,Text,CanonisationScore,NearestNeighbour,SimilarityScore
121,DER_TOD_ABELS_noWikiID,0.0255818179471078,GROSZMUETHIGER_FELDHERR_ARMINIUS_noWikiID,0.5769811868667603
122,DIE_BEICHTE_noWikiID,0.0221068485323305,ANGELA_BORGIA_noWikiID,0.8560355305671692
123,LEIB_WEIHNACHTSKUCHEN_UND_SEIN_KIND_noWikiID,0.0560723413501725,AUS_EINER_FAMILIE_noWikiID,0.9201728701591492
124,AGNES_VON_LILIEN_Q105642294,0.0205467828522686,DER_GENIUS_noWikiID,0.9449248313903809
125,EIN_DOPPELGAENGER_Q19188654,0.321481356814517,ZUR_WALD-_UND_WASSERFREUDE_noWikiID,0.9380080699920654
126,PRINZESSIN_FISCH_Q2110713,0.0601640846066759,ALTE_NESTER_Q436036,0.949781060218811
127,EKKEHARD_noWikiID,0.0275134422375932,SCHWARZWAELDER_DORFGESCHICHTEN_Q60982841,0.9137177467346191
128,DIE_LEUTE_VON_SELDWYLA_Q936322,0.897461864857794,DER_GRUENE_HEINRICH_Q1198871,0.9764809012413025
129,EIN_BEKENNTNIS_noWikiID,0.0560723413501725,SCHWEIGEN_noWikiID,0.9133315682411194
130,GRETE_MINDE_noWikiID,0.289764790109877,AUS_DEM_BOEHMERWALDE_noWikiID,0.8904098272323608
131,DIE_POGGENPUHLS_Q1215465,0.305392408053958,FRAU_JENNY_TREIBEL_Q351933,0.9744547605514526
132,DER_FREIHOF_VON_AARAU_noWikiID,0.0205467828522686,DIE_KRONENWAECHTER_Q1214104,0.9216638803482056
133,DAS_JUDENGRAB_Q18411268,0.0560723413501725,DIE_HOSEN_DES_HERRN_VON_BREDOW_noWikiID,0.828916072845459
134,BEATRICE_noWikiID,0.0560723413501725,RINALDO_RINALDINI_noWikiID,0.9157907962799072
135,NACHTWACHEN_Q1962904,0.557525892938665,SIEBENKAES_Q2282375,0.8748267292976379
136,DIE_INSEL_FELSENBURG_Q1664415,0.0799133785582656,DIE_LIEBENSWUERDIGE_ADALIE_noWikiID,0.8422039151191711
137,DIE_KRONENWAECHTER_Q1214104,0.111487571538697,DER_WINTERGARTEN_noWikiID,0.9563406109809875
138,REITERGESCHICHTE_Q2142105,0.321481356814517,BAHNWAERTER_THIEL_Q803617,0.7943399548530579
139,AUF_DER_WEGWACHT_noWikiID,0.0205467828522686,FREIHEIT_DIE_ICH_MEINE_noWikiID,0.957852840423584
140,ARBEIT_noWikiID,0.0205467828522686,DAS_RECHT_DER_MUTTER_noWikiID,0.9607959985733032
141,EINE_STUNDE_HINTER_MITTERNACHT_Q1306645,0.0560723413501725,DER_ZAUBERRING_noWikiID,0.8653136491775513
142,TAGEBUCH_EINES_ARMEN_FRAEULEINS_noWikiID,0.0205467828522686,SIEGWART_noWikiID,0.8857080340385437
143,NEUE_GESCHICHTEN_AUS_DEM_GHETTO_noWikiID,0.0205467828522686,MALER_NOLTEN_Q1752673,0.9298847317695618
144,DER_GOLDNE_SPIEGEL_noWikiID,0.0975111340573339,GESCHICHTE_DES_AGATHON_Q1517277,0.9032379984855652
145,DER_WALDBRUNNEN_noWikiID,0.0560723413501725,DER_WALDBRUDER_Q1197891,0.9859879016876221
146,IRRUNGEN_WIRRUNGEN_Q669599,0.305392408053958,ALTE_NESTER_Q436036,0.9584186673164368
147,EIN_FEST_AUF_HADERSLEVHUUS_noWikiID,0.0645339993923284,ZUR_CHRONIK_VON_GRIESHUUS_noWikiID,0.9297181367874146
148,PROFESSOR_UNRAT_Q457481,0.0221068485323305,IM_SCHLARAFFENLAND_Q1285424,0.9534553289413452
149,SCHLOSS_UND_FABRIK_noWikiID,0.0221068485323305,FLORENTIN_noWikiID,0.9456014633178711
150,SELTSAMES_BEGEGNEN_UND_WIEDERSEHEN_Q2268722,0.0601640846066759,UNTERHALTUNGEN_DEUTSCHER_AUSGEWANDERTEN_Q1680528,0.864738941192627
151,DER_TROTZKOPF_Q1197625,0.0255818179471078,FLORENTIN_noWikiID,0.9290207624435425
152,DIE_NACHBARN_noWikiID,0.0205467828522686,"ARMUT,_REICHTUM,_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540",0.8971134424209595
153,DER_CONDOR_Q19156156,0.0560723413501725,TITAN_(JEAN_PAUL)_Q492384,0.8051316142082214
154,DER_ZAUBERRING_noWikiID,0.0601640846066759,TITAN_(JEAN_PAUL)_Q492384,0.8959961533546448
155,EIN_GRUENES_BLATT_Q111150981,0.0560723413501725,DICHTER_UND_IHRE_GESELLEN_Q1209499,0.9009166359901428
156,RITTMEISTER_BRAND_noWikiID,0.0645339993923284,NOVELLEN_AUS_OESTERREICH_noWikiID,0.9544926285743713
157,STINE_(FONTANE)_Q1691464,0.259978377605495,SCHACH_VON_WUTHENOW_Q2229265,0.9554430246353149
158,MEINE_KINDERJAHRE_Q1918015,0.0601640846066759,CÉCILE_noWikiID,0.9344164133071899
159,NINON_noWikiID,0.0601640846066759,GESCHICHTE_EINES_WIENERKINDES_noWikiID,0.8947501182556152
160,HERMANN_VON_UNNA_noWikiID,0.0205467828522686,DER_AMTMANN_VON_HOHENWEILER_noWikiID,0.915407121181488
161,DAS_SCHAEDLICHE_noWikiID,0.0560723413501725,UNSUEHNBAR_noWikiID,0.9111618995666504
162,DAS_SANCTUS_Q1170225,0.0560723413501725,DIE_ELIXIERE_DES_TEUFELS_Q600849,0.8083531260490417
163,DER_BESUCH_noWikiID,0.0601640846066759,DIE_KAESEREI_IN_DER_VEHFREUDE_noWikiID,0.9078467488288879
164,DER_SCHATZ_IM_SILBERSEE_Q249905,0.0560723413501725,DIE_FLUSSPIRATEN_DES_MISSISSIPPI_Q1212508,0.9484310746192932
165,DES_LEBENS_UEBERFLUSS_Q1200453,0.0601640846066759,ARISTIPP_UND_EINIGE_SEINER_ZEITGENOSSEN_noWikiID,0.8670384883880615
166,LENZ_(BUECHNER)_Q353180,0.916343123471815,NACHTSTUECKE_Q15836200,0.8372406363487244
167,"ELSI,_DIE_SELTSAME_MAGD_Q1333830",0.305392408053958,WIE_FUENF_MAEDCHEN_IM_BRANNTWEIN_JAEMMERLICH_UMKOMMEN_Q1751009,0.9143789410591125
168,DIE_GEIGERIN_Q1212876,0.0560723413501725,SERAPHINE_noWikiID,0.905515730381012
169,EINE_GESCHICHTE_AUS_DEM_BREGENZERWALDE_noWikiID,0.0560723413501725,SCHWARZWAELDER_DORFGESCHICHTEN_Q60982841,0.9508834481239319
170,MEISTER_FLOH_Q837936,0.33800545810469,LEBENS-ANSICHTEN_DES_KATERS_MURR_Q1314475,0.9456232190132141
171,MEISTER_MARTIN_DER_KUEFNER_UND_SEINE_GESELLEN_Q1918300,0.0794735706665683,DER_ZAUBERRING_noWikiID,0.8709437251091003
172,DER_SCHIMMELREITER_Q895730,0.827943039612669,EIN_DOPPELGAENGER_Q19188654,0.9482142925262451
173,GESCHICHTE_EINES_DEUTSCHEN_DER_NEUSTEN_ZEIT_noWikiID,0.0560723413501725,WILLIAM_LOVELL_Q2579763,0.8766424059867859
174,WEISSE_SCLAVEN_ODER_DIE_LEIDEN_DES_VOLKES_noWikiID,0.0221068485323305,EVREMONT_noWikiID,0.9499461054801941
175,DER_FALSCHE_WOLDEMAR_noWikiID,0.0205467828522686,DER_ROLAND_VON_BERLIN_noWikiID,0.9450246095657349
176,DER_JUNKER_VON_DENOW_Q1194662,0.0560723413501725,GESCHICHTE_VOM_BRAVEN_KASPERL_UND_DEM_SCHOENEN_ANNERL_Q1517619,0.8327881097793579
177,DIE_SOEHNE_DES_SENATORS_Q1216642,0.0601640846066759,CARSTEN_CURATOR_Q1045516,0.8726900219917297
178,IM_NACHBARHAUSE_LINKS_noWikiID,0.0601640846066759,DRAUSSEN_IM_HEIDEDORF_Q84314019,0.8815163373947144
179,PANKRAZ_DER_SCHMOLLER_Q2049588,0.305392408053958,ANTON_REISER_Q593385,0.8724791407585144
180,AUCH_EINER_Q758582,0.0221068485323305,MUENCHHAUSEN_noWikiID,0.9361116290092468
181,ZWISCHEN_HIMMEL_UND_ERDE_(ERZAEHLUNG_1856)_Q64733588,0.33800545810469,NEUE_GESCHICHTEN_AUS_DEM_GHETTO_noWikiID,0.8984779119491577
182,WIE_FUENF_MAEDCHEN_IM_BRANNTWEIN_JAEMMERLICH_UMKOMMEN_Q1751009,0.0560723413501725,DER_BAUERNSPIEGEL_noWikiID,0.9052287340164185
183,DIE_GOETTINNEN_ODER_DIE_DREI_ROMANE_DER_HERZOGIN_VON_ASSY_Q1213243,0.0221068485323305,DIE_RITTER_VOM_GEISTE_noWikiID,0.9565070271492004
184,DER_SCHMIED_SEINES_GLUECKS_noWikiID,0.274620702296579,DER_GRUENE_HEINRICH_Q1198871,0.8782668113708496
185,DIE_FAMILIE_SELDORF_Q977237,0.0237824899093644,DER_GENIUS_noWikiID,0.8751116394996643
186,DER_GRUENE_HEINRICH_Q1198871,0.988875593155002,AUS_MEINEM_LEBEN._DICHTUNG_UND_WAHRHEIT_Q569377,0.963740885257721
187,DIE_FAMILIE_WOREL_Q1212318,0.0560723413501725,MEINE_KINDERJAHRE_Q1918015,0.9023122787475586
188,DIE_FAMILIE_noWikiID,0.0645339993923284,AESTHETISCHE_FELDZUEGE_noWikiID,0.8739154934883118
189,SATIRISCHE_ERZAEHLUNGEN_noWikiID,0.0560723413501725,DIE_ABDERITEN_Q1210777,0.9172916412353516
190,DAS_GESPENST_noWikiID,0.0237824899093644,ANNA_noWikiID,0.9234725832939148
191,EFFI_BRIEST_Q1296168,0.848215508034503,IRRUNGEN_WIRRUNGEN_Q669599,0.9753544926643372
192,DAS_JUNGE_EUROPA_noWikiID,0.0601640846066759,CABANIS_noWikiID,0.9428413510322571
193,DIE_HEILIGE_CAECILIE_ODER_DIE_GEWALT_DER_MUSIK_Q302229,0.0560723413501725,DAS_ERDBEBEN_IN_CHILI_Q1167748,0.6819214820861816
194,HOMO_SUM_noWikiID,0.0205467828522686,DIE_AHNEN_Q42185371,0.9395763278007507
195,DAS_GOLDMACHERDORF_Q114357971,0.0221068485323305,LIENHARD_UND_GERTRUD_Q1824235,0.8666878938674927
196,DAS_VERMAECHTNIS_DES_INKA_noWikiID,0.0560723413501725,DAS_KAJUETENBUCH_noWikiID,0.895969033241272
197,MEIN_HERZ_(ROMAN)_Q20827330,0.0601640846066759,DER_DRAEUMLING_Q1193032,0.8361997604370117
198,DER_NACHSOMMER_Q167320,0.768032201522249,DIE_EPIGONEN_noWikiID,0.9621034860610962
199,DIE_BARONIN_noWikiID,0.0205467828522686,DER_MAJOR_noWikiID,0.9134407639503479
200,AUS_DEM_BOEHMERWALDE_noWikiID,0.0205467828522686,"ARMUT,_REICHTUM,_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540",0.8943042159080505
201,KLEIDER_MACHEN_LEUTE_Q1746163,0.321481356814517,DIE_LEUTE_VON_SELDWYLA_Q936322,0.9019040465354919
202,BELPHEGOR_noWikiID,0.0794735706665683,DIE_ABENTHEUER_DES_DON_SYLVIO_VON_ROSALVA_noWikiID,0.8536307215690613
203,DER_BAUERNSPIEGEL_noWikiID,0.0645339993923284,LIENHARD_UND_GERTRUD_Q1824235,0.936337947845459
204,GESCHWISTER_TANNER_Q1510146,0.0691979459011065,FRAU_BERTHA_GARLAN_Q1451457,0.9361013770103455
