louvain;id_A;betweenness;Source
21;1927;0;WILLIAM_SHAKESPEARE_Q692
54;1928;7174;TOM'S_CABIN_noWikiID
54;1929;0;HARRIET_BEECHER_STOWE_Q102513
6;193;0;JAMES_CLARENCE_MANGAN_Q1680164
41;1930;0;RICHARD_WAGNER_Q1511
41;1931;0;JONES_noWikiID
10;1932;0;GEORGE_V_Q269412
10;1933;0;LADY_BRADSHAIGH_noWikiID
37;1934;156984;JOHN_HALIFAX_GENTLEMAN_Q6237289
49;1935;0;LONSDALE_noWikiID
49;1936;28678;QUINTANA_noWikiID
44;1937;0;TWAIN_noWikiID
44;1938;7174;THOMAS_PYNCHON_Q35155
18;1939;57280;CHRIST'S_KIRK_ON_THE_GREEN_noWikiID
6;194;28678;THOMAS_MOORE_Q315346
8;1940;21514;HERBERT_TUCKER_noWikiID
8;1941;0;A_PORTRAIT_noWikiID
6;1942;7174;MARK_TWAIN_noWikiID
6;1943;0;ISAAC_D'ISRAELI_Q983351
10;1944;7174;CHARLES_II_OF_SPAIN_Q36174
10;1945;0;CHARLES_noWikiID
58;1946;0;KIBERD_noWikiID
58;1947;14346;PÁRAIC_BREATHNACH_Q13157692
57;1948;0;MAX_BEERBOHM_Q472071
57;1949;7174;STEPHEN_SPENDER_noWikiID
40;195;0;O'GRADY_noWikiID
61;1950;85878;HENRY_HOME_LORD_KAMES_Q1341370
61;1951;14344;JOHN_MILLAR_LORD_CRAIGHILL_Q6248750
61;1952;57294;ALEXANDER_GERARD_Q3610758
41;1953;0;THOMAS_LOVE_PEACOCK_Q561408
41;1954;7174;CHARLES_LAMB_Q372984
19;1955;28672;HENRY_EDWARD_MANNING_Q464946
3;1956;0;HARPER'S_WEEKLY_noWikiID
3;1957;42994;THE_SONG_OF_THE_SHIRT_noWikiID
5;1958;0;LENNOX_ROBINSON_noWikiID
21;1959;14344;JOSEPH_WARTON_Q2617349
40;196;5705660;R._S._THOMAS_Q725745
21;1960;7174;ILIAD_Q8275
50;1961;50164;A._S._BYATT_noWikiID
10;1962;0;OVID_Q7198
10;1963;14346;THEOCRITUS_Q219484
60;1964;0;JOHN_BANNON_Q3180992
60;1965;0;CRANFORD_(NOVEL)_Q265100
35;1966;14346;SARAH_GRAND_Q4950721
35;1967;0;THE_HEAVENLY_TWINS_noWikiID
35;1968;0;MONA_CAIRD_Q6897658
32;1969;14346;THE_PLEASURES_OF_EXILE_noWikiID
40;197;7174;HIFFERNAN_noWikiID
32;1970;0;THE_TEMPEST_noWikiID
32;1971;0;AIMÉ_CÉSAIRE_Q223955
7;1972;14344;W._H._R._RIVERS_Q588320
7;1973;7174;JOSEPH_STALIN_Q855
6;1974;0;HEMANS_noWikiID
3;1975;199786;MARY_CHUDLEIGH_Q6470416
3;1976;234630;MARY_MASTERS_Q18733177
3;1977;7174;JANE_BRERETON_Q6151191
44;1978;0;CHARLES_HOWARD_CURRAN_Q3141540
44;1979;28678;CLAUDE_RAWSON_noWikiID
40;198;0;ALAN_BLOOM_Q4706195
15;1980;0;HUMPHRY_noWikiID
46;1981;0;BRUCE_noWikiID
46;1982;42994;VALENTINE_M'CLUTCHY_noWikiID
10;1983;0;THE_WINTER'S_TALE_Q743194
20;1984;0;THE_PICKWICK_PAPERS_Q460583
20;1985;14346;HOUSEHOLD_WORDS_noWikiID
6;1986;50134;MEMOIRS_OF_MODERN_PHILOSOPHERS_Q6815268
6;1987;0;SYBIL_(NOVEL)_Q3506752
52;1988;0;JAMES_HUTTON_Q192927
52;1989;128554;IMMANUEL_KANT_noWikiID
41;199;0;MAGINN_noWikiID
7;1990;28682;ROBERT_LIDDELL_Q435265
7;1991;0;ROMERO_noWikiID
29;1992;0;JOHN_BARRELL_noWikiID
29;1993;7174;EINSTEIN_noWikiID
29;1994;0;BLASTED_noWikiID
29;1995;57330;PERFORMANCE_noWikiID
37;1996;0;KATHERINE_MANSFIELD_Q270632
37;1997;28678;DOROTHY_RICHARDSON_Q447268
3;1998;35838;EMMELINE_Q5373421
3;1999;0;ANNE_BANNERMAN_Q132138
0;2;50146;JAMES_JANAWAY_Q3544044
6;20;7174;FREDERIC_MOORE_Q2499856
41;200;43010;WILLIAM_JOHNSON_FOX_Q1755603
3;2000;21510;A_SICILIAN_ROMANCE_Q979649
41;2001;0;JOHANNES_GUTENBERG_Q8958
41;2002;0;JOHN_BOYDELL_Q321419
57;2003;7174;JOHN_GALSWORTHY_noWikiID
57;2004;0;ARNOLD_BENNETT_noWikiID
6;2005;0;MARY_SHELLEY_Q47152
47;2006;0;JUDE_THE_OBSCURE_Q1248773
28;2007;0;THOMAS_CAMPBELL_(POET)_Q1361189
28;2008;28678;IAN_CALLANAN_Q16213466
6;2009;121534;ROBERT_BAGE_Q7341787
26;201;0;HENRY_noWikiID
6;2010;0;THOMAS_HOLCROFT_Q1114941
6;2011;0;WILLIAM_GODWIN_Q188569
26;2012;0;SAMUEL_DANIEL_Q954735
26;2013;14346;ALEXANDER_FRASER_TYTLER_LORD_WOODHOUSELEE_Q2833114
53;2014;7174;ANNA_MARIA_PORTER_Q2850561
53;2015;0;AMELIA_OPIE_Q1076511
53;2016;0;E._NESBIT_Q231708
11;2017;0;WILLIAM_MAGINN_Q965237
11;2018;451676;EDINBURGH_MAGAZINE_noWikiID
7;2019;0;BERGER_noWikiID
26;202;35850;LIFE_noWikiID
7;2020;0;KUREISHI_noWikiID
41;2021;0;THE_GERM_noWikiID
41;2022;7174;COVENTRY_PATMORE_Q716197
50;2023;0;FAY_WELDON_noWikiID
50;2024;14346;JEANETTE_WINTERSON_noWikiID
33;2025;0;THOMAS_SHULDHAM_O'HALLORAN_Q7793961
13;2026;7174;EDMUND_SPENSER_Q4352055
13;2027;71592;LUDOVICO_ARIOSTO_Q48900
13;2028;0;GEOFFREY_CHAUCER_Q5683
57;2029;14344;WILLIAM_HOLMAN_HUNT_Q211763
19;203;0;BENTHAM_noWikiID
57;2030;7174;JOHN_EVERETT_MILLAIS_Q159606
16;2031;0;SILLY_NOVELS_BY_LADY_NOVELISTS_noWikiID
16;2032;0;AUTOBIOGRAPHY_noWikiID
16;2033;0;HAMILTON_noWikiID
26;2034;7174;REVIEWERS_noWikiID
26;2035;0;THE_INTERPRETERS_noWikiID
30;2036;0;TOM_STOPPARD_noWikiID
30;2037;50172;CHARLIE_CHAPLIN_noWikiID
10;2038;35842;OTHELLO_noWikiID
10;2039;78762;THE_BRAVE_IRISHMAN_noWikiID
19;204;35850;T._J._MATHIAS_noWikiID
13;2040;7174;ALEXANDER_POPE_Q164047
13;2041;14344;JOHN_DRYDEN_Q213355
13;2042;0;SWIFT_noWikiID
1;2043;0;DUBLINERS_noWikiID
9;2044;0;THE_PLOUGH_AND_THE_STARS_Q7757527
9;2045;7174;JUNO_AND_THE_PAYCOCK_Q14689155
22;2046;0;THE_WAY_WE_LIVE_NOW_Q7773866
37;2047;7174;UP_THE_JUNCTION_Q7898114
37;2048;0;NELL_DUNN_noWikiID
37;2049;14344;IT_IS_NEVER_TOO_LATE_TO_MEND_(NOVEL)_Q6091852
22;205;14346;ANTHONY_OLIPHANT_Q4773225
59;2050;0;GEORGE_FARQUHAR_Q517634
59;2051;28684;SHE_STOOPS_TO_CONQUER_Q2324782
48;2052;0;THE_BUSCONDUCTOR_HINES_Q16849669
12;2053;0;THE_ITALIAN_noWikiID
20;2054;28678;HOWITT'S_JOURNAL_noWikiID
20;2055;0;THE_MORNING_CHRONICLE_noWikiID
59;2056;14346;LUCY_AIKIN_Q4530036
59;2057;0;MARY_LEADBEATER_Q6780062
59;2058;0;GERALD_GRIFFIN_Q1509898
26;2059;0;TERENCE_Q172048
22;206;0;THE_RAMBLER_noWikiID
40;2060;846882;THE_VISION_noWikiID
40;2061;7174;ALEXANDER_THE_GREAT_Q8409
19;2062;0;THE_VAGABOND_noWikiID
38;2063;35846;IMANUEL_LAUSTER_Q1659717
42;2064;7174;ON_THE_ORIGIN_OF_SPECIES_Q20124
42;2065;14344;THE_DESCENT_OF_MAN_AND_SELECTION_IN_RELATION_TO_SEX_Q1165434
42;2066;0;CHARLES_DARWIN_Q1035
22;2067;28672;A_STUDY_IN_SCARLET_Q223131
22;2068;21510;THE_OLD_CURIOSITY_SHOP_Q2700616
56;2069;0;BAILEY_noWikiID
22;207;0;OLIPHANT_noWikiID
58;2070;28682;CARLYLEAN_noWikiID
58;2071;128674;BYATT_noWikiID
58;2072;0;THREE_DIALOGUES_BETWEEN_HYLAS_AND_PHILONOUS_Q3110883
58;2073;0;BAIN_noWikiID
44;2074;7174;WESKER_noWikiID
44;2075;0;THE_ROAD_TO_WIGAN_PIER_Q1197966
44;2076;14344;BRIDGET_JONES'S_DIARY_noWikiID
14;2077;0;DÁIBHÍ_Ó_BRUADAIR_Q3499872
57;2078;0;AUBREY_BEARDSLEY_Q272566
36;2079;7174;DONALD_DAVIE_Q5294226
9;208;28672;CHARLES_KEAN_Q725355
36;2080;0;HUGH_MACDIARMID_Q981981
12;2081;0;LUCY_SNOWE_noWikiID
12;2082;7174;THE_VOYAGE_OUT_Q599198
24;2083;7174;GRACE_ABOUNDING_TO_THE_CHIEF_OF_SINNERS_Q2316733
24;2084;0;JOHN_BUNYAN_Q108206
53;2085;0;JAMES_KELMAN_noWikiID
53;2086;21514;IRVINE_WELSH_noWikiID
36;2087;0;ANTOINE_GALLAND_Q319399
48;2088;7174;PERSUASION_(NOVEL)_Q333179
48;2089;14344;A_MAN_COULD_STAND_UP_—_Q4658064
9;209;50154;THOMAS_KILLIGREW_Q490824
48;2090;0;THE_BRIDE_OF_LAMMERMOOR_Q2659725
3;2091;0;DENISE_RILEY_noWikiID
3;2092;14344;GEOFFREY_HILL_noWikiID
3;2093;7174;DJUNA_BARNES_Q234721
24;2094;0;BLUNDEN_noWikiID
24;2095;14346;GUNN_noWikiID
45;2096;21510;THE_DECAY_OF_LYING_Q7729495
20;2097;0;DUFFY_(SINGER)_Q192587
20;2098;199892;BENTLEY'S_MISCELLANY_Q2896754
45;2099;0;JAMES_MARTINEAU_Q1680771
7;21;0;KARL_MARX_Q9061
9;210;21514;EFFIE_BANCROFT_Q5347463
45;2100;0;ENEAS_SWEETLAND_DALLAS_Q5376719
45;2101;0;GEORGE_HENRY_LEWES_Q1275943
45;2102;0;GEORGE_ELIOT_Q131333
4;2103;7174;O'CONOR_noWikiID
4;2104;0;HENRY_ADAMS_Q458390
19;2105;28678;JOSEPH_BUTLER_Q218322
19;2106;0;A_TREATISE_OF_HUMAN_NATURE_Q2451675
28;2107;0;THEODORE_HOOK_Q2117649
39;2108;0;LADY_CHATTERLEY'S_LOVER_Q750670
39;2109;14346;THE_LOST_SYMBOL_Q211006
42;211;0;LORD_KELVIN_noWikiID
48;2110;0;MANNING_noWikiID
48;2111;21516;UNDER_WESTERN_EYES_(NOVEL)_Q3685905
8;2112;0;DANIEL_DERONDA_Q552238
5;2113;2314106;JEREMIAH_JOSEPH_CALLANAN_noWikiID
5;2114;0;CLOUGH_noWikiID
5;2115;0;WILLA_MUIR_Q866755
32;2116;0;A_BRIGHTER_SUN_noWikiID
29;2117;93032;THE_IRISH_noWikiID
29;2118;0;DAVID_VINCENT_(MUSICIAN)_Q569122
29;2119;0;MARIANA_STARKE_Q2835213
42;212;199832;WILLIAM_THOMSON_(MUSICOLOGIST)_Q8019382
29;2120;0;AUSTIN_noWikiID
29;2121;0;THE_OLD_LADY_SAYS_noWikiID
5;2122;0;ARCHER_noWikiID
21;2123;35838;RELIQUES_OF_IRISH_POETRY_noWikiID
19;2124;0;BEATRICE_WEBB_Q242666
19;2125;0;HEROD_THE_GREAT_Q51672
19;2126;0;LEIGHTON_noWikiID
19;2127;0;MARY_JONES_Q6779954
19;2128;0;KNIGHT_noWikiID
4;2129;21514;RICKWORD_noWikiID
43;213;7174;EARLY_LESSONS_noWikiID
4;2130;7174;MARY_WEBB_Q2306224
4;2131;0;THE_ART_OF_BEING_RULED_noWikiID
0;2132;0;MANFRED_Q1889169
0;2133;92996;ALASTOR_noWikiID
57;2134;0;EDMUND_BLUNDEN_noWikiID
57;2135;14346;THOM_GUNN_Q2141920
18;2136;142758;CHARLES_GAVAN_DUFFY_Q167386
43;2137;7174;ARTHUR_A._MARRYATT_Q4797764
43;2138;78770;EVADNE_PRICE_Q5415235
43;2139;0;CICELY_HAMILTON_Q5119353
43;214;14344;THE_PURPLE_JAR_Q7758804
36;2140;0;SAM_SELVON_noWikiID
36;2141;7174;ANDREW_SALKEY_Q4758495
25;2142;21510;OBSERVE_THE_SONS_OF_ULSTER_MARCHING_TOWARDS_THE_SOMME_Q7075477
25;2143;14344;FRANK_MCGUINNESS_(JOURNALIST)_Q5488311
10;2144;0;MARGARET_WISE_BROWN_Q5970117
10;2145;1422408;JOHN_HUGHES_(POET)_Q6240316
2;2146;14344;PRIDE_AND_PREJUDICE_Q170583
2;2147;7174;MANSFIELD_PARK_Q469690
2;2148;21510;SENSE_AND_SENSIBILITY_Q274744
2;2149;57312;DAVID_SIMPLE_noWikiID
43;215;0;MORAL_TALES_noWikiID
2;2150;21510;PAMELA
20;2151;14344;TATLER_noWikiID
20;2152;57322;ALL_THE_YEAR_ROUND_noWikiID
53;2153;0;DAVID_LIVINGSTONE_Q48373
6;2154;0;WALTER_RALEIGH_Q189144
44;2155;0;BILBO_noWikiID
44;2156;21516;DOWELL_noWikiID
12;2157;35838;WHAT_MAISIE_KNEW_Q2943614
12;2158;736598;"THE_NIGGER_OF_THE_""NARCISSUS""_Q478537"
12;2159;21514;THE_YEARS_Q1616684
27;216;0;THE_HEART_OF_MIDLOTHIAN_Q2091094
12;2160;0;THE_TURN_OF_THE_SCREW_Q625923
38;2161;0;GEORGE_GASKELL_Q5539637
38;2162;7174;HOLLINGHURST_noWikiID
27;2163;0;EDGEWORTH_noWikiID
11;2164;43002;NAHUM_TATE_Q956310
11;2165;100202;CHARLES_OLLIER_Q16066154
11;2166;0;HENRY_BROOKE_BARON_BROOKE_OF_CUMNOR_Q333889
11;2167;0;JAMES_STERLING_(POET)_Q18821800
2;2168;0;OROONOKO_Q2453934
16;2169;35838;EDITH_SIMCOX_Q5338675
27;217;71578;THE_O'BRIENS_AND_THE_O'FLAHERTYS_noWikiID
16;2170;21516;FRANCES_POWER_COBBE_Q466162
16;2171;0;MARY_ASTELL_Q2359434
60;2172;0;FINNEGANS_WAKE_Q6507
60;2173;7174;ULYSSES_(NOVEL)_Q6511
32;2174;269800;THE_BOOK_OF_EVIDENCE_Q3824337
32;2175;107190;FRANK_MCCOURT_(EXECUTIVE)_Q5488263
32;2176;0;ANIMAL_FARM_Q1396889
14;2177;0;O'DONNEL_noWikiID
3;2178;7174;ELIZABETH_INCHBALD_Q469974
48;2179;7174;CONRAD_II_OF_ITALY_Q455181
18;218;241738;JOHN_HAWKESWORTH_(BOOK_EDITOR)_Q3181710
48;2180;0;CLAUDE_LORRAIN_Q214074
37;2181;0;MRS_DALLOWAY_Q752584
37;2182;0;THE_WAVES_Q1217475
54;2183;0;VANITY_FAIR_(NOVEL)_Q612836
23;2184;157058;ANNE_OF_DENMARK_Q158248
30;2185;0;HILAIRE_BELLOC_Q333106
34;2186;0;CARSON_noWikiID
25;2187;0;JAN_FERGUS_noWikiID
51;2188;128520;BEACHY_HEAD_noWikiID
21;2189;93062;HISTORICAL_MEMOIRS_OF_THE_IRISH_BARDS_noWikiID
18;219;495540;SCOTS_OBSERVER_noWikiID
21;2190;0;CHARLOTTE_BROOKE_Q5085868
16;2191;0;HARRIET_MARTINEAU_Q234570
9;2192;0;NEWBY_noWikiID
40;2193;0;JUNIUS_(WRITER)_Q2016239
40;2194;7174;THOMAS_MACDONAGH_Q3319082
48;2195;28678;AYESHA_(NOVEL)_Q2604590
48;2196;0;ARTHUR_SEATON_noWikiID
49;2197;7174;GEORGE_LEVINE_noWikiID
49;2198;0;NANCY_ARMSTRONG_Q15455223
12;2199;7174;JOSEPH_ANDREWS_noWikiID
7;22;7174;FRIEDRICH_ENGELS_Q34787
18;220;228002;MATTHEW_RUSSELL_noWikiID
35;2200;28672;CHARLOTTE_CLARKE_Q64026965
35;2201;0;CATHARINE_TROTTER_COCKBURN_Q1091103
34;2202;0;TED_HUGHES_Q272194
34;2203;0;PHILIP_LARKIN_Q313758
12;2204;28682;MARY_OLIVIER:_A_LIFE_noWikiID
12;2205;71618;THE_AMBASSADORS_Q650571
12;2206;7174;NIGHT_AND_DAY_Q1610831
12;2207;0;BETWEEN_THE_ACTS_Q2342630
12;2208;0;JULIA_GOLDING_Q6306437
31;2209;21516;BACK_noWikiID
18;221;0;ALEXANDER_KINCAID_Q18670684
31;2210;0;MONICA_ALI_Q464960
31;2211;0;STEPHEN_V_OF_HUNGARY_Q158038
31;2212;0;JEROME_K._JEROME_Q218698
57;2213;0;H.D._Q236469
3;2214;0;NICHOLAS_ROWE_(WRITER)_Q1382306
43;2215;0;WALSINGHAM_noWikiID
47;2216;0;EDWARD_WOLLSTONECRAFT_Q5345974
8;2217;248778;UNTO_THIS_LAST_Q144132
8;2218;255744;THE_NATURE_OF_GOTHIC_noWikiID
8;2219;0;PAST_AND_PRESENT_(BOOK)_Q7142925
10;222;0;FIONN_noWikiID
31;2220;14346;ALI_SMITH_Q468523
31;2221;28682;THE_WIND_IN_THE_WILLOWS_Q936276
26;2222;0;JAMES_STRACHEY_Q1681142
34;2223;50154;COLE_noWikiID
34;2224;7174;PARTRIDGE_noWikiID
34;2225;85900;MICHEÁL_Ó_CLÉIRIGH_noWikiID
43;2226;28680;HARRIETTE_WILSON_Q4470056
43;2227;7174;MARY_HAYS_(AMERICAN_REVOLUTIONARY_WAR)_Q3890710
43;2228;7174;SHIRLEY_(NOVEL)_Q615175
9;2229;0;JOHN_ABERNETHY_(SURGEON)_Q1232386
10;223;43010;BELLUMERE_noWikiID
21;2230;21510;JOSEPH_COOPER_WALKER_Q17102480
21;2231;0;EDWARD_MACLYSAGHT_Q5344293
6;2232;0;WILLIAM_MORRIS_Q182589
59;2233;7174;RICHARD_H._FOOTE_Q55033863
59;2234;71622;GEORGE_ETHEREGE_Q2546081
59;2235;0;CHARLES_MACKLIN_Q2411008
30;2236;0;SUSANNA_MOODIE_Q1396169
30;2237;100098;GWYNETH_JONES_(NOVELIST)_Q288721
20;2238;0;THE_GENTLEMAN'S_MAGAZINE_noWikiID
9;2239;7174;JOHN_PHILIP_KEMBLE_Q1701422
44;224;0;WELSH_noWikiID
9;2240;0;SARAH_SIDDONS_Q234746
9;2241;14344;EDMUND_KEAN_Q704385
43;2242;28672;DRAKE_(MUSICIAN)_Q33240
43;2243;21516;AN_IDEAL_HUSBAND_Q1143075
15;2244;0;BECKY_SHARP_noWikiID
47;2245;0;THE_WOMAN_IN_WHITE_noWikiID
47;2246;43006;EAST_LYNNE_Q5328900
48;2247;7174;THE_FLEECE_noWikiID
48;2248;0;DYER_noWikiID
48;2249;14344;CANE_noWikiID
44;225;1997782;COMPLICITY_(NOVEL)_Q5156663
50;2250;7174;ALAN_MOORE_Q205739
50;2251;416870;WATCHMEN_noWikiID
50;2252;0;THE_NETHER_WORLD_Q7753436
47;2253;57294;AURORA_FLOYD_Q4822530
47;2254;0;THE_MOONSTONE_Q2362563
47;2255;242122;NO_NAME_(NOVEL)_Q7044605
25;2256;0;THE_STAR_noWikiID
25;2257;14346;THE_OLD_MANOR_HOUSE_Q96409526
15;2258;93010;BULSTRODE_noWikiID
61;2259;7174;REFLECTIONS_noWikiID
21;226;85882;JAMES_THOMSON_(POET_BORN_1700)_Q555029
59;2260;0;HASELL_noWikiID
17;2261;0;JOHN_HEWITT_(HERPETOLOGIST)_Q524221
12;2262;0;A_TALE_OF_A_TUB_Q2353123
43;2263;0;ELIZABETH_HAMILTON_noWikiID
43;2264;0;ST_LEON_noWikiID
61;2265;0;EDMUND_BURKE_Q165792
19;2266;0;WILKINS_(SINGER)_Q8002526
19;2267;0;SOME_THOUGHTS_CONCERNING_EDUCATION_Q2471642
34;2268;0;OSORIO_(PLAY)_Q19630467
34;2269;7174;THE_FRIEND_noWikiID
21;227;0;THOMAS_GRAY_Q315516
35;2270;0;MARY_AUGUSTA_WARD_Q952452
9;2271;21510;THOMAS_HARRIS_(THEATRE_MANAGER)_Q16857678
48;2272;0;THE_SATANIC_VERSES_Q191288
48;2273;7174;MIDNIGHT'S_CHILDREN_Q625764
28;2274;0;HANNAH_MORE_Q25880
28;2275;21514;SARAH_TRIMMER_Q461189
8;2276;14346;O'DONNELL_noWikiID
8;2277;0;THE_ROUGH_FIELD_noWikiID
8;2278;0;SÉAMUS_Ó_NÉILL_Q3750891
23;2279;0;NAPOLEON_Q517
21;228;249520;EVAN_EVANS_(RACING_DRIVER)_Q16196001
23;2280;7174;LOUIS_XVI_Q7732
31;2281;0;SECRET_HISTORY_noWikiID
24;2282;0;FORRESTER_noWikiID
19;2283;14346;IN_THE_SHADOW_OF_THE_GLEN_Q6012877
19;2284;0;TERESA_DEEVY_Q7702127
19;2285;0;LINDA_ERVINE_Q19666145
21;2286;7174;ROBERT_BURNS_Q81960
21;2287;14344;ALLAN_RAMSAY_(POET)_Q654775
21;2288;0;JOHN_CLARE_Q981572
52;2289;0;ROLAND_BARTHES_noWikiID
21;229;57304;JAMES_THOMSON_(POET_BORN_1834)_Q984402
25;2290;0;GEOF_ISHERWOOD_Q5534010
25;2291;7174;HAYDEN_STARKE_Q5686389
0;2292;0;THE_CHARGE_OF_THE_LIGHT_BRIGADE_noWikiID
0;2293;424798;PROMETHEUS_UNBOUND_Q508181
5;2294;0;JOAN_LITTLEWOOD_Q443797
33;2295;0;CUNNINGHAM_noWikiID
33;2296;7174;THE_VICTORIANS_noWikiID
6;2297;0;THE_SHEPHEARDES_CALENDER_Q2204718
0;2298;21510;IN_MEMORIAM_noWikiID
0;2299;14344;ARTHUR_HALLAM_Q2865138
8;23;0;MODERN_PAINTERS_Q6888803
21;230;7174;BEN_JONSON_Q193857
0;2300;35838;TINTERN_ABBEY_noWikiID
9;2301;439192;HUGH_LEONARD_noWikiID
9;2302;163990;COLBURN_noWikiID
6;2303;14344;MOORE_noWikiID
57;2304;0;LOOK_BACK_IN_ANGER_Q884005
57;2305;7174;JOHN_OSBORNE_(MONTSERRAT_POLITICIAN)_Q1699125
8;2306;0;THE_DOCTOR'S_WIFE_(MOORE_NOVEL)_Q7730467
23;2307;0;ANNE_OF_GREAT_BRITAIN_Q119702
11;2308;0;CATO_noWikiID
11;2309;7174;DION_BOUCICAULT_Q5279267
3;231;0;SAMUEL_JOHNSON_noWikiID
50;2310;0;ANGELA_CARTER_noWikiID
13;2311;7174;DONALD_MEEK_noWikiID
13;2312;78746;DIVINE_COMEDY_Q40185
13;2313;0;RAIFTEARAÍ_noWikiID
3;2314;14344;AN_EPISTLE_TO_LADY_BOWER_noWikiID
17;2315;7174;HILTON_EDWARD_noWikiID
17;2316;0;SMOCK_ALLEY_noWikiID
44;2317;0;BULWER_noWikiID
44;2318;7174;RAY_noWikiID
60;2319;0;BOON_Q16239161
3;232;14346;ISAAC_WATTS_Q537034
0;2320;0;KUBLA_KHAN_noWikiID
51;2321;0;JOHN_DYER_Q3397435
39;2322;0;PAULO_noWikiID
10;2323;192752;JOHN_HARINGTON_(WRITER)_Q686895
10;2324;28678;ORLANDO_FURIOSO_Q48922
10;2325;0;CARY_noWikiID
52;2326;0;JACQUES_LACAN_Q169906
60;2327;0;JAMES_J._CALLANAN_Q6136643
60;2328;28678;THE_WIND_AMONG_THE_REEDS_noWikiID
54;2329;0;SIDNEY_BIDULPH_noWikiID
36;233;0;LANGSTON_HUGHES_Q188093
31;2330;0;REARDON_noWikiID
31;2331;0;DAVIDSON_noWikiID
58;2332;78694;NARAYAN_noWikiID
58;2333;0;MARY_BUTTS_Q2235837
58;2334;21514;CATHERINE_THE_GREAT_Q36450
0;2335;7174;MICHELANGELO_Q5592
0;2336;0;ANACTORIA_noWikiID
0;2337;0;KEATS_noWikiID
51;2338;7174;THE_BROTHERS_noWikiID
51;2339;0;MICHAEL_noWikiID
36;234;164364;DOUGLAS_DUNN_noWikiID
28;2340;42994;ROBERT_MAC_ADAM_noWikiID
23;2341;7174;H._H._ASQUITH_Q166714
23;2342;0;DAVID_LLOYD_GEORGE_Q134982
40;2343;7174;THE_LADY'S_MAGAZINE_noWikiID
53;2344;0;SEAN_O'CASEY_noWikiID
56;2345;0;THE_FAERIE_QUEENE_noWikiID
56;2346;64480;THE_BRUCE_noWikiID
23;2347;0;CHARLES_II_OF_ENGLAND_Q122553
23;2348;0;OLIVER_CROMWELL_Q44279
48;2349;0;SAMUEL_BAKER_Q376087
19;235;7174;THE_SHAKESPEARE_GALLERY_noWikiID
60;2350;14346;EAGLETON_noWikiID
60;2351;0;CORBETT_noWikiID
60;2352;93010;RICHARD_WILLIAM_LESLIE_WAIN_Q7329992
60;2353;0;TERRY_EAGLETON_noWikiID
46;2354;0;THOMAS_ARNOLD_noWikiID
11;2355;7174;JAMES_MILL_Q271666
11;2356;35846;THE_EXPANSION_OF_ENGLAND_Q16836001
11;2357;0;LEONARD_WOOLF_Q703935
61;2358;7174;ADAM_FERGUSON_(BRITISH_ARMY_OFFICER)_Q7525900
61;2359;0;HUGH_BLAIR_(COMPOSER)_Q5930050
19;236;0;THE_HARLOT'S_PROGRESS_noWikiID
57;2360;7174;IRIS_MURDOCH_Q217495
57;2361;0;MALCOLM_BRADBURY_noWikiID
1;2362;0;LETITIA_ELIZABETH_LANDON_Q1760518
27;2363;0;ST._CLAIR_noWikiID
27;2364;0;ALEXANDER_PUSHKIN_Q7200
27;2365;0;ROBIN_HOOD_noWikiID
50;2366;382072;NEVER_LET_ME_GO_noWikiID
50;2367;7174;A_CLOCKWORK_ORANGE_Q692557
43;2368;0;MICHAEL_FARADAY_Q8750
43;2369;21514;JIMMY_CARTER_Q23685
19;237;28680;PINKERTON_noWikiID
22;2370;0;ENGLISH_REVIEW_noWikiID
26;2371;21510;EPISTEL_TO_WILLIAM_WILBERFORCE_noWikiID
26;2372;43000;THE_INTERESTING_NARRATIVE_OF_THE_LIFE_OF_OLAUDAH_EQUIANO_Q7742270
26;2373;14344;CHARLOTTE_ELIZABETH_TONNA_Q5085927
46;2374;0;CORINNE_OU_L'ITALIE_Q3693562
46;2375;7174;GERMAINE_DE_STAËL_Q123041
33;2376;14344;MÁIRÍN_NIC_EOIN_noWikiID
33;2377;7174;PHILIP_O'LEARY_noWikiID
13;2378;7174;CAMPBELL_noWikiID
13;2379;0;THOMAS_THE_APOSTLE_Q43669
33;238;0;SARTOR_noWikiID
13;2380;21514;EPISTLE_TO_J._L?????K,_noWikiID
32;2381;0;THE_BEACH_OF_FALESÁ_Q7715970
1;2382;0;JOHANN_WOLFGANG_VON_GOETHE_Q5879
1;2383;28682;THE_SORROWS_OF_YOUNG_WERTHER_Q151883
57;2384;0;KINGSLEY_AMIS_noWikiID
57;2385;28672;GRAHAM_GREENE_(ACTOR)_Q311169
57;2386;0;EVELYN_WAUGH_noWikiID
23;2387;0;RICHARD_noWikiID
0;2388;0;WILLIAM_DAMPIER_Q221125
36;2389;0;MEDBH_MCGUCKIAN_Q6805169
33;239;7174;IAIN_CRICHTON_SMITH_Q3396459
12;2390;0;PAMELA_noWikiID
51;2391;0;HENRY_WADSWORTH_LONGFELLOW_Q152513
36;2392;0;C._L._R._JAMES_Q773828
11;2393;14344;LUKE_HOWARD_Q440061
11;2394;632842;JOHN_MURRAY_noWikiID
11;2395;7174;THOMAS_JEFFERSON_HOGG_Q527581
11;2396;7174;THOMAS_SHADWELL_Q1230771
3;2397;0;KATHARINE_TYNAN_Q6376239
7;2398;57280;WILLIAM_GIBSON_noWikiID
59;2399;0;THE_LIFE_OF_NELSON_noWikiID
