wikiname;variations;author;author_firstname;wikiID;freq;repo_title;repoID;pub_year;genre;text_source;normalised_title;best_match_student_eds;student_edition;score_student_eds;author_complete;best_match_works;works;score_works
HUMORISTISCHEN_SKIZZEN_AUS_DEM_DEUTSCHEN_HANDELSLEBEN;['Humoristischen Skizzen aus dem deutschen Handelsleben'];Weerth;Georg;noWikiID;2;Humoristische Skizzen aus dem deutschen Handelsleben;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Weerth_Georg_Humoristische_Skizzen_aus_dem_deutschen_Handelsleben.xml;1845;;textgrid;humoristischen skizzen aus dem deutschen handelsleben;die mädchen aus viterbo;0;85.5;georg weerth;weerth, georg;1;91.2
HYPERION_(HOELDERLIN);['Hyperion', 'Hyperion oder Der Eremit in Griechenland', 'Hyperion oder Der Eremit in Griechen land'];Hölderlin;Friedrich;Q1190094;22;Hyperion;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/HÃ¶lderlin_Friedrich_Hyperion.xml;1797;(['epistolary novel'], ['novel']);textgrid;hyperion (hoelderlin);hyperion;1;90;friedrich hölderlin;hölderlin, friedrich;1;92.56410256
IM_ALTEN_EISEN;['Im alten Eisen'];Raabe;Wilhelm;Q1474111;2;Im alten Eisen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Raabe_Wilhelm_Im_alten_Eisen.xml;1887;([], ['novel']);textgrid;im alten eisen;pietisterey im fischbein-rocke;0;85.5;wilhelm raabe;raabe, wilhelm;1;91.48148148
IM_HAUSE_DES_KOMMERZIENRATES;['Im Hause des Kommerzienrates'];Marlitt;Eugenie;noWikiID;1;;56769;1877;;Gutenberg-US;im hause des kommerzienrates;die aufzeichnungen des malte laurids brigge;0;85.5;eugenie marlitt;engelmann, margit;0;62.5
IM_NACHBARHAUSE_LINKS;['Im Nachbarhause links'];Storm;Theodor;noWikiID;2;Im Nachbarhause links;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Im_Nachbarhause_links.xml;1875;;textgrid;im nachbarhause links;journal meiner reise im jahr 1769;0;85.5;theodor storm;storm, theodor;1;91.48148148
IM_REICHE_DER_HOMUNKULIDEN;['Im Reiche der Homunkuliden'];Hawel;Rudolf;noWikiID;1;Im Reiche der  Homunkuliden;../../hawel/homunkul/homunkul.html;1910;;Gutenberg-DE;im reiche der homunkuliden;der arme vetter;0;85.5;rudolf hawel;schröder, rudolf alexander;0;85.5
IM_SCHLARAFFENLAND;['Im Schlaraffenland'];Mann;Heirich;Q1285424;2;Im Schlaraffenland;../../mannh/schlaraf/schlaraf.html;1900;([], ['novel']);Gutenberg-DE;im schlaraffenland;pietisterey im fischbein-rocke;0;85.5;heirich mann;mann, heinrich;0;87.69230769
IM_SIESGESKRANZE;['Im Siesgeskranze'];Raabe;Wilhelm;noWikiID;1;Im Siegeskranze;../../raabe/kranz/kranz.html;1866;narration;Gutenberg-DE;im siesgeskranze;pietisterey im fischbein-rocke;0;85.5;wilhelm raabe;raabe, wilhelm;1;91.48148148
IMMENSEE;['Immensee'];Storm;Theodor;noWikiID;13;Immensee;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Immensee.xml;1850;;textgrid;immensee;immensee und andere novellen;1;90;theodor storm;storm, theodor;1;91.48148148
IN_ST._JUERGEN;['In St. JÃ¶rgen', 'In St. JÃ¼rgen'];Storm;Theodor;Q105232019;2;In St. JÃ¼rgen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_In_St_JÃ¼rgen.xml;1868;([], ['novella']);textgrid;in st. juergen;irdisches vergnügen in gott;0;85.5;theodor storm;storm, theodor;1;91.48148148
INNOCENS;['Innocens'];Saar;Ferdinand von;Q1664115;1;;../../saar/innocens/innocens.html;1865;novella;Gutenberg-DE;innocens;oden;0;67.5;ferdinand von saar; saar, ferdinand von;1;92.43243243
IRRUNGEN_WIRRUNGEN;['Irrungen, Wirrungen', 'Fontanes Irrungen, Wirrungen'];Fontane;Theodor;Q669599;4;Irrungen, Wirrungen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Fontane_Theodor_Irrungen_Wirrungen.xml;1888;([], ['novel']);textgrid;irrungen wirrungen;irrungen, wirrungen;1;97.2972973;theodor fontane; fontane, theodor;1;91.93548387
ISABELLA_VON_AEGYPTEN;['Isabella von Ã„gypten'];Arnim;Achim von;Q35783041;2;Isabella von Ã„gypten,;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Arnim_Ludwig_Achim_von_Isabella_von_Ã„gypten.xml;1812;([], ['novella']);textgrid;isabella von aegypten;isabella von ägypten;1;92.68292683;achim von arnim;arnim, achim von;1;91.93548387
ISEGRIMM;['Isegrimm'];Alexis;Willibald;noWikiID;1;Isegrimm;../../alexis/isegrimm/isegrimm.html;1854;;Gutenberg-DE;isegrimm;anton reiser;0;60;willibald alexis;wietfeldt, williard james;0;66
JAKOB_DER_LETZTE;['Jakob der Letzte'];Rosegger;Peter;Q15507850;3;Jakob der Letzte;../../rosegger/jakob/jakob.html;1888;narration;Gutenberg-DE;jakob der letzte;der mann mit den messern;0;85.5;peter rosegger;rosegger, peter;1;91.72413793
JAKOB_VON_GUNTEN;['Jakob von Gunten'];Walser;Robert;Q1679462;4;;24176;1909;(['novel'], ['novel']);Gutenberg-US;jakob von gunten;von der pampelmuse geküßt;0;85.5;robert walser;walser, robert;1;91.48148148
JAKOBS_DES_HANDWERKSGESELLEN_WANDERUNGEN_DURCH_DIE_SCHWEIZ;['Jakobs des Handwerksgesellen Wanderungen durch die Schweiz'];Gotthelf;Jeremias;noWikiID;1;Jakobs des  Handwerksgesellen Wanderungen durch die Schweiz;../../gotthelf/jakob/jakob.html;1846;;Gutenberg-DE;jakobs des handwerksgesellen wanderungen durch die schweiz;lebensgeschichte … des armen mannes …;0;85.5;jeremias gotthelf;gotthelf, jeremias;1;92.28571429
JENNY;['Jenny'];Lewald;Fanny;noWikiID;3;Jenny;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Lewald_Fanny_Jenny.xml;1843;;textgrid;jenny;frau jenny treibel;0;90;fanny lewald;feldtmann, waldtraut;0;60
JUDITH,_DIE_KLUSWIRTIN;['Judith, die Kluswirtin'];François;Louise von;noWikiID;1;Judith, die Kluswirtin;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/FranÃ§ois_Louise_von_Judith_die_Kluswirtin.xml;1862;narration;textgrid;judith, die kluswirtin;judith;1;90;louise von françois;von deutz>;0;85.5
JUERG_JENATSCH;['JÃ¼rg Jenatsch', 'jÃ¼rg jenatsch'];Meyer;Conrad Ferdinand;Q1411041;16;JÃ¼rg Jenatsch;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Meyer_Conrad_Ferdinand_JÃ¼rg_Jenatsch.xml;1876;([], ['novel']);textgrid;juerg jenatsch;jürg jenatsch;1;88.88888889;conrad ferdinand meyer;meyer, conrad ferdinand;1;92.88888889
JULCHEN_GRUENTHAL;['Julchen GrÃ¼nthal'];Unger;Friederike Helene;noWikiID;1;Julchen GrÃ¼nthal;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Unger_Friederike_Helene_Julchen_GrÃ¼nthal.xml;1784;;textgrid;julchen gruenthal;granit;0;60;friederike helene unger;homeyer, helene;0;85.5
JUNGFER_MUTTER;['Jungfer Mutter'];Christen;Ada;noWikiID;1;Jungfer Mutter;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Christen_Ada_Jungfer_Mutter.xml;1892;;textgrid;jungfer mutter;godwi oder das steinerne bild der mutter;0;85.5;ada christen;christen, ada;1;91.2
KINDER_DER_EIFEL;['Kinder der Eifel'];Viebig;Clara;Q111345448;1;;../../viebig/kineifel/kineifel.html;1897;collection of novellas;Gutenberg-DE;kinder der eifel;der mann mit den messern;0;85.5;clara viebig;viebig, clara;1;91.2
KINDER_DER_WELT;['Kinder der Welt'];Heyse;Paul;noWikiID;1;Kinder der Welt;../../heyse/kindwelt/kindwelt.html;1873;novel;Gutenberg-DE;kinder der welt;der mann mit den messern;0;85.5;paul heyse;heyse, paul;1;90.47619048
KLEIDER_MACHEN_LEUTE;['Kleider machen Leute', 'Verdient Kleider machen Leute'];Keller;Gottfried;Q1746163;5;Kleider machen Leute;../../keller/kleider/kleider.html;1874;([], ['short story']);Gutenberg-DE;kleider machen leute;kleider machen leute;1;100;gottfried keller; keller, gottfried;1;92.12121212
KLEIN_ZACHES_GENANNT;['Klein Zaches genannt'];Hoffmann;E. T. A;noWikiID;1;;../../Hoffmann/zaches/index.html;1819;;Gutenberg-DE;klein zaches genannt;klein zaches genannt zinnober;1;95;e. t. a hoffmann;hoffmann, e. t. a.;1;89.41176471
KRAMBAMBULI_(ERZAEHLUNG);['Krambambuli'];Ebner-Eschenbach;Marie von;Q1385007;1;Krambambuli;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Ebner_Eschenbach_Marie_von_Krambambuli.xml;1883;([], ['novella']);textgrid;krambambuli (erzaehlung);erzählungen;0;65.45454545;marie von ebner-eschenbach;ebner-eschenbach, marie von;1;93.20754717
KREISLERIANA;['Kreisleriana'];Hoffmann;E. T. A;noWikiID;5;Kreisleriana;../../Hoffmann/kreisler/kreisler.html;1814;collection of stories;Gutenberg-DE;kreisleriana;kreisleriana;1;100;e. t. a hoffmann;hoffmann, e. t. a.;1;89.41176471
KRIMINAL-HUMORESKEN;['Kriminal-Humoresken'];Pötzl;Eduard;noWikiID;2;Kriminal-Humoresken;../../poetzl/krimhumo/krimhumo.html;1884;collection of stories;Gutenberg-DE;kriminal-humoresken;lenz;0;60;eduard pötzl;stemplinger, eduard;0;85.5
KUSS_VON_SENTZE;['KuÃŸ von Sentze'];Stifter;Adalbert;noWikiID;1;Der KuÃŸ von Sentze;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Stifter_Adalbert_Der_KuÃŸ_von_Sentze.xml;1866;narration;textgrid;kuss von sentze;von der pampelmuse geküßt;0;85.5;adalbert stifter;stifter, adalbert;1;92.12121212
L'ADULTERA;"[""L'Adultera""]";Fontane;Theodor;Q1744488;13;;../../fontane/adultera/adultera.html;1882;(['social novel'], ['novel']);Gutenberg-DE;l'adultera;l’adultera;1;90;theodor fontane; fontane, theodor;1;91.93548387
L'ARRABIATA;"[""L'Arrabiata""]";Heyse;Paul;noWikiID;2;L'Arrabbiata;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Heyse_Paul_LArrabbiata.xml;1855;;textgrid;l'arrabiata;l’arrabiata. das mädchen von treppi;0;81.81818182;paul heyse;heyse, paul;1;90.47619048
LEBEN_DER_SCHWEDISCHEN_GRAEFIN_VON_G;['Leben der schwedischen GrÃ¤fin von G'];Gellert;Christian Fürchtegott;noWikiID;9;Das Leben der schwedischen GrÃ¤fin von G...;http://www.zeno.org/Literatur/M/Gellert,+Christian+Fürchtegott/Roman/Das+Leben+der+schwedischen+Gräfin+von+G...;1747;novel;zeno;leben der schwedischen graefin von g;leben der schwedischen gräfin von g***;1;91.89189189;christian fürchtegott gellert;grawe, christian;0;85.5
LEBEN_DES_QUINTUS_FIXLEIN;['Leben des Quintus Fixlein'];Paul;Jean;Q1810877;1;Leben des Quintus  Fixlein;../../jeanpaul/fixlein/fixlein.html;1796;prose idylle;Gutenberg-DE;leben des quintus fixlein;leben des quintus fixlein;1;100;jean paul;jean paul;1;100
LEBEN_DES_VERGNUEGTEN_SCHULMEISTERLEIN_MARIA_WUTZ_IN_AUENTHAL;['Maria Wutz in Auenthal'];Paul;Jean;Q1810880;2;;http://www.zeno.org/Literatur/M/Jean+Paul/Romane+und+Erz%C3%A4hlungen/Die+unsichtbare+Loge/Zweiter+Teil/Leben+des+vergn%C3%BCgten+Schulmeisterlein+Maria+Wutz+in+Auenthal;1790;narrative;zeno;leben des vergnuegten schulmeisterlein maria wutz in auenthal;schulmeisterlein maria wutz;1;90;jean paul;jean paul;1;100
LEBEN_UND_TATEN_DES_BERUEHMTEN_RITTERS_SCHNAPPHAHNSKI;['Leben und Thaten des berÃ¼hmten Ritters Schnapphahnski', 'Leben und Taten des berÃ¼hmten Ritters Schnapphanski'];Weerth;Georg;Q15825464;4;Leben und Taten des  berÃ¼hmten Ritters Schnapphahnski;../../weerth/schnapph/schnapph.html;1848;novel;Gutenberg-DE;leben und taten des beruehmten ritters schnapphahnski;leonce und lena;0;85.5;georg weerth;weerth, georg;1;91.2
LEBENS-ANSICHTEN_DES_KATERS_MURR;['Kater Murr', 'Lebens-Ansichten des Katers Murr'];Hoffmann;E. T. A;Q1314475;11;Lebensansichten des Katers Murr;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Hoffmann_E._T._A._Lebensansichten_des_Katers_Murr.xml;1820;(['fantasy'], ['novel']);textgrid;lebens-ansichten des katers murr;lebens-ansichten des katers murr;1;100;e. t. a hoffmann;hoffmann, e. t. a.;1;89.41176471
LEBENSGESCHICHTE_UND_NATUERLICHE_ABENTHEUER_DES_ARMEN_MANNES_IN_TOCKENBURG;['Lebensgeschichte und natÃ¼rliche Abentheuer des armen Mannes in Tockenburg'];Bräker;Ulrich;noWikiID;1;Lebensgeschichte und  NatÃ¼rliche Ebentheuer des Armen Mannes im Tockenburg;../../braeker/tocken/tocken.html;1789;;Gutenberg-DE;lebensgeschichte und natuerliche abentheuer des armen mannes in tockenburg;»draußen vor der tür« und andere werke;0;85.5;ulrich bräker;bräker, ulrich;1;91.48148148
LEDWINA;['Ledwina'];Droste_Hülshoff;Annette von;noWikiID;1;Ledwina;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Droste_HÃ¼lshoff_Annette_von_Ledwina.xml;1826;novella;textgrid;ledwina;leonce und lena;0;65.45454545;annette von droste_hülshoff;droste-hülshoff, annette von;1;89.81818182
LEIB_WEIHNACHTSKUCHEN_UND_SEIN_KIND;['Leib Weihnachtskuchen und sein Kind'];Franzos;Karl Emil;noWikiID;1;Leib Weihnachtskuchen und sein Kind;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Franzos_Karl_Emil_Leib_Weihnachtskuchen_und_sein_Kind.xml;1896;narrative;textgrid;leib weihnachtskuchen und sein kind;leonce und lena;0;85.5;karl emil franzos;franzos, karl emil;1;92.28571429
LEIDEN_UND_FREUDEN_EINES_SCHULMEISTERS;['Leiden und Freuden eines Schulmeisters'];Gotthelf;Jeremias;noWikiID;1;Leiden und Freuden  eines Schulmeisters - Erster Teil;../../gotthelf/schulmei/schulmei.html;1838;;Gutenberg-DE;leiden und freuden eines schulmeisters;leonce und lena;0;85.5;jeremias gotthelf;gotthelf, jeremias;1;92.28571429
LENZ_(BUECHNER);['Lenz'];Büchner;Georg;Q353180;47;Lenz;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/BÃ¼chner_Georg_Lenz.xml;1839;([], ['ErzÃ¤hlung']);textgrid;lenz (buechner);lenz;1;90;georg büchner; büchner, georg;1;91.48148148
LEUTNANT_GUSTL;['Lieutnant Gustl', 'Leutnant Gustl', 'Lieutenant Gustl'];Schnitzler;Arthur;Q1821658;13;Leutnant Gustl;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Schnitzler_Arthur_Leutnant_Gustl.xml;1900;([], ['novella']);textgrid;leutnant gustl;lieutenant gustl;1;93.33333333;arthur schnitzler;schnitzler, arthur;1;92.28571429
LIBERTAS_UND_IHRE_FREIER;['Libertas und ihre Freier'];Eichendorff;Joseph von;noWikiID;3;Libertas und ihre  Freier;../../Eichendorff/libertas/libertas.html;1848;;Gutenberg-DE;libertas und ihre freier;»draußen vor der tür« und andere werke;0;85.5;joseph von eichendorff;eichendorff, joseph von;1;92.88888889
LICHTENSTEIN;['Lichtenstein'];Hauff;Wilhelm;noWikiID;2;Lichtenstein;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Hauff_Wilhelm_Lichtenstein.xml;1826;;textgrid;lichtenstein;lichtenstein;1;100;wilhelm hauff;hauff, wilhelm;1;91.48148148
LIEBESZAUBER;['Liebeszauber'];Tieck;Ludwig;noWikiID;2;Liebeszauber;../../tieck/liebzaub/liebzaub.html;1812;narrative;Gutenberg-DE;liebeszauber;liebelei;0;69.23076923;ludwig tieck; tieck, ludwig;1;91.2
LIED_DER_PARZEN;['Lied der Parzen'];Schirokauer;Alfred;noWikiID;1;Das Lied der Parzen;../../schiroka/parzen/parzen.html;1912;novel;Gutenberg-DE;lied der parzen;der mann mit den messern;0;85.5;alfred schirokauer;gong, alfred;0;85.5
LIENHARD_UND_GERTRUD;['Lienhard und Gertrud'];Pestalozzi;Johann;Q1824235;1;Lienhard und  Gertrud;../../pestaloz/lienhard/lienhard.html;1779;(['education novel'], ['novel']);Gutenberg-DE;lienhard und gertrud;»draußen vor der tür« und andere werke;0;85.5;johann pestalozzi;winckelmann, johann joachim;0;85.5
LOLA;['Grausame Frauen'];Sacher-Masoch;Leopold von;noWikiID;1;;../../sacher-m/lola/lola.html;1907;;Gutenberg-DE;lola;stella;0;77.14285714;leopold von sacher-masoch;sacher-masoch, leopold von;1;93.1372549
LOTTI,_DIE_UHRMACHERIN;['Lotti, die Uhrmacherin'];Ebner-Eschenbach;Marie von;noWikiID;2;Lotti, die Uhrmacherin;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Ebner_Eschenbach_Marie_von_Lotti_die_Uhrmacherin.xml;1874;;textgrid;lotti, die uhrmacherin;lotti, die uhrmacherin;1;100;marie von ebner-eschenbach;ebner-eschenbach, marie von;1;93.20754717
LUCINDE;['Lucinde'];Schegel;Friedrich;Q1873464;37;;../../schleglf/lucinde/lucinde.html;1799;([], ['novel']);Gutenberg-DE;lucinde;lucinde;1;100;friedrich schegel;delius, friedrich christian;0;85.5
LYDIA;['Lydia'];Aston;Louise;noWikiID;2;Lydia;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Aston_Louise_Lydia.xml;1848;novel;textgrid;lydia;max und moritz in neun dialekten;0;64.125;louise aston;huish, louise adey;0;85.5
MADONNA;['Madonna'];Mundt;Theodor;noWikiID;4;Madonna;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Mundt_Theodor_Madonna.xml;1835;novel;textgrid;madonna;cherubinischer wandersmann;0;65.45454545;theodor mundt;musculus, christian theodor;0;85.5
MAERCHEN_DES_LEBENS;['MÃ¤rchen des Lebens'];Altenberg;Peter;noWikiID;1;MÃ¤rchen des Lebens;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Altenberg_Peter_MÃ¤rchen_des_Lebens.xml;1908;prose;textgrid;maerchen des lebens;lebensgeschichte … des armen mannes …;0;85.5;peter altenberg;altenberg, peter;1;91.93548387
MALER_NOLTEN;['Maler Nolten'];Mörike;Eduard;Q1752673;5;;../../moerike/nolten/nolten.html;1836;([], ['novel']);Gutenberg-DE;maler nolten;lenz;0;67.5;eduard mörike;mörike, eduard;1;91.48148148
MARIA;['Maria'];Liebeskind;Margareta;noWikiID;10;Maria;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Liebeskind_Margareta_Sophia_Maria.xml;1784;;textgrid;maria;maria magdalena;0;90;margareta liebeskind;holmqvist, margaretha;0;60.24390244
MARION;['Marion'];Heyse;Paul;noWikiID;1;Marion;../../heyse/marion/marion.html;1855;;Gutenberg-DE;marion;über das marionettentheater;0;90;paul heyse;heyse, paul;1;90.47619048
MARQUISE_VON_O;['Marquise von O â€¦'];Kleist;Heinrich von;noWikiID;1;Die Marquise von  O...;../../kleist/marquise/marquise.html;1808;;Gutenberg-DE;marquise von o;die marquise von o… das erdbeben in chili;1;90;heinrich von kleist; kleist, heinrich von;1;92.56410256
MARTIN_SALANDER;['Martin Salander'];Keller;Gottfried;Q1904882;9;;../../keller/salander/salander.html;1886;([], ['novel']);Gutenberg-DE;martin salander;musarion;0;64.28571429;gottfried keller; keller, gottfried;1;92.12121212
MEIN_HERZ_(ROMAN);['Mein Herz'];Lasker-Schüler;Else;Q20827330;2;Mein Herz;../../lasker/meinherz/meinherz.html;1912;novel;Gutenberg-DE;mein herz (roman);das kalte herz und andere märchen;0;85.5;else lasker-schüler;lasker-schüler, else;1;92.56410256
MEINE_KINDERJAHRE;['Meine Kinderjahre'];Fontane;Theodor;Q1918015;2;Meine Kinderjahre;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Fontane_Theodor_Meine_Kinderjahre.xml;1893;([], ['novel']);textgrid;meine kinderjahre;meine klassiker. bildergedichte;0;85.5;theodor fontane; fontane, theodor;1;91.93548387
MEISTER_AUTOR_ODER_DIE_GESCHICHTEN_VOM_VERSUNKENEN_GARTEN;['Meister Autor', 'Meister Autors'];Raabe;Wilhelm;Q1452385;2;;35603;1873;narrative;Gutenberg-US;meister autor oder die geschichten vom versunkenen garten;geschichte vom braven kasperl …;0;85.5;wilhelm raabe;raabe, wilhelm;1;91.48148148
MEISTER_FLOH;['Meister Floh'];Hoffmann;E. T. A;Q837936;6;;../../Hoffmann/floh/floh.html;1822;(['speculative fiction'], ['fairy tale']);Gutenberg-DE;meister floh;meister floh;1;100;e. t. a hoffmann;hoffmann, e. t. a.;1;89.41176471
MEISTER_MARTIN_DER_KUEFNER_UND_SEINE_GESELLEN;['Meister Martin der KÃ¼fner und seine Gesellen', 'Meister Martin', 'Meister Martin der KÃ¼fer und seine Gesellen'];Hoffmann;E. T. A;Q1918300;6;Meister Martin der  KÃ¼fner und seine Gesellen;../../Hoffmann/mmartin/mmartin.html;1818;([], ['novella']);Gutenberg-DE;meister martin der kuefner und seine gesellen;der arme vetter;0;85.5;e. t. a hoffmann;hoffmann, e. t. a.;1;89.41176471
MEISTER_TIMPE;['Meister Timpe'];Kretzer;Max;noWikiID;12;Meister Timpe;../../kretzer/timpe/timpe.html;1888;;Gutenberg-DE;meister timpe;meisterlieder, spruchgedichte, fastnachtsspiele;0;70.43478261;max kretzer;schiendorfer, max;0;85.5
MICHAEL_KOHLHAAS;['Michael Kohlhaas'];Kleist;Heinrich von;Q279676;7;;../../kleist/kohlhaas/kohlhaas.html;1810;([], ['short story', 'novella']);Gutenberg-DE;michael kohlhaas;michael kohlhaas;1;100;heinrich von kleist; kleist, heinrich von;1;92.56410256
MODERNE_LEBENSWIRREN;['Moderne Lebenswirren'];Mundt;Theodor;noWikiID;2;Moderne  Lebenswirren;../../mundt/modelebe/modelebe.html;1834;narration;Gutenberg-DE;moderne lebenswirren;mein leben;0;72;theodor mundt;musculus, christian theodor;0;85.5
MORALISCHEN_ERZAEHLUNGEN;['Moralischen ErzÃ¤hlungen'];La Roche;Sophie von;noWikiID;1;Moralische ErzÃ¤hlungen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/La_Roche_Sophie_von_Moralische_ErzÃ¤hlungen.xml;1782;collection of stories;textgrid;moralischen erzaehlungen;moral;0;90;sophie von la roche;von deutz>;0;85.5
MOZART_AUF_DER_REISE_NACH_PRAG;['Mozart auf der Reise nach Prag'];Mörike;Eduard;Q1951309;4;Mozart auf der Reise nach  Prag;../../moerike/mozart/mozart.html;1855;(['novel'], ['novel', 'novella']);Gutenberg-DE;mozart auf der reise nach prag;mozart auf der reise nach prag;1;100;eduard mörike;mörike, eduard;1;91.48148148
MUENCHHAUSEN;['MÃ¼nchhausen'];Immermann;Karl;noWikiID;3;MÃ¼nchhausen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Immermann_Karl_MÃ¼nchhausen.xml;1838;;textgrid;muenchhausen;über d. umgang mit menschen;0;63;karl immermann;waggerl, karl heinrich;0;85.5
NACH_DEM_GROSSEN_KRIEGE;['Nach dem groÃŸen Kriege'];Raabe;Wilhelm;Q1269839;1;Nach dem groÃŸen  Kriege;../../raabe/nachkrie/nachkrie.html;1861;novel;Gutenberg-DE;nach dem grossen kriege;reigen;0;65.45454545;wilhelm raabe;raabe, wilhelm;1;91.48148148
NACHTSTUECKE;['NachtstÃ¼cken'];Hoffmann;E. T. A;Q15836200;17;NachtstÃ¼cke;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Hoffmann_E._T._A._NachtstÃ¼cke.xml;1817;collection of stories;textgrid;nachtstuecke;nachtstücke;1;86.95652174;e. t. a hoffmann;hoffmann, e. t. a.;1;89.41176471
NACHTWACHEN;['Nachtwachen des Bonaventura', 'Nachtwachen von Bonaventura', 'Nachtwachen', 'Die Nachtwachen von Bonaventura', 'Die Nachtwachen'];Klingemann;August;Q1962904;32;Die Nachtwachen des Bonaventura;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Klingemann_August_Die_Nachtwachen_des_Bonaventura.xml;1804;([], ['novel']);textgrid;nachtwachen;nachtwachen;1;100;august klingemann;schlegel, august wilhelm von;0;85.5
NESTHAEKCHEN_(KINDERBUCHREIHE);['NesthÃ¤kchen-Serie'];Ury;Else;Q1747891;1;;../../ury/nestpupp/nestpupp.html;1913;children's book;Gutenberg-DE;nesthaekchen (kinderbuchreihe);reigen;0;60;else ury;lasker-schüler, else;0;85.5
NEUE_GESCHICHTEN_AUS_DEM_GHETTO;['Neue Geschichten aus dem Ghetto'];Kompert;Leopold;noWikiID;1;Neue Geschichten aus  dem Ghetto;../../kompert/nghetto/nghetto.html;1855;collection of stories;Gutenberg-DE;neue geschichten aus dem ghetto;geschichten aus dem wiener wald;0;72.2;leopold kompert;müller, leopold mitwirkender];0;85.5
NEUE_IDYLLEN;['Neuer Idyllen'];Gessner;Salomon;noWikiID;1;Neue Idyllen;../../gessner/nidyllen/nidyllen.html;1772;idylls;Gutenberg-DE;neue idyllen;lenz;0;77.14285714;salomon gessner;geßner, salomon;0;82.33333333
NINON;['Ninon'];Saar;Ferdinand von;noWikiID;2;;http://www.zeno.org/Literatur/M/Saar,+Ferdinand+von/Erz%C3%A4hlungen/Novellen+aus+%C3%96sterreich/4.+Teil/Ninon;1892;novella;zeno;ninon;robinson der jüngere;0;72;ferdinand von saar; saar, ferdinand von;1;92.43243243
NOVELLEN_AUS_OESTERREICH;['Novellen aus Ã–sterreich'];Saar;Ferdinand von;noWikiID;10;Novellen aus Ã–sterreich;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Saar_Ferdinand_von_Novellen_aus_Ã–sterreich.xml;1877;collection of novellas;textgrid;novellen aus oesterreich;aus d. memoiren d. herrn v. schnabelewopski;0;85.5;ferdinand von saar; saar, ferdinand von;1;92.43243243
