louvain;id_A;betweenness;Source
18;876;30498;FORSCHUNGSÜBERSICHT_noWikiID
18;877;0;HERBERT_SPENCER_Q144535
18;878;0;SCHURMANNS_noWikiID
18;983;0;ATWOOD_noWikiID
19;1073;0;ISOLDE_BEIDLER_Q5922802
19;1074;12206;ISADORA_noWikiID
19;1273;60906;CLARAS_noWikiID
19;1274;0;ICH_noWikiID
19;1275;0;CHRISTINE_VON_BADEN-DURLACH_Q84558
19;131;0;MURAI_noWikiID
19;132;48764;ERWIN_noWikiID
19;1320;12204;HENRIETTES_noWikiID
19;1321;169838;DEICHGRAFEN_noWikiID
19;1746;12204;DER_ERZÄHLER_noWikiID
19;1747;6104;STOPFKUCHEN_noWikiID
19;1775;0;ULRICH_VON_AUGSBURG_Q714866
19;1776;6104;GRAF_noWikiID
19;1867;229716;ELLEN_noWikiID
19;1872;6104;IVAN_noWikiID
19;1873;0;MALINA_noWikiID
19;1944;0;CARL_SCHAUMANN_Q107287951
19;198;0;LAURA_noWikiID
19;199;6104;AMANDA_noWikiID
19;1993;12204;HEINRICH_SCHAUMANN_(MALER)_Q1598716
19;2052;0;ORLANDO_noWikiID
19;2060;0;OLIMPIA_noWikiID
19;224;18304;GUELFOS_noWikiID
19;225;36582;HAUKES_noWikiID
19;226;6104;MITLEID_noWikiID
19;227;0;GRIMALDI_noWikiID
19;2295;0;STECHLIN_noWikiID
19;2302;0;BUSCH_noWikiID
19;273;0;EVA_JANTSCHITSCH_Q95732217
19;274;18304;EVAS_noWikiID
19;2784;0;ADELHEID_VON_BURGUND_Q76802
19;2854;0;ROCCO_(PRODUZENT)_Q2160165
19;2892;0;MARGARETE_(SCHOTTLAND)_Q229159
19;2893;6104;HELENES_noWikiID
19;2974;0;KASSANDRA_noWikiID
19;81;0;MARIETTA_OLLY_Q11952193
19;82;6104;BEATRICE_noWikiID
19;820;12204;BEATES_noWikiID
19;821;91234;FLORIOS_noWikiID
20;1232;18304;URBAN_CAMENZIND_Q1636056
20;1233;6104;SEYMOUR_noWikiID
20;1234;0;NORMENHORIZONT_noWikiID
20;1291;24402;DER_SCHLUSS_noWikiID
20;1292;0;LUCREZIA_BORGIA_noWikiID
20;1439;0;BERDOA_noWikiID
20;1510;12204;DER_MANN_noWikiID
20;1511;6104;ALICE_RÜHLE-GERSTEL_noWikiID
20;1641;0;REITZ_noWikiID
20;1642;6104;DUDEN_Q511823
20;1668;0;EDUARD_(PORTUGAL)_Q294607
20;1762;0;NEROS_noWikiID
20;1780;0;HANNAS_Q51680
20;1781;0;GENESIS_(BIBEL)_Q9184
20;1862;0;DONATI_noWikiID
20;1863;6104;BIANCA_(SÄNGERIN)_Q855322
20;2106;0;DIE_FEMME_FATALE_noWikiID
20;2107;6104;LILA_noWikiID
20;2155;0;CHANDOS_noWikiID
20;2156;0;CARL_VON_LINNÉ_Q1043
20;2157;18304;KAMILLA_noWikiID
20;2158;12206;BEGBICK_noWikiID
20;2159;0;MICHAEL_noWikiID
20;2221;0;HAHN_noWikiID
20;2279;0;FRANZISKA_noWikiID
20;2280;0;FRÉDÉRIC_CHOPIN_Q1268
20;2586;0;DIE_MÄNNER_noWikiID
20;2814;0;DIE_KUNST_noWikiID
20;2867;0;SAND_noWikiID
20;2911;0;GISELHER_noWikiID
20;2912;0;KLARAS_noWikiID
20;2989;0;MIGNON_noWikiID
20;452;121458;VALERIE_noWikiID
20;453;2332624;DIE_PROTAGONISTIN_noWikiID
20;454;91326;VICTOIRE_noWikiID
20;455;6104;DIE_HELDIN_noWikiID
20;456;0;KONVENIENZEHE_noWikiID
20;457;0;FLAVIA_IULIA_CONSTANTIA_Q238023
20;83;18300;DIE_UNENDLICHE_GESCHICHTE_Q463108
20;84;2355046;DER_TRAUM_noWikiID
20;85;12206;EDNAS_noWikiID
20;922;0;MAX_WERNER_(ARCHITEKT_1877)_Q25803950
20;923;30488;HANS_KARL_VON_ECKER_UND_ECKHOFFEN_Q1550100
21;1038;6104;WUNDERHORN-SAMMLUNG_noWikiID
21;1039;12204;GRIMMS_noWikiID
21;1040;0;FRÄULEIN_ELSE_noWikiID
21;1106;12206;NIBELUNGEN_noWikiID
21;1113;0;DIE_SCHAUBÜHNE_ALS_EINE_MORALISCHE_ANSTALT_BETRACHTET_Q634447
21;1114;18306;ZUR_GESCHICHTE_DER_RELIGION_noWikiID
21;1206;0;JENATSCH_noWikiID
21;1207;48764;ANDREA_DELFIN_noWikiID
21;1260;0;DIE_GEGENWART_noWikiID
21;1261;115550;DAS_TRAUERSPIEL_noWikiID
21;1298;0;BRIEF_noWikiID
21;137;97338;ABRAHAM_A_SANCTA_CLARA_noWikiID
21;138;1216582;JACOB_noWikiID
21;1381;0;BREUER_noWikiID
21;139;48768;DIE_VON_noWikiID
21;140;18300;DIETRICHSAGE_noWikiID
21;141;6104;FÜRSTENSPIEGEL_noWikiID
21;142;0;JEAN_DE_LA_FONTAINE_Q49496
21;1625;6104;DER_DEUTSCHE_LUCIDARIUS_Q1198444
21;1626;36580;URS_WIDMER_(SCHRIFTSTELLER)_Q123825
21;1627;0;AENEIS_noWikiID
21;1645;0;DAS_ODFELD_Q1169997
21;1646;0;HORRIBILICRIBRIFAX_TEUTSCH_Q20984917
21;1664;18306;DER_PEGNESISCHE_BLUMENORDEN_noWikiID
21;1665;0;DER_BRIEFSTELLER_noWikiID
21;1666;0;LANG_noWikiID
21;1667;0;BRÄKERS_noWikiID
21;1687;0;AUF_DEM_STAATSHOF_noWikiID
21;1688;12206;POLE_POPPENSPÄLER_Q1760267
21;1699;6104;DER_NATURALISMUS_noWikiID
21;1700;30498;DER_TERMINUS_noWikiID
21;1701;0;EZELIN_VON_ROMANO_noWikiID
21;1728;0;ACCADEMIA_DELLA_CRUSCA_noWikiID
21;1954;0;DIE_ABDERITEN_Q1210777
21;1955;6104;MOTTI_noWikiID
21;1964;0;FRIEDRICH_WILHELM_BÜLOW_VON_DENNEWITZ_Q63023
21;2094;0;JOHANNES_KEPLER_noWikiID
21;2115;0;SCOTT_noWikiID
21;2116;12206;DER_REALISMUS_noWikiID
21;2164;0;BECKETT_noWikiID
21;2165;6104;DURS_GRÜNBEIN_noWikiID
21;2195;0;MASANIELLO_Q735619
21;2228;0;CASTIGLIONE_noWikiID
21;2247;0;FRIEDRICH_DE_LA_MOTTE_FOUQUÉ_Q77371
21;232;163404;ADAGIEN_noWikiID
21;233;157670;DER_noWikiID
21;2333;0;KILLY_noWikiID
21;2337;6104;JOHANN_HEINRICH_PESTALOZZI_noWikiID
21;2338;0;ARTHUR_SCHOPENHAUER_noWikiID
21;2339;0;CICERO_noWikiID
21;234;1452204;DER_MEISTERSANG_noWikiID
21;2402;6104;IMMANUEL_KANT_noWikiID
21;2403;0;KRITIK_DER_REINEN_VERNUNFT_noWikiID
21;2427;12206;ANONYMUS_noWikiID
21;2428;0;BONER_noWikiID
21;2429;0;WEISSKUNIG_Q1590989
21;2439;0;HAMLET_noWikiID
21;2523;0;MOSES_FREUDENSTEIN_noWikiID
21;2574;0;BUCH_DER_NATUR_noWikiID
21;2575;0;MARIA_MAGDALENA_(HEBBEL)_Q1896129
21;2635;0;NEUES_HÖRSPIEL_noWikiID
21;2636;12206;DREIGROSCHENPROZESS_noWikiID
21;2667;0;JOHANN_GOTTLIEB_FICHTE_noWikiID
21;2670;0;PARSIFAL_noWikiID
21;2845;0;MINNA_noWikiID
21;2859;0;SCHMIDTS_noWikiID
21;288;0;HIERONYMUS_(KIRCHENVATER)_Q44248
21;289;6104;KUHN_noWikiID
21;2943;0;SALZMANN_noWikiID
21;3029;0;PESTALOZZI_noWikiID
21;3033;0;DIE_DISCOURSE_DER_MAHLERN_noWikiID
21;426;12206;PARACELSUS_Q83428
21;427;54844;DANIEL_HEINSIUS_noWikiID
21;428;0;JACOB_BURCKHARDT_noWikiID
21;429;0;CHRISTIAN_THOMASIUS_noWikiID
21;473;0;SUDERMANNS_noWikiID
21;692;66924;GRILLPARZER_noWikiID
21;693;60860;JUSTUS_MÖSER_Q65087
21;784;0;DAS_THEMA_noWikiID
21;864;6104;REMO_FASANI_Q59528761
21;865;12204;MARTINI_noWikiID
21;866;0;HUBER_noWikiID
21;88;0;AMALIE_VON_OLDENBURG_Q60295
21;89;12206;LUDWIG_IV._(HRR)_Q57161
22;1107;0;JOHANN_VON_BESSER_Q1696751
22;1108;36586;HALLMANNS_noWikiID
22;1270;18300;BERNARD_LE_BOVIER_DE_FONTENELLE_Q310309
22;1271;24392;GERMANIA_(TACITUS)_Q428114
22;1272;12206;JEAN_RACINE_Q742
22;1284;48734;TUNNEL_ÜBER_DER_SPREE_noWikiID
22;1285;466108;BALTASAR_GRACIÁN_Q360512
22;1286;0;VER_SACRUM_noWikiID
22;1287;0;PIERRE_CORNEILLE_Q747
22;129;0;PETER_SZONDI_Q644548
22;130;6104;HERRMANN_noWikiID
22;1325;371782;PETER_PAUL_RUBENS_Q5599
22;1326;6104;GUY_DE_MAUPASSANT_Q9327
22;1327;0;PREZIÖSEN_noWikiID
22;1351;0;JOHN_STUART_MILL_Q50020
22;1352;24402;DE_L'ESPRIT_DES_LOIS_noWikiID
22;1518;0;FRANKREICH_noWikiID
22;1583;0;FRIEDRICH_III._(HRR)_Q150966
22;1621;6104;DIE_VERNÜNFTIGEN_TADLERINNEN_noWikiID
22;1622;0;DIE_GRENZBOTEN_noWikiID
22;1652;0;DIDO_noWikiID
22;1653;24402;LILLOS_noWikiID
22;1719;0;MEISTER_FLOH_Q837936
22;1946;12204;HAUGWITZ_noWikiID
22;2085;0;MOLIÈRE_Q687
22;2358;0;FASTNACHTSPIELE_noWikiID
22;2615;0;COLLEGIUM_POETARUM_ET_MATHEMATICORUM_noWikiID
22;2723;6104;DIE_SCHWARZE_GALEERE_noWikiID
22;2724;0;FRAU_BEATE_UND_IHR_SOHN_Q1451452
22;2771;0;AUGUST_HERMANN_FRANCKE_noWikiID
22;2772;6104;EDMUND_BURKE_Q165792
22;2799;6104;GEORGE_LILLO_Q832532
22;2881;0;CARL_SPITTELER_Q226525
22;2896;0;HARTMANN_VON_AUE_Q75852
22;292;0;DAS_ALTE_TESTAMENT_Q19786
22;293;12206;WEISSEN_BLÄTTERN_noWikiID
22;2948;0;CESARE_LOMBROSO_noWikiID
22;569;6104;JOHANN_ULRICH_VON_KÖNIG_Q1696433
22;570;319430;BIEDERMANN_noWikiID
22;571;0;DIE_PIETISTEREY_noWikiID
22;90;6104;ERASMUS_VON_ROTTERDAM_noWikiID
22;91;0;THOMAS_MORUS_Q42544
22;92;36586;DER_BLAUE_REITER_noWikiID
23;1264;0;MARIE_DE_FRANCE_Q5617
23;1265;18306;DIE_FIGUR_noWikiID
23;1408;6104;SIEGFRIED_noWikiID
23;1409;0;DAS_BILD_(ROMAN)_Q468121
23;1423;0;MAX_BROD_Q28480
23;1424;24404;LOUISE_ZU_MECKLENBURG_Q57669
23;1496;0;GABRIELE_TERGIT_Q1490603
23;1514;0;FAST_noWikiID
23;1537;0;ILSE_noWikiID
23;1598;60924;CORNELIA_SCHLOSSER_Q95740
23;1599;0;GERTRUD_VON_NIVELLES_Q235619
23;1675;0;DIE_FRAUEN_noWikiID
23;1785;6104;HANS_RUDOLPH_noWikiID
23;1786;79084;MUTTER_noWikiID
23;1787;0;KURZ_noWikiID
23;2041;0;DROSTE_noWikiID
23;2042;12206;CHRISTA_RULAND_noWikiID
23;2045;211328;ANNETTE_KOLB_Q71112
23;2068;0;KLUGE_noWikiID
23;2076;0;DURAS_noWikiID
23;2127;0;FORSTER_noWikiID
23;2514;0;MARIANNE_noWikiID
23;2538;0;HUTTEN_noWikiID
23;2649;0;FERNEY_noWikiID
23;2798;0;ROM_noWikiID
23;2897;0;STRAUSS_noWikiID
23;660;0;MAXIMILIANE_VON_LA_ROCHE_Q113253
23;661;12206;LA_ROCHE_noWikiID
23;918;97184;ILSE_BLUMENTHAL-WEISS_Q1659087
23;919;91168;ROSMER_noWikiID
23;920;199864;ULLA_HAHN_Q78077
23;93;42672;DORIS_noWikiID
23;94;91280;MONIQUE_SCHWITTER_Q120946
23;95;6104;DANAE_noWikiID
23;96;18300;SUSANNE_VON_KLETTENBERG_Q31267
23;97;0;MECHTHILD_noWikiID
24;100;91296;ITALIENISCHE_REISE_Q455305
24;101;277276;WAGNER_noWikiID
24;1122;0;DIE_RÄUBER_Q466333
24;1123;6104;KABALE_UND_LIEBE_Q263150
24;125;66972;EGMONT_(GOETHE)_Q1298242
24;126;91212;URFAUST_Q2500544
24;127;12206;IPHIGENIE_AUF_TAURIS_Q475063
24;128;42666;TORQUATO_TASSO_(GOETHE)_Q1432001
24;1294;12206;ZUM_SCHÄKESPEARS_TAG_Q229531
24;1295;0;ROMANTISCHEN_SCHULE_noWikiID
24;1296;0;MEISTER_noWikiID
24;1328;0;WILHELM_MEISTERS_THEATRALISCHE_SENDUNG_Q2574172
24;1615;0;BRIEFE_ÜBER_MERKWÜRDIGKEITEN_DER_LITTERATUR_noWikiID
24;179;0;WILHELM_MEISTERS_LEHRJAHRE_Q1194031
24;180;24402;WILHELM_MEISTER_noWikiID
24;1869;97184;DIE_FAMILIE_SCHROFFENSTEIN_Q1212309
24;1870;12204;DON_KARLOS_(SCHILLER)_Q498408
24;2046;18306;DIE_JUNGFRAU_VON_ORLEANS_(SCHILLER)_Q1125010
24;2047;0;DIE_BRAUT_VON_MESSINA_Q1211729
24;2048;30488;DER_THOR_UND_DER_TOD_Q1197570
24;2049;0;SOPHOKLES_Q7235
24;2050;0;WALLENSTEINS_TOD_noWikiID
24;2208;12204;DIE_GÖTTER_GRIECHENLANDS_noWikiID
24;2281;6104;HESPERUS_ODER_45_HUNDPOSTTAGE_Q1527881
24;2282;0;TITAN_(JEAN_PAUL)_Q492384
24;2283;12204;LUDWIG_ANZENGRUBER_noWikiID
24;2545;0;JEDERMANN_Q16632333
24;2588;0;FAUST_noWikiID
24;2691;0;ODEN_noWikiID
24;2876;0;WILHELM_TELL_(SCHILLER)_Q937281
24;2955;0;HERMANN_UND_DOROTHEA_Q1035603
24;2973;6104;DANIEL_WUNDERLICHS_BUCH_noWikiID
24;3053;0;HERZENSAUSGUSS_ÜBER_VOLKS-POESIE_noWikiID
24;521;0;WALLY,_DIE_ZWEIFLERIN_noWikiID
24;522;6104;HYPERION_(HÖLDERLIN)_Q1190094
24;642;30488;VON_DEUTSCHER_BAUKUNST_Q1769839
24;643;18304;VON_DEUTSCHER_ART_UND_KUNST_noWikiID
24;644;36564;STIMMEN_DER_VÖLKER_IN_LIEDERN_Q1678727
24;645;0;ZEITUNG_FÜR_DIE_ELEGANTE_WELT_noWikiID
24;714;0;GÖTZ_VON_BERLICHINGEN_(GOETHE)_Q1369241
24;715;6104;DIE_LEIDEN_DES_JUNGEN_WERTHERS_Q151883
24;856;0;LENORE_(BALLADE)_Q1818203
24;921;0;NATHAN_DER_WEISE_Q286611
24;949;6104;MARIA_MAGDALENA_Q1896129
24;950;0;AGNES_BERNAUER_noWikiID
24;98;223856;DIE_WAHLVERWANDTSCHAFTEN_Q951198
24;99;121422;DER_GEISTERSEHER_Q1193812
25;1015;0;DIE_GESCHICHTE_noWikiID
25;1016;12206;DIE_STADT_(ROMAN)_Q12131636
25;102;18300;RIEGER_noWikiID
25;103;127628;CATO_BONTJES_VAN_BEEK_Q70593
25;104;12206;BEATA_STURM_Q813108
25;1468;24392;ALLGEMEINE_noWikiID
25;1469;18300;ADLERS_noWikiID
25;1470;30480;POETISIEREN_noWikiID
25;1472;0;SIGRID_WEIGEL_Q107344
25;1482;6104;ULFO_noWikiID
25;1483;0;ARTUR_SCHNABEL_Q213688
25;1678;103442;LUDWIG_DER_FROMME_Q43974
25;1824;6104;NINON_noWikiID
25;1825;6104;FORTUNA_noWikiID
25;1826;0;KUDRUN_Q491164
25;1827;0;MACH_noWikiID
25;1929;0;SUSANNE_LEUTENEGGER_Q2369366
25;2022;0;DER_LESER_noWikiID
25;2275;0;DIE_PHOTOGRAPHIE_noWikiID
25;230;0;ROSALIND_noWikiID
25;231;6104;MARTHA_noWikiID
25;2478;0;WEISES_noWikiID
25;2486;0;BÜCHER_noWikiID
25;252;0;NAME_noWikiID
25;253;24402;KINSEY_MILLHONE_noWikiID
25;2582;0;LASTEREXEMPEL_noWikiID
25;2583;12204;REINHARD_(NASSAU-BEILSTEIN)_Q2541314
25;2601;0;HEDWIG_COURTHS-MAHLER_noWikiID
25;2679;6104;LAUSUS_noWikiID
25;2800;0;HEINRICH_LEE_noWikiID
25;2801;18304;FRANZ_MOOR_noWikiID
25;2831;0;PAUL_noWikiID
25;2885;0;ANDREAS_noWikiID
25;2909;0;STEFANS_noWikiID
25;2961;0;LYDIA_noWikiID
25;3002;0;JOSANNE_noWikiID
25;339;12206;HEINRICHS_noWikiID
25;340;48764;FELIX_noWikiID
25;341;0;HEINRICH_II._(HRR)_Q103556
25;342;0;WERTHER_noWikiID
25;351;0;MIRABELLA_noWikiID
25;352;12206;SOPHIE_noWikiID
25;386;949050;DIE_HAUPTFIGUR_noWikiID
25;424;60860;HUGO_TETZLAFF_noWikiID
25;425;54792;HAUKE_HAIEN_noWikiID
25;552;0;AUGUST_KLINGEMANN_Q68143
25;553;12206;WEZELS_noWikiID
25;575;0;BÜLOW_noWikiID
25;681;0;MEPHISTOS_noWikiID
25;682;6104;THOAS_(SOHN_DES_DIONYSOS)_Q1230535
25;852;0;WILHELM_PETERSEN_(ZOOLOGE)_Q829891
26;1041;60924;BAAL_noWikiID
26;1042;24402;JUPITER_noWikiID
26;1043;157892;KURRUBI_noWikiID
26;1044;0;BAAL_(BRECHT)_Q797471
26;1045;0;MEDUSA_noWikiID
26;105;6104;CHRISTUS_noWikiID
26;106;0;CHRISTI_noWikiID
26;107;12204;ADOLPHE_ADAM_Q189544
26;1288;0;TELL_noWikiID
26;1289;24402;JOHANN_GOTTFRIED_BIEDERMANN_Q1694079
26;1361;6104;ZEUS_noWikiID
26;1362;0;PROMETHEUS_noWikiID
26;1432;0;SIMON_PETRUS_Q33923
26;1433;0;VENUS_noWikiID
26;1706;18304;APOLL_noWikiID
26;1707;6104;ROSA_noWikiID
26;1708;0;SOKRATES_noWikiID
26;1987;0;ODYSSEUS_noWikiID
26;1988;6104;SIMPLICISSIMUS_noWikiID
26;2101;24392;AKKI_noWikiID
26;2102;169454;ANN_WILSON_(SÄNGERIN)_Q258053
26;2103;0;JEDERMANN_noWikiID
26;2119;0;HERKULES_noWikiID
26;2138;18300;COPPOLA_noWikiID
26;2139;12206;COPPELIUS_noWikiID
26;2196;0;OLGA_NIKOLAJEWNA_ROMANOWA_(1822–1892)_Q234926
26;2332;0;JENNY_noWikiID
26;2576;0;EVA_noWikiID
26;3026;0;NATHANAEL_noWikiID
27;1014;0;FRITZ_REUTER_noWikiID
27;108;18300;ZWISCHEN_HIMMEL_UND_ERDE_(ERZÄHLUNG_1856)_Q64733588
27;109;206076;DIE_INNERSTE_Q1213605
27;110;12206;WILLIAM_MAKEPEACE_THACKERAY_Q167768
27;1385;0;DAVID_COPPERFIELD_(ROMAN)_Q189811
27;1397;12204;DER_SCHÜDDERUMP_Q1196819
27;1501;0;CHARLES_DICKENS_Q5686
27;1560;12204;MÖRIKE_noWikiID
27;1561;30492;DER_ERBFÖRSTER_noWikiID
27;1562;6104;WALTER_SCOTT_Q79025
27;1753;0;DIE_AKTEN_DES_VOGELSANGS_Q1210969
27;1808;18300;DIE_RICHTERIN_(NOVELLE)_Q1215781
27;1809;12204;DIE_VERSUCHUNG_DES_PESCARA_Q1217221
27;181;0;ROMEO_UND_JULIA_AUF_DEM_DORFE_Q1794670
27;182;6104;ABU_TELFAN_Q335418
27;1843;0;MADAME_BOVARY_Q193417
27;1940;0;DAS_AMULETT_Q1167148
27;1941;6104;ANGELA_BORGIA_noWikiID
27;2003;24392;SCHELMUFFSKY_Q107356648
27;2004;18300;DER_SCHUSS_VON_DER_KANZEL_Q1196769
27;2053;0;ANNA_KARENINA_noWikiID
27;2054;0;MARIAMNE_noWikiID
27;214;0;QUITT_(FONTANE)_Q1589389
27;215;6104;STINE_noWikiID
27;2193;0;JOHANN_GOTTFRIED_SCHNABEL_Q69664
27;2334;6104;IMMENSEE_noWikiID
27;2335;0;REUTER_noWikiID
27;2353;24392;HENRY_FIELDING_Q34190
27;2354;18300;LEBEN_UND_ANSICHTEN_VON_TRISTRAM_SHANDY_GENTLEMAN_Q1164083
27;2355;30480;CANDIDE_ODER_DER_OPTIMISMUS_Q215894
27;2446;12204;DAS_LEIDEN_EINES_KNABEN_Q1169610
27;2447;6104;DIE_HOCHZEIT_DES_MÖNCHS_Q1213463
27;2515;0;MIGUEL_DE_CERVANTES_Q5682
27;2516;12206;LAURENCE_STERNE_Q218960
27;2639;36564;MARTIN_SALANDER_Q1904882
27;2764;0;DER_HEILIGE_Q1194176
27;2956;0;SAMUEL_RICHARDSON_Q295941
27;587;0;SPEE_noWikiID
27;588;271454;ROTTH_noWikiID
27;604;30480;EIN_DOPPELGÄNGER_Q19188654
27;605;42644;ZUR_CHRONIK_VON_GRIESHUUS_noWikiID
27;606;91290;HASTENBECK_noWikiID
27;730;36592;ANNA_KARENINA_Q147787
27;961;0;CANUT_noWikiID
27;962;42656;BELPHEGOR_noWikiID
27;993;0;FERDINAND_KÜRNBERGER_Q669703
28;111;0;DELPHINE_noWikiID
28;112;36574;WILHELMINE_VON_PREUSSEN_(1709–1758)_Q237740
28;1290;0;CHRISTIE_noWikiID
28;1345;0;ERICA_PEDRETTI_Q123106
28;1440;0;CHARLES-ALBERT_CINGRIA_Q116387
28;1441;97368;ALBRECHTS_noWikiID
28;1543;0;GOTHIC_NOVEL_noWikiID
28;1544;30480;BEIDE_FRAUEN_noWikiID
28;1545;0;DIE_BÜCHER_noWikiID
28;1563;6104;HERLAND_Q5739278
28;1564;0;SARA_PARETSKY_Q438024
28;157;0;STÜRMER_UND_DRÄNGER_noWikiID
28;158;4008572;DAS_ALLES_noWikiID
28;1591;0;ELLEN_MONTGOMERY_noWikiID
28;1594;0;MARTIN_LUTHER_Q9554
28;1595;6104;ERASMUS_noWikiID
28;1841;6104;CALVIN_noWikiID
28;1842;0;PETER_FABERS_Q2074786
28;1884;0;DIE_FRAGE_noWikiID
28;1885;24398;GESCHICHTE_noWikiID
28;1897;0;SCHREIBER_noWikiID
28;1924;12206;STILLER_noWikiID
28;1925;0;FRANZI_noWikiID
28;1926;0;ROMULUS_noWikiID
28;2006;12204;HANS_SACHS_Q19543
28;2007;24398;PAULI_noWikiID
28;2034;24398;CAROLINE_VON_BRANDENBURG-ANSBACH_Q76961
28;2035;0;ANNA_ANDREJEWNA_ACHMATOWA_Q80440
28;2398;0;CAROLINE_VON_WOLZOGEN_Q75960
28;2430;0;ANNEKE_noWikiID
28;2436;0;SACHS_noWikiID
28;2579;0;MARGARETE_PEUTINGER_Q18916897
28;2580;12206;OLYMPIA_FULVIA_MORATA_Q272798
28;2678;12206;MARINA_IWANOWNA_ZWETAJEWA_Q188526
28;2684;6104;FRANZ_TIMPE_noWikiID
28;2685;0;ARTUSHOF_noWikiID
28;2793;181438;MICHAEL_MALLOY_Q6089850
28;2923;0;DER_KAMPF_noWikiID
28;2930;0;EMMA_(ROMAN)_Q223880
28;2941;0;DIE_ÜBERLÄUFERIN_noWikiID
28;2950;0;SILVIA_noWikiID
28;2951;36564;HIPPEL_noWikiID
28;2952;30480;STERNE_noWikiID
28;2958;0;RUTH_SCHWEIKERT_noWikiID
28;3003;0;ALKUIN_Q154332
28;3007;0;CARITAS_PIRCKHEIMER_Q99404
28;3025;0;J._BURCKHARDT_noWikiID
28;3045;0;CVETAEVA_noWikiID
28;368;36592;PYTHIA_noWikiID
28;369;42644;LOUISE_BRACHMANN_Q103564
28;370;6104;LEVIN_SCHÜCKING_Q78349
28;371;0;NATALIE_noWikiID
28;372;0;WALDEMAR_(BRANDENBURG)_Q565434
28;373;0;ANNE_(GROSSBRITANNIEN)_Q119702
28;374;0;JOHANN_CHRISTIAN_KESTNER_Q1692938
28;449;169792;AMALIE_VON_IMHOFF_Q69439
28;545;0;DELEUZE_noWikiID
28;546;24404;MONTAGUS_noWikiID
28;636;103404;AUS_DEM_LEBEN_EINER_FRAU_Q101323690
28;637;24398;ANDREAS_GRUNDLER_noWikiID
28;638;48734;FENITSCHKA_noWikiID
28;639;0;SABINE_GRAEF_noWikiID
28;640;0;MARIE_EBNER_noWikiID
28;641;0;KÄTHE_noWikiID
28;904;0;RAHEL_noWikiID
28;905;12206;VARNHAGEN_noWikiID
28;947;0;EPIKUR_Q43216
28;948;12206;MOSES_noWikiID
29;1095;0;EUROPA_(NOVALIS)_Q1375200
29;1096;18304;BLÜTHENSTAUB_Q887257
29;113;6104;THISBE_noWikiID
29;114;0;PYRAMUS_noWikiID
29;115;3718440;DIE_MUSIK_noWikiID
29;1367;0;DER_TEXT_noWikiID
29;1694;6104;MAGDALENA_HEYMAIR_Q1883781
29;1695;0;CATHARINA_REGINA_VON_GREIFFENBERG_Q86578
29;1696;18304;JESUS_SIRACH_Q155980
29;1715;18304;CONFESSIONS_Q372941
29;1716;6104;DIE_NEUE_HÉLOÏSE_noWikiID
29;1717;0;JOHN_RICHARDSON_(NATURFORSCHER)_Q545944
29;1754;12204;ERNST_WILLKOMM_Q126789
29;1755;42676;RICHARD_STEELE_Q333148
29;1756;6104;ERICH_SCHMIDT_noWikiID
29;1835;0;THALIA_noWikiID
29;1910;0;HENCKELLS_noWikiID
29;1960;0;POETISCHER_TRICHTER_noWikiID
29;2166;0;HYMNEN_AN_DIE_NACHT_Q128670
29;2167;6104;GLAUBEN_UND_LIEBE_noWikiID
29;2237;0;FLEMINGS_noWikiID
29;2325;0;MUTTERZUNGE_noWikiID
29;2326;54822;DAS_SIEBTE_KREUZ_Q336786
29;2330;6104;DIE_BRÜCKE_noWikiID
29;2331;0;GEORGE_GORDON_BYRON_Q5679
29;2431;0;MUSARION_noWikiID
29;2493;0;LEONARDO_DA_VINCI_Q762
29;2494;145778;PEGNESISCHEN_SCHÄFERGEDICHT_noWikiID
29;2589;6104;VOM_GESELLSCHAFTSVERTRAG_ODER_PRINZIPIEN_DES_STAATSRECHTES_Q190126
29;2590;0;PAUL_BOURGET_Q198644
29;2688;36582;TOBIAE_noWikiID
29;2689;0;POEM_OHNE_HELD_Q1519905
29;2690;0;KINDHEITSMUSTER_Q1741948
29;270;12204;FRÄULEIN_ELSE_Q1471310
29;271;60914;ANTON_LERCH_noWikiID
29;272;6104;DIE_ERZÄHLUNG_noWikiID
29;2782;24392;ALLGEMEINEN_BROUILLON_noWikiID
29;2788;0;DER_OZEANFLUG_Q444076
29;2873;0;DIE_FORSCHUNG_noWikiID
29;2878;0;DAS_DRAMA_noWikiID
29;2978;0;PETER_RÜHMKORF_Q67921
29;2979;0;DIE_NIHILISTEN_noWikiID
29;434;0;RING_noWikiID
29;435;6104;DIE_VERSCHWÖRUNG_DES_FIESCO_ZU_GENUA_Q382941
29;491;0;PROSA-LANCELOT_noWikiID
29;492;4129940;LIEBE_noWikiID
29;657;18304;SQUENTZ_noWikiID
29;658;30488;ROMEO_UND_JULIA_Q83186
29;659;0;DAS_GEDICHT_noWikiID
29;731;1146780;POPE_noWikiID
29;732;2368464;ENEAS_noWikiID
29;733;73006;JOHANN_JAKOB_ENGEL_Q71442
29;734;0;KRITIK_DER_PRAKTISCHEN_VERNUNFT_noWikiID
29;893;0;MENSCHEN_noWikiID
30;1129;0;JOHANN_RUDOLF_WYSS_noWikiID
30;1170;6104;FRIEDRICH_GLAUSER_Q117520
30;1171;18304;CHIAMPEL_noWikiID
30;1172;0;GARTENLAUBE_noWikiID
