"","canonisation_score","louvain","circl_sum","reviews_sum","id","circl_binary","squared canonisation score","indegree","pagerank","class","reviews_binary"
"371","0.389868771519071","9","1","0","HANS_UND_HEINZ_KIRCH_Q1489200","1","0.1519976590057896","10","1.752550343054395","No Review, Catalogue","0"
"372","0.0560723413501725","12","1","0","HASTENBECK_noWikiID","1","0.003144107464490265","3","0.3424403818125327","No Review, Catalogue","0"
"373","0.0205467828522686","9","0","0","HEIDI_(ROMAN)_Q271697","0","4.2217028557827894E-4","2","0.4758622578241431","No Review & No Catalogue","0"
"374","0.0205467828522686","2","2","0","HEINRICH_JUNG_STILLINGS_JUGEND_noWikiID","1","4.2217028557827894E-4","0","0.15","No Review, Catalogue","0"
"375","0.921899833474736","6","0","1","HEINRICH_VON_OFTERDINGEN_Q58178849","0","0.849899302960746","6","0.9261550927951314","Review, No Catalogue","1"
"376","0.0560723413501725","8","0","0","HEITERETEI_noWikiID","0","0.003144107464490265","0","0.15","No Review & No Catalogue","0"
"377","0.0205467828522686","6","1","0","HERMANN_VON_UNNA_noWikiID","1","4.2217028557827894E-4","3","0.45489272059472097","No Review, Catalogue","0"
"378","0.0221068485323305","6","1","0","HERR_LORENZ_STARK_noWikiID","1","4.887127520314033E-4","2","0.2952030538664865","No Review, Catalogue","0"
"379","0.0691979459011065","14","2","0","HERRMANN_UND_ULRIKE_noWikiID","1","0.004788355716932462","8","2.7403131887499477","No Review, Catalogue","0"
"380","0.0275134422375932","12","0","0","HERRN_DAMES_AUFZEICHNUNGEN_noWikiID","0","7.569895037613776E-4","0","0.15","No Review & No Catalogue","0"
"381","0.0975111340573339","3","2","0","HESPERUS_ODER_45_HUNDPOSTTAGE_Q1527881","1","0.009508421265147343","7","1.1106517421336015","No Review, Catalogue","0"
"382","0.259978377605495","9","0","0","HOEXTER_UND_CORVEY_Q1649221","0","0.06758875682238535","4","0.6609303768115503","No Review & No Catalogue","0"
"383","0.0601640846066759","5","0","0","HOLLAENDISCHE_LIEBHABEREIEN_noWikiID","0","0.0036197170765592556","0","0.15","No Review & No Catalogue","0"
"384","0.0560723413501725","6","0","0","HOLLINS_LIEBELEBEN_Q1624844","0","0.003144107464490265","1","0.30744636577517237","No Review & No Catalogue","0"
"385","0.0205467828522686","2","0","0","HOMO_SUM_noWikiID","0","4.2217028557827894E-4","6","1.204264636940668","No Review & No Catalogue","0"
"386","0.0601640846066759","12","0","0","HUMORISTISCHEN_SKIZZEN_AUS_DEM_DEUTSCHEN_HANDELSLEBEN_noWikiID","0","0.0036197170765592556","1","0.2009265129682997","No Review & No Catalogue","0"
"387","0.628138424466113","3","0","1","HYPERION_(HOELDERLIN)_Q1190094","0","0.39455788029077077","4","0.6413782381796709","Review, No Catalogue","1"
"388","0.0601640846066759","12","1","0","IM_ALTEN_EISEN_Q1474111","1","0.0036197170765592556","10","1.440783564290977","No Review, Catalogue","0"
"389","0.0205467828522686","10","1","0","IM_HAUSE_DES_KOMMERZIENRATES_noWikiID","1","4.2217028557827894E-4","9","1.5768131018393539","No Review, Catalogue","0"
"390","0.0601640846066759","16","1","0","IM_NACHBARHAUSE_LINKS_noWikiID","1","0.0036197170765592556","1","0.3880009144828997","No Review, Catalogue","0"
"391","0.0205467828522686","1","0","0","IM_REICHE_DER_HOMUNKULIDEN_noWikiID","0","4.2217028557827894E-4","2","0.23965417867435157","No Review & No Catalogue","0"
"392","0.0221068485323305","1","1","0","IM_SCHLARAFFENLAND_Q1285424","1","4.887127520314033E-4","11","2.3774208102140246","No Review, Catalogue","0"
"393","0.0560723413501725","9","0","0","IM_SIESGESKRANZE_noWikiID","0","0.003144107464490265","2","0.2657657387491727","No Review & No Catalogue","0"
"394","0.462879594039226","9","1","0","IMMENSEE_noWikiID","1","0.2142575185779187","3","0.712066919188611","No Review, Catalogue","0"
"395","0.0601640846066759","16","0","0","IN_ST._JUERGEN_Q105232019","0","0.0036197170765592556","2","0.6466025410946061","No Review & No Catalogue","0"
"396","0.0560723413501725","7","1","1","INNOCENS_Q1664115","1","0.003144107464490265","1","0.2906463125813503","Review & Catalogue","1"
"397","0.305392408053958","12","1","1","IRRUNGEN_WIRRUNGEN_Q669599","1","0.0932645228969952","14","2.2678589923233035","Review & Catalogue","1"
"398","0.274620702296579","2","0","0","ISABELLA_VON_AEGYPTEN_Q35783041","0","0.07541653012986625","1","0.33378031446463197","No Review & No Catalogue","0"
"399","0.0205467828522686","13","1","1","ISEGRIMM_noWikiID","1","4.2217028557827894E-4","10","2.536913664859476","Review & Catalogue","1"
"400","0.0645339993923284","9","1","1","JAKOB_DER_LETZTE_Q15507850","1","0.004164637077569042","24","5.263368094716345","Review & Catalogue","1"
"401","0.0691979459011065","14","0","0","JAKOB_VON_GUNTEN_Q1679462","0","0.004788355716932462","0","0.15","No Review & No Catalogue","0"
"402","0.0560723413501725","8","2","0","JAKOBS_DES_HANDWERKSGESELLEN_WANDERUNGEN_DURCH_DIE_SCHWEIZ_noWikiID","1","0.003144107464490265","18","2.483481328004716","No Review, Catalogue","0"
"403","0.0237824899093644","6","2","1","JENNY_noWikiID","1","5.656068262890195E-4","9","1.0195401132736017","Review & Catalogue","1"
"404","0.110370305679579","9","1","0","JUDITH,_DIE_KLUSWIRTIN_noWikiID","1","0.01218160437580371","3","0.5180920728975618","No Review, Catalogue","0"
"405","0.518885031764307","2","1","1","JUERG_JENATSCH_Q1411041","1","0.2692416761890459","5","0.6837620651876921","Review & Catalogue","1"
"406","0.0205467828522686","6","0","0","JULCHEN_GRUENTHAL_noWikiID","0","4.2217028557827894E-4","16","2.5761947714310063","No Review & No Catalogue","0"
"407","0.0560723413501725","9","0","0","JUNGFER_MUTTER_noWikiID","0","0.003144107464490265","9","1.0150120556760833","No Review & No Catalogue","0"
"408","0.0560723413501725","9","0","0","KINDER_DER_EIFEL_Q111345448","0","0.003144107464490265","11","1.506620061012647","No Review & No Catalogue","0"
"409","0.0560723413501725","14","0","0","KINDER_DER_WELT_noWikiID","0","0.003144107464490265","16","4.501518951529364","No Review & No Catalogue","0"
"410","0.321481356814517","14","2","0","KLEIDER_MACHEN_LEUTE_Q1746163","1","0.1033502627793028","6","0.7430110335115326","No Review, Catalogue","0"
"411","0.259978377605495","5","3","1","KLEIN_ZACHES_GENANNT_noWikiID","1","0.06758875682238535","4","1.2617507109112267","Review & Catalogue","1"
"412","0.0560723413501725","9","1","1","KRAMBAMBULI_(ERZAEHLUNG)_Q1385007","1","0.003144107464490265","1","0.27749999999999997","Review & Catalogue","1"
"413","0.321481356814517","3","3","1","KREISLERIANA_noWikiID","1","0.1033502627793028","0","0.15","Review & Catalogue","1"
"414","0.0221068485323305","1","0","0","KRIMINAL-HUMORESKEN_noWikiID","0","4.887127520314033E-4","2","0.4238048924738903","No Review & No Catalogue","0"
"415","0.0560723413501725","11","0","0","KUSS_VON_SENTZE_noWikiID","0","0.003144107464490265","3","0.33699155840672157","No Review & No Catalogue","0"
"416","0.462879594039226","12","1","1","L'ADULTERA_Q1744488","1","0.2142575185779187","13","2.6396151325946486","Review & Catalogue","1"
"417","0.0601640846066759","9","1","0","L'ARRABIATA_noWikiID","1","0.0036197170765592556","0","0.15","No Review, Catalogue","0"
"418","0.0205467828522686","6","1","0","LA_SIBYLLE_noWikiID","1","4.2217028557827894E-4","8","1.1481224430014896","No Review, Catalogue","0"
"419","0.184109855669026","6","4","0","LEBEN_DER_SCHWEDISCHEN_GRAEFIN_VON_G_noWikiID","1","0.03389643895446958","0","0.15","No Review, Catalogue","0"
"420","0.259978377605495","3","1","0","LEBEN_DES_QUINTUS_FIXLEIN_Q1810877","1","0.06758875682238535","5","0.7479285516160562","No Review, Catalogue","0"
"421","0.274620702296579","3","0","0","LEBEN_DES_VERGNUEGTEN_SCHULMEISTERLEIN_MARIA_WUTZ_IN_AUENTHAL_Q1810880","0","0.07541653012986625","2","0.42835510493788254","No Review & No Catalogue","0"
"422","0.0691979459011065","13","1","2","LEBEN_UND_TATEN_DES_BERUEHMTEN_RITTERS_SCHNAPPHAHNSKI_Q15825464","1","0.004788355716932462","0","0.15","Review & Catalogue","1"
"423","0.425970768854918","5","1","2","LEBENS-ANSICHTEN_DES_KATERS_MURR_Q1314475","1","0.18145109591885","12","2.308985561141192","Review & Catalogue","1"
"424","0.0560723413501725","8","2","1","LEBENSGESCHICHTE_UND_NATUERLICHE_ABENTHEUER_DES_ARMEN_MANNES_IN_TOCKENBURG_noWikiID","1","0.003144107464490265","1","0.1726697827880121","Review & Catalogue","1"
"425","0.0560723413501725","10","0","0","LEDWINA_noWikiID","0","0.003144107464490265","1","0.28054573050019793","No Review & No Catalogue","0"
"426","0.0560723413501725","10","1","0","LEIB_WEIHNACHTSKUCHEN_UND_SEIN_KIND_noWikiID","1","0.003144107464490265","2","0.3442957305001979","No Review, Catalogue","0"
"427","0.0560723413501725","8","2","1","LEIDEN_UND_FREUDEN_EINES_SCHULMEISTERS_noWikiID","1","0.003144107464490265","16","2.109121164661641","Review & Catalogue","1"
"428","0.916343123471815","15","0","0","LENZ_(BUECHNER)_Q353180","0","0.839684719934082","2","0.4230637269834318","No Review & No Catalogue","0"
"429","0.462879594039226","10","0","0","LEUTNANT_GUSTL_Q1821658","0","0.2142575185779187","0","0.15","No Review & No Catalogue","0"
"430","0.0645339993923284","7","0","0","LIBERTAS_UND_IHRE_FREIER_noWikiID","0","0.004164637077569042","4","0.6726924755021811","No Review & No Catalogue","0"
"431","0.274620702296579","2","3","6","LICHTENSTEIN_noWikiID","1","0.07541653012986625","12","2.0962102422861024","Review & Catalogue","1"
"432","0.0601640846066759","6","0","0","LIEBESZAUBER_noWikiID","0","0.0036197170765592556","2","0.44625557010190425","No Review & No Catalogue","0"
"433","0.0205467828522686","10","0","0","LIED_DER_PARZEN_noWikiID","0","4.2217028557827894E-4","5","1.0766938686570002","No Review & No Catalogue","0"
"434","0.0205467828522686","8","1","0","LIENHARD_UND_GERTRUD_Q1824235","1","4.2217028557827894E-4","10","1.8548181658242007","No Review, Catalogue","0"
"435","0.0560723413501725","10","0","0","LOLA_noWikiID","0","0.003144107464490265","0","0.15","No Review & No Catalogue","0"
"436","0.274620702296579","10","1","1","LOTTI,_DIE_UHRMACHERIN_noWikiID","1","0.07541653012986625","5","0.4692173475673593","Review & Catalogue","1"
"437","0.646802287618677","6","0","1","LUCINDE_Q1873464","0","0.41835319926875375","6","0.816524731333717","Review, No Catalogue","1"
"438","0.0221068485323305","13","1","0","LYDIA_noWikiID","1","4.887127520314033E-4","4","0.6906031378565495","No Review, Catalogue","0"
"439","0.0255818179471078","3","3","0","MADONNA_noWikiID","1","6.544294094789668E-4","4","0.502391827011329","No Review, Catalogue","0"
"440","0.0560723413501725","14","0","0","MAERCHEN_DES_LEBENS_noWikiID","0","0.003144107464490265","2","0.3572160997740523","No Review & No Catalogue","0"
"441","0.0741722353260478","14","1","2","MALER_NOLTEN_Q1752673","1","0.005501520493262613","4","1.4592018160307398","Review & Catalogue","1"
"442","0.0394945910733656","6","1","0","MARIA_noWikiID","1","0.0015598227240523697","12","1.9075626078784897","No Review, Catalogue","0"
"443","0.0560723413501725","9","1","0","MARION_noWikiID","1","0.003144107464490265","0","0.15","No Review, Catalogue","0"
"444","0.259978377605495","2","1","1","MARQUISE_VON_O_noWikiID","1","0.06758875682238535","4","1.510757486318748","Review & Catalogue","1"
"445","0.0975111340573339","1","1","2","MARTIN_SALANDER_Q1904882","1","0.009508421265147343","8","1.6079619598995432","Review & Catalogue","1"
"446","0.0601640846066759","9","0","0","MEIN_HERZ_(ROMAN)_Q20827330","0","0.0036197170765592556","1","0.1925","No Review & No Catalogue","0"
"447","0.0601640846066759","12","0","0","MEINE_KINDERJAHRE_Q1918015","0","0.0036197170765592556","3","0.2536590301722068","No Review & No Catalogue","0"
"448","0.0601640846066759","12","0","0","MEISTER_AUTOR_ODER_DIE_GESCHICHTEN_VOM_VERSUNKENEN_GARTEN_Q1452385","0","0.0036197170765592556","9","1.4012619565516626","No Review & No Catalogue","0"
"449","0.33800545810469","5","3","1","MEISTER_FLOH_Q837936","1","0.11424768970856136","10","2.2601503288219793","Review & Catalogue","1"
"450","0.0794735706665683","2","0","0","MEISTER_MARTIN_DER_KUEFNER_UND_SEINE_GESELLEN_Q1918300","0","0.006316048434494024","0","0.15","No Review & No Catalogue","0"
"451","0.0455753535426939","1","1","1","MEISTER_TIMPE_noWikiID","1","0.0020771128505415416","9","1.609106087047357","Review & Catalogue","1"
"452","0.354934606197489","2","1","2","MICHAEL_KOHLHAAS_Q279676","1","0.12597857467656662","6","1.1492761447637774","Review & Catalogue","1"
"453","0.0221068485323305","3","0","1","MODERNE_LEBENSWIRREN_noWikiID","0","4.887127520314033E-4","8","0.8301999613057","Review, No Catalogue","1"
"454","0.0205467828522686","6","0","0","MORALISCHEN_ERZAEHLUNGEN_noWikiID","0","4.2217028557827894E-4","3","0.37214560465689284","No Review & No Catalogue","0"
"455","0.305392408053958","12","0","0","MOZART_AUF_DER_REISE_NACH_PRAG_Q1951309","0","0.0932645228969952","0","0.15","No Review & No Catalogue","0"
"456","0.0237824899093644","13","3","1","MUENCHHAUSEN_noWikiID","1","5.656068262890195E-4","11","3.7481034474529427","Review & Catalogue","1"
"457","0.0560723413501725","9","0","0","NACH_DEM_GROSSEN_KRIEGE_Q1269839","0","0.003144107464490265","15","2.365826885536409","No Review & No Catalogue","0"
"458","0.537517652776424","5","1","0","NACHTSTUECKE_Q15836200","1","0.2889252270462764","15","2.561319290679287","No Review, Catalogue","0"
"459","0.557525892938665","3","1","0","NACHTWACHEN_Q1962904","1","0.3108351212970557","4","0.5026983929435597","No Review, Catalogue","0"
"460","0.0205467828522686","12","0","0","NESTHAEKCHEN_(KINDERBUCHREIHE)_Q1747891","0","4.2217028557827894E-4","2","0.37405286381201436","No Review & No Catalogue","0"
"461","0.0205467828522686","8","1","0","NEUE_GESCHICHTEN_AUS_DEM_GHETTO_noWikiID","1","4.2217028557827894E-4","3","0.41924746225537335","No Review, Catalogue","0"
"462","0.0205467828522686","4","0","0","NEUE_IDYLLEN_noWikiID","0","4.2217028557827894E-4","7","1.2076293726481901","No Review & No Catalogue","0"
"463","0.0601640846066759","14","0","0","NINON_noWikiID","0","0.0036197170765592556","4","0.626485351350183","No Review & No Catalogue","0"
"464","0.104292668680321","14","1","0","NOVELLEN_AUS_OESTERREICH_noWikiID","1","0.010876960740463208","29","7.877706169856081","No Review, Catalogue","0"
"466","0.305392408053958","14","2","0","PANKRAZ_DER_SCHMOLLER_Q2049588","1","0.0932645228969952","2","0.19315553858230963","No Review, Catalogue","0"
"467","0.464370821315899","12","0","1","PAPA_HAMLET_Q2050484","0","0.21564025968960263","1","0.2559816447467374","Review, No Catalogue","1"
"468","0.0560723413501725","4","0","0","PARALYSE_noWikiID","0","0.003144107464490265","5","1.1770192903214565","No Review & No Catalogue","0"
"469","0.0601640846066759","14","0","0","PETER_CAMENZIND_Q576493","0","0.0036197170765592556","1","0.3597194355548094","No Review & No Catalogue","0"
"470","0.305392408053958","0","2","4","PETER_SCHLEMIHLS_WUNDERSAME_GESCHICHTE_Q1093419","1","0.0932645228969952","0","0.15","Review & Catalogue","1"
"471","0.500199736105852","12","1","1","PFISTERS_MUEHLE_Q1373296","1","0.25019977600036397","5","0.6071494050279866","Review & Catalogue","1"
"472","0.0205467828522686","1","0","0","PFLUG_UND_SCHRAUBSTOCK_noWikiID","0","4.2217028557827894E-4","3","0.2761515129682997","No Review & No Catalogue","0"
"473","0.0645339993923284","5","1","1","PLAUTUS_IM_NONNENKLOSTER_Q1772718","1","0.004164637077569042","3","0.5381296156036453","Review & Catalogue","1"
"474","0.321481356814517","9","1","0","POLE_POPPENSPAELER_Q1760267","1","0.1033502627793028","4","1.1332170017743717","No Review, Catalogue","0"
"475","0.0205467828522686","13","1","2","POLIZEIGESCHICHTEN_noWikiID","1","4.2217028557827894E-4","2","0.23196630458878298","Review & Catalogue","1"
"476","0.0560723413501725","2","0","0","POLNISCHE_GHETTO-GESCHICHTEN_noWikiID","0","0.003144107464490265","0","0.15","No Review & No Catalogue","0"
"477","0.33800545810469","5","2","1","PRINZESSIN_BRAMBILLA_Q570890","1","0.11424768970856136","6","1.0745602367826095","Review & Catalogue","1"
"478","0.0601640846066759","12","1","1","PRINZESSIN_FISCH_Q2110713","1","0.0036197170765592556","6","0.8265316448170589","Review & Catalogue","1"
"479","0.0221068485323305","1","0","0","PROFESSOR_UNRAT_Q457481","0","4.887127520314033E-4","3","0.8128032067610489","No Review & No Catalogue","0"
"480","0.0560723413501725","11","0","0","PROKOPUS_Q23689421","0","0.003144107464490265","3","0.3889408031754486","No Review & No Catalogue","0"
"481","0.0560723413501725","11","0","0","PSYCHE_noWikiID","0","0.003144107464490265","3","0.5462405396424469","No Review & No Catalogue","0"
"482","0.0794735706665683","12","0","0","QUITT_(FONTANE)_Q1589389","0","0.006316048434494024","6","1.4097310749780978","No Review & No Catalogue","0"
"483","0.0560723413501725","8","0","0","REICH_UND_ARM_noWikiID","0","0.003144107464490265","6","1.52690241315353","No Review & No Catalogue","0"
"484","0.0221068485323305","10","1","0","REICHSGRAEFIN_GISELA_noWikiID","1","4.887127520314033E-4","7","1.3378005806952435","No Review, Catalogue","0"
"485","0.0560723413501725","0","2","0","REISE_NACH_BRAUNSCHWEIG_noWikiID","1","0.003144107464490265","9","1.1788571927884584","No Review, Catalogue","0"
"486","0.0601640846066759","3","1","0","REISENOVELLEN_noWikiID","1","0.0036197170765592556","2","0.32914215531366553","No Review, Catalogue","0"
"487","0.321481356814517","9","0","0","REITERGESCHICHTE_Q2142105","0","0.1033502627793028","0","0.15","No Review & No Catalogue","0"
"488","0.0601640846066759","16","1","0","RENATE_noWikiID","1","0.0036197170765592556","3","1.0634134569656413","No Review, Catalogue","0"
"489","0.0691979459011065","10","0","0","REQUIEM_DER_LIEBE_noWikiID","0","0.004788355716932462","7","0.8306125604253914","No Review & No Catalogue","0"
"490","0.0221068485323305","13","0","0","REVOLUTION_UND_CONTREREVOLUTION_noWikiID","0","4.887127520314033E-4","6","0.9136914110180081","No Review & No Catalogue","0"
"491","0.0255818179471078","13","1","0","RINALDO_RINALDINI_noWikiID","1","6.544294094789668E-4","1","0.3074242450326131","No Review, Catalogue","0"
"492","0.0645339993923284","1","1","1","RITTMEISTER_BRAND_noWikiID","1","0.004164637077569042","13","2.5202218183369114","Review & Catalogue","1"
"493","0.274620702296579","0","1","0","ROBINSON_DER_JUENGERE_Q42195141","1","0.07541653012986625","2","0.28168524295509373","No Review, Catalogue","0"
"494","0.0205467828522686","14","1","0","ROMAN_AUS_DER_DECADENCE_noWikiID","1","4.2217028557827894E-4","1","0.3830005888905185","No Review, Catalogue","0"
"495","0.0560723413501725","10","0","0","ROSSHALDE_Q2171354","0","0.003144107464490265","0","0.15","No Review & No Catalogue","0"
"496","0.0237824899093644","13","1","1","RUHE_IST_DIE_ERSTE_BUERGERPFLICHT_noWikiID","1","5.656068262890195E-4","9","2.3945623916157954","Review & Catalogue","1"
"497","0.0601640846066759","4","0","0","RYNO_Q2178262","0","0.0036197170765592556","2","0.4385240622576765","No Review & No Catalogue","0"
"498","0.0205467828522686","6","0","0","SALY'S_REVOLUTIONSTAGE_noWikiID","0","4.2217028557827894E-4","1","0.3504057227740379","No Review & No Catalogue","0"
"499","0.0601640846066759","9","0","0","SANKT_THOMAS_(NOVELLE)_Q1499960","0","0.0036197170765592556","4","0.38888404819218325","No Review & No Catalogue","0"
"500","0.0560723413501725","0","0","0","SATIRISCHE_ERZAEHLUNGEN_noWikiID","0","0.003144107464490265","5","0.8180396676639596","No Review & No Catalogue","0"
"501","0.645431155250413","12","1","2","SCHACH_VON_WUTHENOW_Q2229265","1","0.41658137616788266","12","2.1082366607555016","Review & Catalogue","1"
"502","0.0560723413501725","2","0","0","SCHACHTEL_MIT_DER_FRIEDENSPUPPE_noWikiID","0","0.003144107464490265","2","0.7223186797340047","No Review & No Catalogue","0"
"503","0.33800545810469","0","0","0","SCHELMUFFSKY_Q107356648","0","0.11424768970856136","1","0.18990540941863826","No Review & No Catalogue","0"
"504","0.0221068485323305","14","1","0","SCHICKSALE_EINER_SEELE_noWikiID","1","4.887127520314033E-4","4","0.8053086509191364","No Review, Catalogue","0"
"505","0.0205467828522686","2","1","1","SCHLOSS_AVALON_noWikiID","1","4.2217028557827894E-4","5","0.7429496591943914","Review & Catalogue","1"
"506","0.0221068485323305","14","0","2","SCHLOSS_UND_FABRIK_noWikiID","0","4.887127520314033E-4","7","2.0568484602470347","Review, No Catalogue","1"
"507","0.0455753535426939","8","1","1","SCHWARZWAELDER_DORFGESCHICHTEN_Q60982841","1","0.0020771128505415416","10","1.9674069818505657","Review & Catalogue","1"
"508","0.0601640846066759","10","1","1","SCHWEIGEN_noWikiID","1","0.0036197170765592556","2","0.5180115508094872","Review & Catalogue","1"
"509","0.0601640846066759","6","0","0","SELTSAMES_BEGEGNEN_UND_WIEDERSEHEN_Q2268722","0","0.0036197170765592556","0","0.15","No Review & No Catalogue","0"
"510","0.0560723413501725","14","2","1","SERAPHINE_noWikiID","1","0.003144107464490265","3","0.3198838395572533","Review & Catalogue","1"
"511","0.0221068485323305","14","1","1","SIBILLA_DALMAR_noWikiID","1","4.887127520314033E-4","7","1.200230362111888","Review & Catalogue","1"
"512","0.33800545810469","5","0","0","SIEBEN_LEGENDEN_Q1652394","0","0.11424768970856136","4","0.3994027039209246","No Review & No Catalogue","0"
"513","0.0851189742374057","3","2","0","SIEBENKAES_Q2282375","1","0.0072452397752281366","4","0.6778495409667947","No Review, Catalogue","0"
"514","0.0237824899093644","6","2","0","SIEGWART_noWikiID","1","5.656068262890195E-4","10","1.3610766265577188","No Review, Catalogue","0"
"515","0.796427302529609","13","2","1","SOLL_UND_HABEN_(ROMAN)_Q2298931","1","0.6342964482145894","14","4.1633885475003245","Review & Catalogue","1"
"516","0.305392408053958","1","0","0","STERBEN_noWikiID","0","0.0932645228969952","4","0.6414482181162923","No Review & No Catalogue","0"
"517","0.259978377605495","12","0","2","STINE_(FONTANE)_Q1691464","0","0.06758875682238535","6","1.0710599113750385","Review, No Catalogue","1"
"518","0.71056394677693","12","0","1","STOPFKUCHEN_Q1495045","0","0.5049011224592078","11","1.3954221077049875","Review, No Catalogue","1"
"519","0.0221068485323305","10","1","0","STUFENJAHRE_EINES_GLUECKLICHEN_noWikiID","1","4.887127520314033E-4","3","0.4372702192004992","No Review, Catalogue","0"
"520","0.0221068485323305","13","1","1","STURMFLUT_noWikiID","1","4.887127520314033E-4","15","4.327856769511577","Review & Catalogue","1"
"521","0.0221068485323305","12","0","0","TAGEBUCH_EINER_VERLORENEN_Q7675198","0","4.887127520314033E-4","8","1.7201484944025611","No Review & No Catalogue","0"
"523","0.259978377605495","14","0","0","TAMBI_noWikiID","0","0.06758875682238535","0","0.15","No Review & No Catalogue","0"
"524","0.127184961519692","3","2","0","TITAN_(JEAN_PAUL)_Q492384","1","0.016176014436765532","6","1.0623977719621809","No Review, Catalogue","0"
"525","0.0741722353260478","14","0","0","TOD_IN_VENEDIG_Q828296","0","0.005501520493262613","3","0.3964977607792556","No Review & No Catalogue","0"
"526","0.0691979459011065","1","0","0","TONIO_KROEGER_Q692988","0","0.004788355716932462","2","0.5353001657761274","No Review & No Catalogue","0"
"527","0.0205467828522686","4","0","1","TOTENMESSE_noWikiID","0","4.2217028557827894E-4","3","0.8260832687497791","Review, No Catalogue","1"
"528","0.0560723413501725","14","0","0","TRAGIK_DES_LEBENS_noWikiID","0","0.003144107464490265","4","0.6332328598017571","No Review & No Catalogue","0"
"530","0.0794735706665683","8","2","1","ULI_DER_KNECHT_noWikiID","1","0.006316048434494024","11","1.4389013204930368","Review & Catalogue","1"
"531","0.0691979459011065","8","2","1","ULI_DER_PAECHTER_noWikiID","1","0.004788355716932462","15","2.6832052835075806","Review & Catalogue","1"
"532","0.462879594039226","7","2","0","UNDINE_noWikiID","1","0.2142575185779187","4","0.6618650003828251","No Review, Catalogue","0"
"533","0.0560723413501725","12","1","0","UNRUHIGE_GAESTE_Q2496722","1","0.003144107464490265","5","0.5775315086936054","No Review, Catalogue","0"
"534","0.0560723413501725","10","1","1","UNSUEHNBAR_noWikiID","1","0.003144107464490265","8","1.1485102107250877","Review & Catalogue","1"
"535","0.33800545810469","6","4","0","UNTERHALTUNGEN_DEUTSCHER_AUSGEWANDERTEN_Q1680528","1","0.11424768970856136","8","1.17279327161336","No Review, Catalogue","0"
"536","0.0221068485323305","3","2","0","UNTERHALTUNGEN_MIT_EINER_HEILIGEN_noWikiID","1","4.887127520314033E-4","5","0.5080940226842067","No Review, Catalogue","0"
"537","0.305392408053958","12","1","0","UNTERM_BIRNBAUM_Q938689","1","0.0932645228969952","2","0.34778271694546264","No Review, Catalogue","0"
"538","0.0645339993923284","14","0","0","UNTERM_RAD_Q1325403","0","0.004164637077569042","3","0.4934574954230809","No Review & No Catalogue","0"
"540","0.289764790109877","12","1","1","UNWIEDERBRINGLICH_Q2499503","1","0.08396363358742107","9","1.6974618756037563","Review & Catalogue","1"
"541","0.0255818179471078","0","1","0","USONG_noWikiID","1","6.544294094789668E-4","0","0.15","No Review, Catalogue","0"
"542","0.0601640846066759","10","0","0","VENUS_IM_PELZ_Q677592","0","0.0036197170765592556","0","0.15","No Review & No Catalogue","0"
"543","0.274620702296579","15","0","0","VEREINIGUNGEN_noWikiID","0","0.07541653012986625","2","0.6339522465618009","No Review & No Catalogue","0"
"544","0.0560723413501725","9","0","0","VERWORRENES_LEBEN_noWikiID","0","0.003144107464490265","11","1.293453801469088","No Review & No Catalogue","0"
"545","0.0601640846066759","7","1","2","VIEL_LAERMEN_UM_NICHTS_noWikiID","1","0.0036197170765592556","6","0.9156151539195869","Review & Catalogue","1"
"547","0.0975111340573339","3","2","3","VITTORIA_ACCOROMBONA_Q1403207","1","0.009508421265147343","5","1.0207777388456087","Review & Catalogue","1"
"548","0.0237824899093644","12","0","0","VON_PAUL_ZU_PEDRO_noWikiID","0","5.656068262890195E-4","0","0.15","No Review & No Catalogue","0"
"549","0.2221662156401","12","1","1","VOR_DEM_STURM_(ROMAN)_Q1273542","1","0.04935782737184342","11","2.121752273661033","Review & Catalogue","1"
"550","0.0601640846066759","3","0","0","WALDEINSAMKEIT_noWikiID","0","0.0036197170765592556","2","0.5318170531511847","No Review & No Catalogue","0"
"551","0.0645339993923284","8","0","0","WALDHEIMAT_Q41547677","0","0.004164637077569042","17","2.996480822417972","No Review & No Catalogue","0"
"552","0.662351989355763","6","1","2","WALLY,_DIE_ZWEIFLERIN_noWikiID","1","0.4387101578035368","3","0.36531509526914785","Review & Catalogue","1"
"553","0.0318106268524673","14","0","1","WAS_DIE_ISAR_RAUSCHT_noWikiID","0","0.0010119159807469135","7","1.6870160621329726","Review, No Catalogue","1"
"554","0.0221068485323305","13","2","2","WEISSE_SCLAVEN_ODER_DIE_LEIDEN_DES_VOLKES_noWikiID","1","4.887127520314033E-4","4","0.7408199766240618","Review & Catalogue","1"
"555","0.0205467828522686","3","0","1","WIE_FRAUEN_WERDEN._WERDE,_DIE_DU_BIST_noWikiID","0","4.2217028557827894E-4","3","0.4479646383032728","Review, No Catalogue","1"
"556","0.0560723413501725","8","0","0","WIE_FUENF_MAEDCHEN_IM_BRANNTWEIN_JAEMMERLICH_UMKOMMEN_Q1751009","0","0.003144107464490265","5","0.36775016943661964","No Review & No Catalogue","0"
"557","0.0601640846066759","10","0","0","WIE_WUNDERBAR_noWikiID","0","0.0036197170765592556","0","0.15","No Review & No Catalogue","0"
"558","0.0205467828522686","14","0","0","WIENER_BLUT_noWikiID","0","4.2217028557827894E-4","5","0.6670652260932938","No Review & No Catalogue","0"
