Column;wikiname;variations;wikiID;tag;count
15618;DIE_ÄLTEREN;['Die Älteren'];noWikiID;WORK_OF_ART;"1"
15619;DIE_ÄRZTE_DER_ZEIT_HATTEN_ALLE_HÄNDE;['Die Ärzte der Zeit hatten alle Hände'];noWikiID;WORK_OF_ART;"1"
15620;DIE_ÄSTHETIK_DER_ZERSCHLAGENEN_FORMEN;['Die Ästhetik der zerschlagenen Formen'];noWikiID;WORK_OF_ART;"1"
15621;DIE_ÄSTHETIK_DES_WIDERSTANDS;"['Ästhetik des Widerstands', ""'Ästhetik des Widerstands'""]";Q448056;WORK_OF_ART;"2"
15622;DIE_ÄSTHETISCHEN_BEZIEHUNGEN_DER_KUNST_ZUR_WIRKLICHKEIT;['Die ästhetischen Beziehungen der Kunst zur Wirklichkeit'];noWikiID;WORK_OF_ART;"1"
15623;DIE_ÄSTHETISCHEN_INNOVATIONEN_DER_EXPRESSIONISTISCHEN_REFLEXIONSPROSA;['Die ästhetischen Innovationen der expressionistischen Reflexionsprosa'];noWikiID;WORK_OF_ART;"1"
15624;DIE_ÄSTHETISCHE_'VORHUT';"[""Die ästhetische 'Vorhut'""]";noWikiID;WORK_OF_ART;"1"
15625;DIE_ÄSTHETISCHE_PRÄSENTATION;['Die ästhetische Präsentation'];noWikiID;WORK_OF_ART;"1"
15626;DIE_ÄSTHETISCHE_WAHRHEIT_BLEIBT_IDEALITER_KONKRET;['Die ästhetische Wahrheit bleibt idealiter konkret'];noWikiID;WORK_OF_ART;"1"
15627;DIE_ÄSTHETISIERUNG_DES_TODES;['Die Ästhetisierung des Todes'];noWikiID;WORK_OF_ART;"1"
15628;DIE_ÄUSSEREN_DATEN_IHRES_WERDEGANGS;['Die äußeren Daten ihres Werdegangs'];noWikiID;WORK_OF_ART;"1"
15629;DIE_ÄUSSERLICH_SO_EPISODISCH_UND_HETEROGEN_WIRKENDEN;['Die äußerlich so episodisch und heterogen wirkenden'];noWikiID;WORK_OF_ART;"1"
15630;DIE_ÄUSSERUNG_FRANZAS_AN_IHREN_BRUDER;['Die Äußerung Franzas an ihren Bruder'];noWikiID;WORK_OF_ART;"1"
15631;DIE_ÖDE_IST_NICHT_ENDPUNKT_EINES_VERFALLSPROZESSES;['Die Öde ist nicht Endpunkt eines Verfallsprozesses'];noWikiID;WORK_OF_ART;"1"
15632;DIE_ÖFFENTLICHE;['Die öffentliche'];noWikiID;WORK_OF_ART;"1"
15633;DIE_ÖFFENTLICHEN_HEXENBEKENNTNISSE;['Die öffentlichen Hexenbekenntnisse'];noWikiID;WORK_OF_ART;"1"
15634;DIE_ÖFFENTLICHKEIT;['Die Öffentlichkeit'];noWikiID;WORK_OF_ART;"2"
15635;DIE_ÖFFNUNG;['Die Öffnung'];noWikiID;WORK_OF_ART;"1"
15636;DIE_ÖFFNUNG_DER_REFORMISTISCHEN_ZIRKEL;['Die Öffnung der reformistischen Zirkel'];noWikiID;WORK_OF_ART;"1"
15637;DIE_ÖLZWEIGE;['Die Ölzweige'];noWikiID;WORK_OF_ART;"1"
15638;DIE_ÖSTERREICHER;['Die Österreicher'];noWikiID;WORK_OF_ART;"2"
15639;DIE_ÖSTERREICHERIN;['Die Österreicherin'];noWikiID;WORK_OF_ART;"1"
15640;DIE_ÖSTERREICHISCHEN_LANDADELIGEN;['Die österreichischen Landadeligen'];noWikiID;WORK_OF_ART;"1"
15641;DIE_ÖSTERREICHISCHEN_PROTESTANTEN;['Die österreichischen Protestanten'];noWikiID;WORK_OF_ART;"1"
15642;DIE_ÖSTERREICHISCHE_GOETHE;['Die österreichische GOETHE'];noWikiID;WORK_OF_ART;"1"
15643;DIE_ÖSTERREICHISCHE_HERZOGIN;['Die österreichische Herzogin'];noWikiID;WORK_OF_ART;"1"
15644;DIE_ÖSTERREICHISCHE_KULTUR;['Die österreichische Kultur'];noWikiID;WORK_OF_ART;"1"
15645;DIE_ÖSTERREICHISCHE_KULTURIDEE;['Die österreichische Kulturidee'];noWikiID;WORK_OF_ART;"2"
15646;DIE_ÖSTERREICHISCHE_LITERATUR;['Die österreichische Literatur'];noWikiID;WORK_OF_ART;"4"
15647;DIE_ÖSTERREICHISCHE_LITERATUR_IM_REFORMUMBRUCH;['Die österreichische Literatur im Reformumbruch'];noWikiID;WORK_OF_ART;"1"
15648;DIE_ÖSTERREICHISCHE_LYRIK;['Die österreichische Lyrik'];noWikiID;WORK_OF_ART;"1"
15649;DIE_ÖSTERREICHISCHE_LYRIK_DER_ZEIT;['Die österreichische Lyrik der Zeit'];noWikiID;WORK_OF_ART;"1"
15650;DIE_ÖSTERREICHISCHE_SPIELART;['Die österreichische Spielart'];noWikiID;WORK_OF_ART;"1"
15651;DIE_ÖSTERREICHISCHE_TRILOGIE_VON_FRITZ_VON_HERZMANOVSKY-ÜRLANDO;['Die Österreichische Trilogie von FRITZ VON HERZMANOVSKY-ÜRLANDO'];noWikiID;WORK_OF_ART;"1"
15652;DIE_ÜBERARBEITUNG_DIESER_ERSTFASSUNG;['Die Überarbeitung dieser Erstfassung'];noWikiID;WORK_OF_ART;"1"
15653;DIE_ÜBEREINSTIMMUNGEN;['Die Übereinstimmungen'];noWikiID;WORK_OF_ART;"1"
15654;DIE_ÜBERGÄNGE_ZUR_PHILOSOPHIE;['Die Übergänge zur Philosophie'];noWikiID;WORK_OF_ART;"1"
15655;DIE_ÜBERHANDNEHMENDE;['Die überhandnehmende'];noWikiID;WORK_OF_ART;"1"
15656;DIE_ÜBERHÖHTEN;['Die überhöhten'];noWikiID;WORK_OF_ART;"1"
15657;DIE_ÜBERLAGERUNG;['Die Überlagerung'];noWikiID;WORK_OF_ART;"1"
15658;DIE_ÜBERLEGENHEIT_LETZTERER_BERUHT_NICHT;['Die Überlegenheit letzterer beruht nicht'];noWikiID;WORK_OF_ART;"1"
15659;DIE_ÜBERLEGUNGEN;['Die Überlegungen'];noWikiID;WORK_OF_ART;"1"
15660;DIE_ÜBERLÄUFERIN;['Die Überläuferin'];noWikiID;WORK_OF_ART;"5"
15661;DIE_ÜBERNAHME;['Die Übernahme'];noWikiID;WORK_OF_ART;"1"
15662;DIE_ÜBERNAHMEN_AUS;['Die Übernahmen aus'];noWikiID;WORK_OF_ART;"1"
15663;DIE_ÜBERSCHRIFTEN_DES_DRITTEN_UND_DES_FÜNFTEN_KAPITELS_DES_DRITTEN_BUCHS;['Die Überschriften des dritten und des fünften Kapitels des dritten Buchs'];noWikiID;WORK_OF_ART;"1"
15664;DIE_ÜBERSCHRIFTEN_SEINER_SAMMLUNGEN;['Die Überschriften seiner Sammlungen'];noWikiID;WORK_OF_ART;"1"
15665;DIESE_ÜBERSETZUNG;['Die Übersetzung'];noWikiID;WORK_OF_ART;"2"
15666;DIE_ÜBERSETZUNG_DES_NEUEN_TESTAMENTS;['Die Übersetzung des Neuen Testaments'];noWikiID;WORK_OF_ART;"1"
15667;DIE_ÜBERSETZUNG_VON_VULPIUS_UND_DORTA;['Die Übersetzung von Vulpius und Dorta'];noWikiID;WORK_OF_ART;"1"
15668;DIE_ÜBERSTANDENE_WENDE;['Die überstandene Wende'];noWikiID;WORK_OF_ART;"1"
15669;DIE_ÜBERTRAGUNG_AUF_DIE_LITERATUR;['Die Übertragung auf die Literatur'];noWikiID;WORK_OF_ART;"1"
15670;DIE_ÜBERWACHUNGSMASSNAHMEN;['Die Überwachungsmaßnahmen'];noWikiID;WORK_OF_ART;"1"
15671;DIE_ÜBERWINDUNG_DES_NATURALISMUS;['Die Überwindung des Naturalismus'];noWikiID;WORK_OF_ART;"6"
15672;DIE_ÜBERWÄLTIGUNG_DES_SUBJEKTS;['Die Überwältigung des Subjekts'];noWikiID;WORK_OF_ART;"1"
15673;DIE_ÜBRIGEN_ERZÄHLUNGEN;['Die übrigen Erzählungen'];noWikiID;WORK_OF_ART;"1"
15674;DIE_ÜPPIGEN_FESTAUFFÜHRUNGEN;['Die üppigen Festaufführungen'];noWikiID;WORK_OF_ART;"1"
15675;DIE_›REINE‹;['Die ›reine‹'];noWikiID;WORK_OF_ART;"1"
15676;DIE·_REISEERFAHRUNGEN_VERMITTELN_IHR_BESSERE_EINSICHT;['Die· Reiseerfahrungen vermitteln ihr bessere Einsicht'];noWikiID;WORK_OF_ART;"1"
15677;DIFFERENZERFAHRUNG;['Differenzerfahrung'];noWikiID;WORK_OF_ART;"1"
15678;DIFFERENZQUALITÄT_-_BLEICH;['Differenzqualität - Bleich'];noWikiID;WORK_OF_ART;"1"
15679;DIGITUS_PATERNAE;['Digitus Paternae'];noWikiID;WORK_OF_ART;"1"
15680;DIGRESSIO;['Digressio'];noWikiID;WORK_OF_ART;"1"
15681;DILOGIE_TEUTSCHE_WZNTER;['Dilogie Teutsche Wznter'];noWikiID;WORK_OF_ART;"1"
15682;DIMINUTIVFORMEN_BESONDERS_IN_KURZVERSEN;['Diminutivformen besonders in Kurzversen'];noWikiID;WORK_OF_ART;"1"
15683;DINESEN;['Dinesen'];noWikiID;WORK_OF_ART;"1"
15684;DINGE,_BEDECKT_MIT_SCHATTEN;['Dinge, bedeckt mit Schatten'];noWikiID;WORK_OF_ART;"1"
15685;DINGSDA-SKIZZEN;['Dingsda-Skizzen'];noWikiID;WORK_OF_ART;"1"
15686;DIONYSIUS_AFER;['DIONYSIUS AFER'];noWikiID;WORK_OF_ART;"1"
15687;DIORAMA;['Diorama'];noWikiID;WORK_OF_ART;"3"
15688;DIOSKUREN;['Dioskuren'];noWikiID;WORK_OF_ART;"3"
15689;DIOTIMA;['Diotima'];noWikiID;WORK_OF_ART;"1"
15690;DIREKTOR_AM_ELISABETHINUM;['Direktor am Elisabethinum'];noWikiID;WORK_OF_ART;"1"
15691;DIRIGENT_CLEMENS_KRAUSS;['Dirigent CLEMENS KRAUSs'];noWikiID;WORK_OF_ART;"1"
15692;DIRZULANDE;['Dirzulande'];noWikiID;WORK_OF_ART;"1"
15693;DIR_VERWEILEN;['Dir verweilen'];noWikiID;WORK_OF_ART;"1"
15694;DIR_ZU_PFEFFERSCHOTEN;['dir zu Pfefferschoten'];noWikiID;WORK_OF_ART;"1"
15695;DISCORSI_SOPRA_LA_PRIMA_DECA_DI_TITO_LIVIO;['Discorsi sopra la prima deca di Tito Livio'];Q924424;WORK_OF_ART;"1"
15696;DIE_DISCOURSE_DER_MAHLERN;['Discoursen der Mahlern'];noWikiID;WORK_OF_ART;"2"
15697;DIE_DISCOURSE_DER_MAHLERN;['Discourse der Mahlern'];noWikiID;WORK_OF_ART;"5"
15698;DISCOURSE_OF_FREE-THINKING;['Discourse of Free-Thinking'];noWikiID;WORK_OF_ART;"2"
15699;DISCOURS_DES_TROIS_UNITÉS;['Discours des trois unités'];noWikiID;WORK_OF_ART;"1"
15700;DISCOURS_DE_LA;['Discours de la'];noWikiID;WORK_OF_ART;"1"
15701;DISCOURS_DE_LA_CONFORMITÉ_DE_LA_FOI_AVEC_LA_RAISON;['Discours de la conformité de la foi avec la raison'];noWikiID;WORK_OF_ART;"1"
15702;DISCOURS_DE_LA_MÉTHODE_POUR_BIEN_CONDUIRE_SA_RAISON,_ET_CHERCHER_LA_VÉRITÉ_DANS_LES_SCIENCES;['Discours de la méthode pour bien conduire sa raison, et chercher la vérité dans les sciences'];noWikiID;WORK_OF_ART;"1"
15703;DISCOURS_DE_LA_TRAGÉDIE;['Discours de la tragédie'];noWikiID;WORK_OF_ART;"1"
15704;DISCOURS_SUR_L'INÉGALITÉ;"[""Discours sur l'inégalité""]";noWikiID;WORK_OF_ART;"1"
15705;DISCOURS_SUR_LA_FABLE;['Discours sur la fable'];noWikiID;WORK_OF_ART;"1"
15706;DISCOURS_SUR_LA_NATURE_DE_L'ÉGLOGUE;"[""Discours sur la nature de L'églogue""]";noWikiID;WORK_OF_ART;"1"
15707;DISCUORS_CUGL_ASSASSIN;['Discuors cugl assassin'];noWikiID;WORK_OF_ART;"1"
15708;DISENT_LES_IMBECILES;['Disent les Imbeciles'];noWikiID;WORK_OF_ART;"1"
15709;DISIBODENBERG;['Disibodenberg'];noWikiID;WORK_OF_ART;"1"
15710;DIE_DISCOURSE_DER_MAHLERN;['Diskurse der Mahlern'];noWikiID;WORK_OF_ART;"1"
15711;DISKURSINTEGRATION;['Diskursintegration'];noWikiID;WORK_OF_ART;"1"
15712;DISKURS_IN_DER_ENGE;['Diskurs in der Enge'];noWikiID;WORK_OF_ART;"2"
15713;DISKURS_IN_DER_ENGE;['Diskurs in der Enge  '];noWikiID;WORK_OF_ART;"1"
15714;DISPUTATIONS_CHRESTIENNES;['Disputations chrestiennes'];noWikiID;WORK_OF_ART;"2"
15715;DISPUTATION_ZWISCHEN_EINEM_CHORHERREN_UND_EINEM_SCHUHMACHER;['Disputation zwischen einem Chorherren und einem Schuhmacher'];noWikiID;WORK_OF_ART;"1"
15716;DISPUTATIO_DE_QUOLIBET;['Disputatio de quolibet'];noWikiID;WORK_OF_ART;"1"
15717;DISQUISITIONES_ARITHMETICAE;['Disquisitiones Arithmeticae'];Q510675;WORK_OF_ART;"1"
15718;DISSERTATIONES_FUNEBRES;['Dissertationes Funebres'];noWikiID;WORK_OF_ART;"1"
15719;DISSERTATION_CRITIQUE_SUR_LE_PARADIS_PERDU;['Dissertation critique sur le Paradis perdu'];noWikiID;WORK_OF_ART;"1"
15720;DISSERTATIO_DE_ACTIONE_SCENICA;['Dissertatio de actione scenica'];noWikiID;WORK_OF_ART;"1"
15721;DISSERTATIO_FUNEBRIS;['Dissertatio funebris'];noWikiID;WORK_OF_ART;"1"
15722;DISSERTATIO_NUM_FOEMINAE_CHRISTIANAE_CONVENIAT_STUDIUM_LITTERARUM;['Dissertatio num foeminae christianae conveniat studium litterarum'];noWikiID;WORK_OF_ART;"1"
15723;DISSERTATIO_PHILOLOGICO-PHILOSOPHICA_DE_IDEA_PHILOLOGIAE;['Dissertatio philologico-philosophica de idea philologiae'];noWikiID;WORK_OF_ART;"2"
15724;DISSERTATIO_RERUM_ANTIQUARUM;['Dissertatio rerum antiquarum'];noWikiID;WORK_OF_ART;"1"
15725;DISSONANZEN_UND_RÄTSEL_DER_WELT;['Dissonanzen und Rätsel der Welt'];noWikiID;WORK_OF_ART;"1"
15726;DISSONANZEN_ZWISCHEN_ICH_UND_WELT;['Dissonanzen zwischen Ich und Welt'];noWikiID;WORK_OF_ART;"1"
15727;DISS_/_DEUTSCHE_KLARIEN_/_DISS_GANTZE_DANK_ICH_EUCH;['Diß / deutsche Klarien / diß gantze dank ich Euch'];noWikiID;WORK_OF_ART;"1"
15728;DISS_EINIG'_IST_MIR_FREY/DA_ICH_SONST_SCHIER_LEIBEIGEN;"[""Diß einig' ist mir frey/da ich sonst schier Leibeigen""]";noWikiID;WORK_OF_ART;"1"
15729;DISS_GSÄNGL;['Diß Gsängl'];noWikiID;WORK_OF_ART;"1"
15730;DISS_HAT_EBEN_AUS_DEM_HERZEN;['Diß hat eben aus dem Herzen'];noWikiID;WORK_OF_ART;"1"
15731;DISTANCE_AVEUGLE;['Distance aveugle'];noWikiID;WORK_OF_ART;"1"
15732;DISTINKTIONSMERKMAL;['Distinktionsmerkmal'];noWikiID;WORK_OF_ART;"1"
15733;DITHMAR;['Dithmar'];noWikiID;WORK_OF_ART;"1"
15734;DITHYRAMBISCHE_FANTASIE_ÜBER_DIE_SCHÖNSTE_SITUATION;['Dithyrambische Fantasie über die schönste Situation'];noWikiID;WORK_OF_ART;"1"
15735;DIU_KRONE;['Diu Krone'];noWikiID;WORK_OF_ART;"1"
15736;DIVANS;['Divans'];noWikiID;WORK_OF_ART;"1"
15737;DIVERTIMENTZ;['Divertimentz'];noWikiID;WORK_OF_ART;"1"
15738;DIVIKO;['Diviko'];noWikiID;WORK_OF_ART;"1"
15739;DIVO_INSTITUT;['DIVO Institut'];noWikiID;WORK_OF_ART;"1"
15740;DIWAN;['Diwan'];noWikiID;WORK_OF_ART;"1"
15741;DI_MARZO;['di marzo'];noWikiID;WORK_OF_ART;"1"
15742;DI_ROSA;['Di Rosa'];noWikiID;WORK_OF_ART;"2"
15743;DJE_LUST_IST_EIN_AKT_REINER_MACHTERGREIFUNG;['Dje Lust ist ein Akt reiner Machtergreifung'];noWikiID;WORK_OF_ART;"1"
15744;DM_VIL_SÜEZER_SANC!;['dm vil süezer sanc!'];noWikiID;WORK_OF_ART;"1"
15745;DOCH:_WAS_SCHREIBEN_SIE,_WIE_NÄHERN_SIE_SICH_DEM_SUJET;['Doch: was schreiben sie, wie nähern sie sich dem Sujet'];noWikiID;WORK_OF_ART;"1"
15746;DOCH_BINDEN_WIR_DIE_GARBEN;['Doch binden wir die Garben'];noWikiID;WORK_OF_ART;"1"
15747;DOCH_DAS_BRILLANTESTE,_GEISTREICHSTE_PORTRAIT;['Doch das brillanteste, geistreichste Portrait'];noWikiID;WORK_OF_ART;"1"
15748;DOCH_DERBY;['Doch Derby'];noWikiID;WORK_OF_ART;"1"
15749;DOCH_DER_MODUS_DES_SEHENS;['Doch der modus des Sehens'];noWikiID;WORK_OF_ART;"1"
15750;DOCH_DER_WEG;['Doch der Weg'];noWikiID;WORK_OF_ART;"1"
15751;DOCH_DIE_STUNDE_DER_WALSER;['Doch die Stunde der Walser'];noWikiID;WORK_OF_ART;"1"
15752;DOCH_IM_MOMENT_DER_ERINNERUNG;['Doch im Moment der Erinnerung'];noWikiID;WORK_OF_ART;"1"
15753;DOCH_MIZI;['Doch Mizi'];noWikiID;WORK_OF_ART;"1"
15754;DOCH_SELBST_DIESES_FAKTUM;['Doch selbst dieses Faktum'];noWikiID;WORK_OF_ART;"1"
15755;DOCH_SUCHT-MAN;['Doch sucht-man'];noWikiID;WORK_OF_ART;"1"
15756;DOCH_URIA;['Doch Uria'];noWikiID;WORK_OF_ART;"1"
15757;DOCH_VICTOIRE;['Doch Victoire'];noWikiID;WORK_OF_ART;"1"
15758;DOCH_WER_WEISS_SIE_NOCH_ZU_WÜRDIGEN;['Doch wer weiß sie noch zu würdigen'];noWikiID;WORK_OF_ART;"1"
15759;DODORS_APPOTEGG;['Dodors appotegg'];noWikiID;WORK_OF_ART;"1"
15760;DODSLEYISCHEN_CALENDER;['Dodsleyischen Calender'];noWikiID;WORK_OF_ART;"1"
15761;DOGE_UND_DOGARESSE;['Doge und Dogaresse'];Q15456749;WORK_OF_ART;"2"
15762;DOKTORATSREDE;['Doktoratsrede'];noWikiID;WORK_OF_ART;"1"
15763;DOKTORTITEL;['Doktortitel'];noWikiID;WORK_OF_ART;"1"
15764;DOKTOR_FAUST;['Doktor Faust'];noWikiID;WORK_OF_ART;"1"
15765;DOKTOR_FAUSTUS;['Doktor Faustus', 'Historia vom Doktor Faustus', 'Die tragische Historie von Doktor Faustus'];Q386431;WORK_OF_ART;"15"
15766;DOKTOR_LANGE;['Doktor Lange'];noWikiID;WORK_OF_ART;"1"
15767;DOKTOR_UND_APOTHEKER;['Doktor und Apotheker'];noWikiID;WORK_OF_ART;"1"
15768;DOKTRIN;['Doktrin'];noWikiID;WORK_OF_ART;"1"
15769;DOKU-_SOAPS_DES_TRASH-_TV;['Doku- Soaps des Trash- TV'];noWikiID;WORK_OF_ART;"1"
15770;DOKUMENTARISTIK;['Dokumentaristik'];noWikiID;WORK_OF_ART;"1"
15771;DOKUMENTARTHEATERS;['Dokumentartheaters'];noWikiID;WORK_OF_ART;"1"
15772;DOKUMENTE,_S._230;['Dokumente, S. 230'];noWikiID;WORK_OF_ART;"1"
15773;DOLMETSCHER_DER_VORZEIT;['Dolmetscher der Vorzeit'];noWikiID;WORK_OF_ART;"1"
15774;DOMINI_NOSTRI_JESU_SALVATORIS;['Domini Nostri Jesu Salvatoris'];noWikiID;WORK_OF_ART;"1"
15775;DOMPTEUSE;['Dompteuse'];noWikiID;WORK_OF_ART;"1"
15776;DOM_GABRIEL_PONCE_DE_LÉON;['Dom Gabriel Ponce de Léon'];noWikiID;WORK_OF_ART;"1"
15777;DOM_HELDER_CAMARA;['Dom Helder Camara'];noWikiID;WORK_OF_ART;"1"
15778;DOM_ODER_FÜRSTENGRUFT;['Dom oder Fürstengruft'];noWikiID;WORK_OF_ART;"1"
15779;DOM_ZU_NEAPEL;['Dom zu Neapel'];noWikiID;WORK_OF_ART;"1"
15780;DON;['Don'];noWikiID;WORK_OF_ART;"2"
15781;DONADIEU;['Donadieu'];noWikiID;WORK_OF_ART;"1"
15782;DONATIO_CONSTANTINI;['Donatio Constantini'];noWikiID;WORK_OF_ART;"1"
15783;DONNA;['Donna'];noWikiID;WORK_OF_ART;"1"
15784;DONNA_CLARA;['Donna Clara'];noWikiID;WORK_OF_ART;"1"
15785;DONNA_IM_STICH;['Donna im Stich'];noWikiID;WORK_OF_ART;"2"
15786;DONNERPATHETISCHE;['Donnerpathetische'];noWikiID;WORK_OF_ART;"1"
15787;DON_ALFONSO;['Don Alfonso'];noWikiID;WORK_OF_ART;"4"
15788;DON_ALFONSO;['Don Alfonsos'];noWikiID;WORK_OF_ART;"1"
15789;DON_ALVARO;['Don Alvaro'];noWikiID;WORK_OF_ART;"1"
15790;DON_GIOVANNI;['Don Giovanni'];noWikiID;WORK_OF_ART;"13"
15791;DON_GIOVANNI_TENORIO;['Don Giovanni Tenorio'];noWikiID;WORK_OF_ART;"1"
15792;DON_GIOVANNI;['Don Giovannz'];noWikiID;WORK_OF_ART;"1"
15793;DON_GIULIO;['Don Giulio'];noWikiID;WORK_OF_ART;"1"
15794;DON_JUAN,_DER_NICHT_DER_WOLLUST;['Don Juan, der nicht der Wollust'];noWikiID;WORK_OF_ART;"1"
15795;DON_JUAN,_DER_RÜCKWÄRTS_GEHT;['Don Juan, der rückwärts geht'];noWikiID;WORK_OF_ART;"1"
15796;DON_JUAN-ERZÄHLUNG;['Don Juan-Erzählung'];noWikiID;WORK_OF_ART;"1"
15797;DON_JUAN-MYTHOS;['Don Juan-Mythos'];noWikiID;WORK_OF_ART;"1"
15798;DON_JUAN_(MOLIÈRE);['Don Juan'];Q179485;WORK_OF_ART;"35"
15799;DON_JUAN_DE_LA_MANCHA;['Don Juan de la Mancha'];noWikiID;WORK_OF_ART;"1"
15800;DON_JUAN_DE_LA_MANCHA_ODER_DIE_ERZIEHUNG_ZUR_LUST;['Don Juan de la Mancha oder Die Erziehung zur Lust'];noWikiID;WORK_OF_ART;"1"
15801;DON_JUAN_ODER_DER_STEMEME_GAST;['Don Juan oder Der stememe Gast'];noWikiID;WORK_OF_ART;"1"
15802;DON_JUAN_TENORIO;['Don Juan Tenorio'];Q770735;WORK_OF_ART;"1"
15803;DON_JUAN_UND_FAUST;['Don Juan und Faust'];Q1239218;WORK_OF_ART;"2"
15804;DON_JUAN_VON_KOLOMEA;['Don Juan von Kolomea'];noWikiID;WORK_OF_ART;"1"
15805;DON_JUAN_ÜBER_DEM_SUND;['Don Juan über dem Sund'];noWikiID;WORK_OF_ART;"1"
15806;DON_KARLOS;['Don Karlos'];Q498408;WORK_OF_ART;"1"
15807;DON_KARLOS_(SCHILLER);['Don Karlos', 'Don Carlos', 'Dom Karlos', 'Dom Karos'];Q498408;WORK_OF_ART;"21"
15808;DON_KICHOTE_DE_LA_MANTZSCHA_DAS_IST_JUNCKER_HARNISCH_AUSS_FLECKENLAND;['Don Kichote de la Mantzscha, Das ist Juncker Harnisch auß Fleckenland'];noWikiID;WORK_OF_ART;"1"
15809;DON_QUIJOTE;['Don Quixote', 'Don Quijote', 'Don Quijote-Übersetzung 1799-1801', 'Den Don Quijote'];Q480;WORK_OF_ART;"21"
15810;DON_SYLVIO;['Don Sylvio'];noWikiID;WORK_OF_ART;"4"
15811;DOOLIN_VON_MAINZ;['Doolin von Mainz'];noWikiID;WORK_OF_ART;"1"
15812;DOPPELKOMÖDIE_VERLIEBETES_GESPENST;['Doppelkomödie Verliebetes Gespenst'];noWikiID;WORK_OF_ART;"1"
15813;DOPPELLEBEN;['Doppelleben'];noWikiID;WORK_OF_ART;"2"
15814;DOPPELSELBSTMORD;['Doppelselbstmord'];noWikiID;WORK_OF_ART;"1"
15815;DOPPELTE_BEGEGNUNG_AM_STRAND_VON_SPERLONGA;['Doppelte Begegnung am Strand von Sperlonga'];noWikiID;WORK_OF_ART;"1"
15816;DORALICES_AUSFÜHRUNGEN_ÜBER_DAS_PAPSTTUM;['Doralices Ausführungen über das Papsttum'];noWikiID;WORK_OF_ART;"1"
15817;DORF-_UND_SCHLOSSGESCHICHTEN;['Dorf- und Schloßgeschichten', 'Dorf- und SChloßgeschichten'];noWikiID;WORK_OF_ART;"2"
15818;DORFGESCHICHTEN;['Dorfgeschichten'];noWikiID;WORK_OF_ART;"1"
15819;DORFGESCHICHTEN,_269_F.;['Dorfgeschichten, 269 f.'];noWikiID;WORK_OF_ART;"1"
15820;DORFGESCHICHTEN_EINMAL_ANDERS;['Dorfgeschichten einmal anders'];noWikiID;WORK_OF_ART;"1"
15821;DORFGÄNGE;['Dorfgänge'];noWikiID;WORK_OF_ART;"1"
15822;DORFRAND_MIT_TANKSTELLE;['Dorfrand mit Tankstelle'];noWikiID;WORK_OF_ART;"1"
15823;DORF_UND_SCHLOJGESCHICHTEN;['Dorf und Schlojgeschichten'];noWikiID;WORK_OF_ART;"1"
15824;DORF-_UND_SCHLOSSGESCHICHTEN;['Dorf und Schloßgeschichten'];noWikiID;WORK_OF_ART;"1"
15825;DORF_UND_STADT;['Dorf und Stadt'];noWikiID;WORK_OF_ART;"5"
15826;DORINDE;['Dorinde'];noWikiID;WORK_OF_ART;"1"
15827;DORNROSE;['Dornrose'];noWikiID;WORK_OF_ART;"1"
15828;DORNRÖSCHEN;['Dornröschen'];noWikiID;WORK_OF_ART;"3"
15829;DOROTHEA;['Dorothea'];noWikiID;WORK_OF_ART;"3"
15830;DOROTHY;['Dorothy'];noWikiID;WORK_OF_ART;"1"
15831;DORSDAY;['Dorsday'];noWikiID;WORK_OF_ART;"2"
15832;DORSDAY_REDEN_KÖNNTEST;['Dorsday reden könntest'];noWikiID;WORK_OF_ART;"1"
15833;DORT_ENTWICKELT;['Dort entwickelt'];noWikiID;WORK_OF_ART;"1"
15834;DORT_IST_ER_DER_SKLAV;['Dort ist er der Sklav'];noWikiID;WORK_OF_ART;"1"
15835;DORT_WO;['Dort wo'];noWikiID;WORK_OF_ART;"1"
15836;DORT_WUCHSEN_LANGSAM_FIXE_TRÄGER_DER_AUSFÜHRENDEN_REGIERUNGS;['Dort wuchsen langsam fixe Träger der ausführenden Regierungs'];noWikiID;WORK_OF_ART;"1"
15837;DORT_WURDEN_BÜCHER;['Dort wurden Bücher'];noWikiID;WORK_OF_ART;"1"
15838;DORT_»OBEN;['Dort »oben'];noWikiID;WORK_OF_ART;"1"
15839;DOS_PASSOS;['Dos Passos'];noWikiID;WORK_OF_ART;"2"
15840;DOTTORE;['Dottore'];noWikiID;WORK_OF_ART;"1"
15841;DOVE;['Dove'];noWikiID;WORK_OF_ART;"1"
15842;DR.-KARL-LUEGER-RING;['Dr.-Karl-Lueger-Ring'];noWikiID;WORK_OF_ART;"1"
15843;DR._CLARKE;['Dr. Clarke'];noWikiID;WORK_OF_ART;"1"
15844;DR._FAUSTUS_LIGHTS_THE_LIGHT;['Dr. Faustus lights the light'];noWikiID;WORK_OF_ART;"1"
15845;DR._JURIS;['Dr. juris'];noWikiID;WORK_OF_ART;"1"
15846;DR._MABUSE_DER_SPIELER;['Dr. Mabuse, der Spieler'];noWikiID;WORK_OF_ART;"1"
15847;DR._MEFF;['Dr. Meff'];noWikiID;WORK_OF_ART;"1"
15848;DR._PHIL.;['Dr. phil.'];noWikiID;WORK_OF_ART;"1"
15849;DR._SCHLÜTER;['Dr. Schlüter'];noWikiID;WORK_OF_ART;"1"
15850;DRACHEN;['Drachen'];noWikiID;WORK_OF_ART;"1"
