"louvain","","canonisation_score","circl_sum","reviews_sum","id","circl_binary","squared canonisation score","pagerank","indegree","class","reviews_binary"
"10","413","0.049863479389024","1","0","THE_EXPERIENCES_OF_LOVEDAY_BROOKE,_LADY_DETECTIVE_noWikiID","1","0.0024863665767796217","0.3272428336396427","2","No Review, Catalogue","0"
"15","414","0.122244604531682","0","0","THE_FAIR_JILT_Q18393398","0","0.014943743337107327","0.5056211504881758","3","No Review & No Catalogue","0"
"6","415","0.11291791638611","3","0","THE_FAIR_MAID_OF_PERTH_Q3209885","1","0.012750455840980529","1.6452169531237975","12","No Review, Catalogue","0"
"14","416","0.0543008598413405","0","0","THE_FAIRCHILD_FAMILY_noWikiID","0","0.002948583379508905","1.2075018026676303","6","No Review & No Catalogue","0"
"10","417","0.11291791638611","0","0","THE_FALLEN_LEAVES_(BOOK)_Q85807134","0","0.012750455840980529","0.7467007631442709","7","No Review & No Catalogue","0"
"13","418","0.0520374856859669","4","4","THE_FATHER_AND_DAUGHTER_Q65052285","1","0.0027078999165172104","0.20299108158359103","2","Review & Catalogue","1"
"1","419","0.27863497027921","1","0","THE_FEMALE_QUIXOTE_Q1404172","1","0.07763744666249625","1.3226947001569611","6","No Review, Catalogue","0"
"9","420","0.11291791638611","0","0","THE_FIDDLER_OF_THE_REELS_Q2288667","0","0.012750455840980529","0.45544382263273775","1","No Review & No Catalogue","0"
"5","421","0.11291791638611","0","0","THE_FIGURE_IN_THE_CARPET_Q3224800","0","0.012750455840980529","0.23925","2","No Review & No Catalogue","0"
"9","422","0.30372380755444","1","1","THE_FIRST_MEN_IN_THE_MOON_Q1218232","1","0.09224815127536651","1.573975860818109","11","Review & Catalogue","1"
"0","423","0.11291791638611","1","0","THE_FIXED_PERIOD_Q7734312","1","0.012750455840980529","0.15","0","No Review, Catalogue","0"
"9","424","0.0520374856859669","1","0","THE_FOOD_OF_THE_GODS_AND_HOW_IT_CAME_TO_EARTH_Q1215802","1","0.0027078999165172104","1.4500370575446706","8","No Review, Catalogue","0"
"8","425","0.0792421570318606","1","2","THE_FOOL_OF_QUALITY_Q7734703","1","0.006279319451062055","0.4202862897497416","3","Review & Catalogue","1"
"7","426","0.158330619297716","0","0","THE_FORSYTE_SAGA_Q735319","0","0.025068585007198278","2.4611730343160536","13","No Review & No Catalogue","0"
"6","427","0.117501066676145","3","2","THE_FORTUNES_OF_NIGEL_Q3230799","1","0.013806500670031873","2.733242267863529","17","Review & Catalogue","1"
"10","428","0.117501066676145","1","0","THE_FROZEN_DEEP_Q7735382","1","0.013806500670031873","0.15","0","No Review, Catalogue","0"
"9","429","0.049863479389024","0","0","THE_GENTLEMAN_noWikiID","0","0.0024863665767796217","1.303764579023558","9","No Review & No Catalogue","0"
"7","430","0.11291791638611","1","0","THE_GOLDEN_AGE_noWikiID","1","0.012750455840980529","0.15","0","No Review, Catalogue","0"
"3","431","0.323070787610778","1","0","THE_GOLDEN_BOWL_Q1248585","1","0.10437473380744844","1.7659124217598967","10","No Review, Catalogue","0"
"8","432","0.0477757206414661","0","1","THE_GORILLA_HUNTERS_Q17015740","0","0.0022825194828114104","0.327259573146925","1","Review, No Catalogue","1"
"8","433","0.076022748805838","1","0","THE_GOVERNESS;_OR,_THE_LITTLE_FEMALE_ACADEMY_Q7737400","1","0.0057794583359955425","0.1925","1","No Review, Catalogue","0"
"10","434","0.137472234822425","1","0","THE_GREAT_GOD_PAN_Q1394704","1","0.01889861534707196","0.15","0","No Review, Catalogue","0"
"9","435","0.0477757206414661","1","0","THE_GREAT_TABOO_noWikiID","1","0.0022825194828114104","0.9854026224435777","4","No Review, Catalogue","0"
"9","436","0.0477757206414661","1","0","THE_GREAT_WAR_IN_ENGLAND_IN_1897_Q7737983","1","0.0022825194828114104","0.2839568467368925","1","No Review, Catalogue","0"
"14","439","0.142891468333576","0","0","THE_HAPPY_PRINCE_AND_OTHER_TALES_Q797466","0","0.020417971722525352","0.1755","1","No Review & No Catalogue","0"
"8","440","0.11291791638611","0","1","THE_HAUNTED_HOUSE_Q6073289","0","0.012750455840980529","0.15","0","Review, No Catalogue","1"
"13","441","0.127152048513252","0","1","THE_HAUNTED_MAN_AND_THE_GHOST'S_BARGAIN_Q3795070","0","0.016167643441116385","0.15","0","Review, No Catalogue","1"
"6","442","0.395337204568379","2","0","THE_HEART_OF_MIDLOTHIAN_Q2091094","1","0.15629150531594035","2.116096313943817","16","No Review, Catalogue","0"
"7","443","0.109783051426266","1","0","THE_HEAVENLY_TWINS_noWikiID","1","0.012052318380462166","4.570266618720115","20","No Review, Catalogue","0"
"13","444","0.0591085593605752","2","0","THE_HEIR_OF_REDCLYFFE_Q7739314","1","0.003493821789682642","2.1973762635330294","9","No Review, Catalogue","0"
"5","445","0.0477757206414661","1","0","THE_HERO_noWikiID","1","0.0022825194828114104","0.8914411888177718","4","No Review, Catalogue","0"
"11","446","0.0520374856859669","0","2","THE_HEROINE_noWikiID","0","0.0027078999165172104","0.27460351478782685","1","Review, No Catalogue","1"
"5","447","0.0477757206414661","1","0","THE_HILL_noWikiID","1","0.0022825194828114104","0.15","0","No Review, Catalogue","0"
"7","448","0.117501066676145","0","0","THE_HILL_OF_DREAMS_Q1394147","0","0.013806500670031873","0.3047875191855186","1","No Review & No Catalogue","0"
"8","449","0.11291791638611","0","0","THE_HISTORY_AND_REMARKABLE_LIFE_OF_THE_TRULY_HONOURABLE_COL_noWikiID","0","0.012750455840980529","1.123372898593737","7","No Review & No Catalogue","0"
"13","450","0.0591085593605752","0","0","THE_HISTORY_OF_EMILY_MONTAGUE_Q42191035","0","0.003493821789682642","0.28190235673235303","3","No Review & No Catalogue","0"
"8","451","0.0591085593605752","1","0","THE_HISTORY_OF_JACK_CONNOR_noWikiID","1","0.003493821789682642","0.9046015529509015","6","No Review, Catalogue","0"
"14","452","0.0896602762528474","0","0","THE_HISTORY_OF_LITTLE_GOODY_TWO-SHOES_Q12060236","0","0.008038965137736913","0.3684735580526255","2","No Review & No Catalogue","0"
"13","453","0.127152048513252","1","0","THE_HISTORY_OF_MISS_BETSY_THOUGHTLESS_noWikiID","1","0.016167643441116385","3.2621204095683582","11","No Review, Catalogue","0"
"9","454","0.0520374856859669","0","0","THE_HISTORY_OF_MR_POLLY_Q2507552","0","0.0027078999165172104","0.722099839150935","4","No Review & No Catalogue","0"
"1","455","0.668015506032498","3","1","THE_HISTORY_OF_RASSELAS,_PRINCE_OF_ABYSSINIA_Q3419875","1","0.4462447162998544","0.15","0","Review & Catalogue","1"
"8","456","0.127152048513252","2","0","THE_HISTORY_OF_SANDFORD_AND_MERTON_Q7739806","1","0.016167643441116385","1.9715076831317746","12","No Review, Catalogue","0"
"13","457","0.117501066676145","2","0","THE_HISTORY_OF_SIR_CHARLES_GRANDISON_Q3521260","1","0.013806500670031873","2.9895412488033073","10","No Review, Catalogue","0"
"1","458","0.0543008598413405","0","0","THE_HISTORY_OF_THE_COUNTESS_OF_DELLWYN_Q19902681","0","0.002948583379508905","0.17071446974396431","1","No Review & No Catalogue","0"
"14","459","0.0520374856859669","0","1","THE_HISTORY_OF_THE_FAIRCHILD_FAMILY_Q7739822","0","0.0027078999165172104","2.695251491377287","15","Review, No Catalogue","1"
"15","460","0.11291791638611","0","0","THE_HISTORY_OF_THE_NUN_Q7739821","0","0.012750455840980529","0.4067374574527159","2","No Review & No Catalogue","0"
"4","461","0.417024677521532","3","0","THE_HISTORY_OF_TOM_JONES,_A_FOUNDLING_Q248096","1","0.17390958166193776","2.678291909768018","11","No Review, Catalogue","0"
"1","462","0.0477757206414661","1","0","THE_HORRORS_OF_OAKENDALE_ABBEY_Q7740333","1","0.0022825194828114104","0.15","0","No Review, Catalogue","0"
"9","463","0.353247063375283","1","0","THE_HOUND_OF_THE_BASKERVILLES_Q45192","1","0.1247834877832612","0.2805660762768465","1","No Review, Catalogue","0"
"4","464","0.122244604531682","2","1","THE_HOUSE_BY_THE_CHURCHYARD_Q4165605","1","0.014943743337107327","0.15","0","Review & Catalogue","1"
"9","465","0.117501066676145","0","0","THE_HOUSE_ON_THE_BORDERLAND_Q740473","0","0.013806500670031873","0.747656336481331","5","No Review & No Catalogue","0"
"2","466","0.0477757206414661","1","0","THE_HOUSE_WITH_THE_GREEN_SHUTTERS_Q7740720","1","0.0022825194828114104","1.0317883744866754","10","No Review, Catalogue","0"
"5","467","0.049863479389024","1","0","THE_INHERITORS_(CONRAD_AND_FORD_NOVEL)_Q7742035","1","0.0024863665767796217","1.1157345287097504","6","No Review, Catalogue","0"
"8","468","0.132226821715085","1","0","THE_INTERESTING_NARRATIVE_OF_THE_LIFE_OF_OLAUDAH_EQUIANO_Q7742270","1","0.01748393238087288","0.7979988867394363","5","No Review, Catalogue","0"
"13","469","0.0566567958260902","1","0","THE_INTERPRETERS_noWikiID","1","0.003209992513279272","0.15","0","No Review, Catalogue","0"
"9","470","0.164415364683147","1","0","THE_INVISIBLE_MAN_Q1539509","1","0.02703241214389222","0.39568904945921646","3","No Review, Catalogue","0"
"9","471","0.243956771125803","1","1","THE_ISLAND_OF_DOCTOR_MOREAU_Q718268","1","0.05951490617812743","1.2935747627121748","6","Review & Catalogue","1"
"1","472","0.204901193890185","0","0","THE_ITALIAN_(RADCLIFFE_NOVEL)_Q3204370","0","0.04198449925762318","0.9773324920143673","6","No Review & No Catalogue","0"
"5","473","0.11291791638611","0","0","THE_JOLLY_CORNER_Q15240001","0","0.012750455840980529","0.15","0","No Review & No Catalogue","0"
"9","474","0.374053924716987","1","1","THE_JUNGLE_BOOK_Q189509","1","0.13991633859618138","0.7821628775321344","3","Review & Catalogue","1"
"0","475","0.11291791638611","2","1","THE_KELLYS_AND_THE_O'KELLYS_Q7744082","1","0.012750455840980529","0.7761509292339399","5","Review & Catalogue","1"
"8","476","0.0543008598413405","2","0","THE_KING'S_OWN_noWikiID","1","0.002948583379508905","1.4815339669888887","7","No Review, Catalogue","0"
"10","477","0.11291791638611","1","0","THE_KING_AND_QUEEN_OF_HEARTS_noWikiID","1","0.012750455840980529","1.5153500601938066","12","No Review, Catalogue","0"
"8","479","0.117501066676145","0","0","THE_KING_OF_THE_PIRATES_noWikiID","0","0.013806500670031873","0.49043277850368094","2","No Review & No Catalogue","0"
"6","480","0.0477757206414661","1","1","THE_LANCASHIRE_WITCHES_Q7745322","1","0.0022825194828114104","0.5964150667166537","4","Review & Catalogue","1"
"9","481","0.11291791638611","0","0","THE_LAND_IRONCLADS_Q7745355","0","0.012750455840980529","0.17971429712199177","1","No Review & No Catalogue","0"
"0","482","0.122244604531682","1","0","THE_LANDLEAGUERS_noWikiID","1","0.014943743337107327","1.3398495836268247","7","No Review, Catalogue","0"
"1","483","0.0591085593605752","2","1","THE_LAST_DAYS_OF_POMPEII_Q1218985","1","0.003493821789682642","1.299016892486414","6","Review & Catalogue","1"
"1","484","0.235758887377866","0","4","THE_LAST_MAN_noWikiID","0","0.0555822529776493","0.819544255115644","6","Review, No Catalogue","1"
"10","485","0.395337204568379","1","1","THE_LAW_AND_THE_LADY_(NOVEL)_Q3480742","1","0.15629150531594035","1.0343744625694382","10","Review & Catalogue","1"
"11","486","0.733799591996489","2","0","THE_LIFE_AND_OPINIONS_OF_TRISTRAM_SHANDY_GENTLEMAN_Q1164083","1","0.5384618412142138","0.20930232558139533","1","No Review, Catalogue","0"
"13","487","0.0477757206414661","1","0","THE_LIFE_OF_HARRIOT_STUART_noWikiID","1","0.0022825194828114104","0.5876071292587278","5","No Review, Catalogue","0"
"11","488","0.0566567958260902","2","0","THE_LIFE_OF_JOHN_BUNCLE_noWikiID","1","0.003209992513279272","1.6555953868467084","6","No Review, Catalogue","0"
"7","489","0.132226821715085","0","0","THE_LIFTED_VEIL_(NOVELLA)_Q6763446","0","0.01748393238087288","0.2608695652173913","1","No Review & No Catalogue","0"
"9","491","0.049863479389024","0","1","THE_LIGHTHOUSE_noWikiID","0","0.0024863665767796217","0.6813461530124386","3","Review, No Catalogue","1"
"2","493","0.11291791638611","1","0","THE_LITTLE_MINISTER_noWikiID","1","0.012750455840980529","0.9404545372363248","9","No Review, Catalogue","0"
"5","494","0.11291791638611","0","1","THE_LONGEST_JOURNEY_Q15999894","0","0.012750455840980529","1.8563048809389875","10","Review, No Catalogue","1"
"1","495","0.0477757206414661","1","0","THE_LOUGH_DERG_PILGRIM_noWikiID","1","0.0022825194828114104","0.15","0","No Review, Catalogue","0"
"0","496","0.285047546124646","0","0","THE_LUCK_OF_BARRY_LYNDON_Q2124771","0","0.08125210355168219","0.5176296876111862","2","No Review & No Catalogue","0"
"0","497","0.11291791638611","0","1","THE_MACDERMOTS_OF_BALLYCORAN_noWikiID","0","0.012750455840980529","0.6533348678824153","6","Review, No Catalogue","1"
"3","498","0.127152048513252","1","0","THE_MAN_noWikiID","1","0.016167643441116385","0.9923327175994169","5","No Review, Catalogue","0"
"8","499","0.616422785736394","3","2","THE_MAN_OF_FEELING_Q7750109","1","0.37997705077501626","0.3957334824447739","3","Review & Catalogue","1"
"9","500","0.0477757206414661","1","0","THE_MAN_WHO_COULD_WORK_MIRACLES_(SHORT_STORY)_Q7749926","1","0.0022825194828114104","0.15","0","No Review, Catalogue","0"
"9","501","0.0477757206414661","0","1","THE_MAN_WHO_WAS_THURSDAY_Q959816","0","0.0022825194828114104","0.3273877803108098","1","Review, No Catalogue","1"
"9","502","0.294299317623214","0","0","THE_MAN_WHO_WOULD_BE_KING_Q1129936","0","0.0866120883534894","0.3162096114755786","1","No Review & No Catalogue","0"
"7","503","0.0477757206414661","1","0","THE_MANXMAN_noWikiID","1","0.0022825194828114104","0.8434141814022079","8","No Review, Catalogue","0"
"5","504","0.11291791638611","1","0","THE_MARTIAN_noWikiID","1","0.012750455840980529","1.5008143154596238","2","No Review, Catalogue","0"
"0","505","0.148487553986026","1","1","THE_MASTER_OF_BALLANTRAE_Q2615930","1","0.022048553688752987","0.15","0","Review & Catalogue","1"
"7","506","0.332981899154278","1","1","THE_MAYOR_OF_CASTERBRIDGE_Q2343169","1","0.11087694516438977","0.880940008725566","5","Review & Catalogue","1"
"13","507","0.154263355437284","1","0","THE_MEMOIRS_OF_MISS_SIDNEY_BIDULPH_Q124661412","1","0.02379718283076982","3.6096541045318795","16","No Review, Catalogue","0"
"12","508","0.0477757206414661","0","0","THE_MERCENARY_LOVER_noWikiID","0","0.0022825194828114104","0.37608225760508296","1","No Review & No Catalogue","0"
"7","509","0.7830931596165","2","1","THE_MILL_ON_THE_FLOSS_Q1215018","1","0.6132348966381531","2.499994201638897","10","Review & Catalogue","1"
"9","510","0.11291791638611","0","0","THE_MIRROR_OF_THE_SEA_noWikiID","0","0.012750455840980529","0.7133195681396888","6","No Review & No Catalogue","0"
"6","511","0.049863479389024","0","2","THE_MISFORTUNES_OF_ELPHIN_Q7751712","0","0.0024863665767796217","0.18207755154973415","1","Review, No Catalogue","1"
"6","512","0.122244604531682","3","2","THE_MONASTERY_Q3224650","1","0.014943743337107327","2.2522008965394424","15","Review & Catalogue","1"
"1","513","0.398516949286156","1","2","THE_MONK_Q2659564","1","0.15881575886834462","1.1072133465045575","9","Review & Catalogue","1"
"10","514","0.724924183340321","2","1","THE_MOONSTONE_Q2362563","1","0.5255150715916314","0.7627999248039133","8","Review & Catalogue","1"
"7","516","0.11291791638611","1","0","THE_MUMMER'S_WIFE_Q42186018","1","0.012750455840980529","1.7804388051577043","9","No Review, Catalogue","0"
"1","517","0.11291791638611","0","0","THE_MURDERED_COUSIN_noWikiID","0","0.012750455840980529","0.4344422700587084","1","No Review & No Catalogue","0"
"10","518","0.0825857148766979","2","0","THE_MYSTERIES_OF_LONDON_Q7752831","1","0.006820400301695241","0.15","0","No Review, Catalogue","0"
"1","519","0.520733070723992","5","2","THE_MYSTERIES_OF_UDOLPHO_Q2600909","1","0.27116293094563804","1.7690361577362401","9","Review & Catalogue","1"
"10","520","0.0477757206414661","1","0","THE_MYSTERY_OF_A_HANSOM_CAB_noWikiID","1","0.0022825194828114104","0.2340839230100835","1","No Review, Catalogue","0"
"4","521","0.285047546124646","2","1","THE_MYSTERY_OF_EDWIN_DROOD_Q1168105","1","0.08125210355168219","0.5285935499966037","3","Review & Catalogue","1"
"7","522","0.332981899154278","1","1","THE_NETHER_WORLD_Q7753436","1","0.11087694516438977","1.520670792007544","7","Review & Catalogue","1"
"9","523","0.117501066676145","0","0","THE_NEW_ACCELERATOR_Q7753474","0","0.013806500670031873","0.24470597629875593","2","No Review & No Catalogue","0"
"9","524","0.049863479389024","0","1","THE_NEW_MACHIAVELLI_Q10381652","0","0.0024863665767796217","2.053017772636298","10","Review, No Catalogue","1"
"10","525","0.117501066676145","1","0","THE_NEW_MAGDALEN_noWikiID","1","0.013806500670031873","0.3128479258192164","2","No Review, Catalogue","0"
"2","526","0.0477757206414661","0","1","THE_NEW_ROAD_noWikiID","0","0.0022825194828114104","0.6645538934694188","6","Review, No Catalogue","1"
"0","527","0.122244604531682","1","0","THE_NEWCOMES_Q3522018","1","0.014943743337107327","0.4848290383566245","4","No Review, Catalogue","0"
"9","528","0.148487553986026","1","0","THE_NIGGER_OF_THE_NARCISSUS_Q478537","1","0.022048553688752987","0.8716060400601295","4","No Review, Catalogue","0"
"13","529","0.0477757206414661","0","1","THE_NOTTING_HILL_MYSTERY_Q7754437","0","0.0022825194828114104","0.15","0","Review, No Catalogue","1"
"0","530","0.0477757206414661","2","1","THE_O'DONOGHUE_noWikiID","1","0.0022825194828114104","0.27749999999999997","1","Review & Catalogue","1"
"7","531","0.323070787610778","1","1","THE_ODD_WOMEN_Q7754692","1","0.10437473380744844","2.5763058683172697","10","Review & Catalogue","1"
"4","532","0.46129393099787","2","0","THE_OLD_CURIOSITY_SHOP_Q2700616","1","0.21279209077546768","2.149142794711371","11","No Review, Catalogue","0"
"6","533","0.27863497027921","3","0","THE_OLD_ENGLISH_BARON_Q3796165","1","0.07763744666249625","0.26990374080515667","2","No Review, Catalogue","0"
"13","534","0.160221548263055","3","2","THE_OLD_MANOR_HOUSE_Q96409526","1","0.025670944527810467","3.3234552648996307","12","Review & Catalogue","1"
"5","535","0.127152048513252","0","0","THE_OLD_WIVES'_TALE_noWikiID","0","0.016167643441116385","1.757705412173037","11","No Review & No Catalogue","0"
"4","536","0.122244604531682","1","1","THE_ORDEAL_OF_RICHARD_FEVEREL_Q14476502","1","0.014943743337107327","0.8003330326903141","2","Review & Catalogue","1"
"0","537","0.0477757206414661","0","0","THE_OUTCAST_noWikiID","0","0.0022825194828114104","0.15","0","No Review & No Catalogue","0"
"9","538","0.117501066676145","0","0","THE_PARASITE_Q5295669","0","0.013806500670031873","0.3072142971219918","2","No Review & No Catalogue","0"
"0","539","0.137472234822425","1","0","THE_PARENT'S_ASSISTANT_Q3522169","1","0.01889861534707196","0.2608695652173913","1","No Review, Catalogue","0"
"8","540","0.11291791638611","0","0","THE_PERILS_OF_CERTAIN_ENGLISH_PRISONERS_noWikiID","0","0.012750455840980529","0.4688717707004024","2","No Review & No Catalogue","0"
"14","542","0.049863479389024","1","0","THE_PHOENIX_AND_THE_CARPET_Q3795974","1","0.0024863665767796217","1.8957306568832193","10","No Review, Catalogue","0"
"4","543","0.724924183340321","2","0","THE_PICKWICK_PAPERS_Q460583","1","0.5255150715916314","1.8262891800700758","9","No Review, Catalogue","0"
"7","544","0.605736576985184","0","1","THE_PICTURE_OF_DORIAN_GRAY_Q82464","0","0.36691680069772775","0.3255963719409713","2","Review, No Catalogue","1"
"6","545","0.127152048513252","2","0","THE_PIRATE_(NOVEL)_Q3225628","1","0.016167643441116385","0.15","0","No Review, Catalogue","0"
"5","546","0.11291791638611","0","0","THE_POINT_OF_VIEW_noWikiID","0","0.012750455840980529","0.15","0","No Review & No Catalogue","0"
"3","547","0.30372380755444","1","0","THE_PORTRAIT_OF_A_LADY_Q861017","1","0.09224815127536651","2.5691878420576386","15","No Review, Catalogue","0"
"11","548","0.122244604531682","0","0","THE_PORTRAIT_OF_MR._W._H._noWikiID","0","0.014943743337107327","0.15","0","No Review & No Catalogue","0"
"0","549","0.294299317623214","1","1","THE_PRIME_MINISTER_noWikiID","1","0.0866120883534894","2.5090270039474976","17","Review & Catalogue","1"
"14","550","0.11291791638611","2","1","THE_PRINCESS_AND_THE_GOBLIN_Q466505","1","0.012750455840980529","0.5935294942913598","4","Review & Catalogue","1"
"3","551","0.122244604531682","1","0","THE_PRINCESS_CASAMASSIMA_Q3211932","1","0.014943743337107327","2.044214982133386","12","No Review, Catalogue","0"
"6","552","0.733799591996489","0","1","THE_PRIVATE_MEMOIRS_AND_CONFESSIONS_OF_A_JUSTIFIED_SINNER_Q2992437","0","0.5384618412142138","0.3170372892126003","3","Review, No Catalogue","1"
"11","553","0.117501066676145","1","0","THE_PRIVATE_PAPERS_OF_HENRY_RYECROFT_Q17027661","1","0.013806500670031873","0.15","0","No Review, Catalogue","0"
"1","554","0.30372380755444","0","1","THE_PROFESSOR_(NOVEL)_Q762203","0","0.09224815127536651","0.15","0","Review, No Catalogue","1"
"6","555","0.11291791638611","1","1","THE_PROVOST_noWikiID","1","0.012750455840980529","0.1712404103282207","1","Review & Catalogue","1"
"4","556","0.11291791638611","0","0","THE_PURCELL_PAPERS_Q7758781","0","0.012750455840980529","0.20290958118127805","1","No Review & No Catalogue","0"
"4","557","0.0477757206414661","1","1","THE_QUADROON_noWikiID","1","0.0022825194828114104","0.83147743431807","3","Review & Catalogue","1"
"7","558","0.0477757206414661","2","0","THE_QUIET_HEART_noWikiID","1","0.0022825194828114104","0.15","0","No Review, Catalogue","0"
"8","559","0.141170686071351","0","0","THE_RAGGED-TROUSERED_PHILANTHROPISTS_Q7759270","0","0.019929162605855935","0.2630463677401901","1","No Review & No Catalogue","0"
"7","560","0.0670724962784257","1","1","THE_REAL_CHARLOTTE_noWikiID","1","0.004498719757019429","0.8191132264668552","5","Review & Catalogue","1"
"4","561","0.11291791638611","0","1","THE_RECOLLECTIONS_OF_GEOFFREY_HAMLYN_Q121356927","0","0.012750455840980529","1.6258023803643527","6","Review, No Catalogue","1"
"15","562","0.049863479389024","0","0","THE_REFORM'D_COQUET_Q7760024","0","0.0024863665767796217","1.2434073528414002","8","No Review & No Catalogue","0"
"7","563","0.363586690277014","1","1","THE_RETURN_OF_THE_NATIVE_Q141568","1","0.1321952813465933","1.0861451617313402","7","Review & Catalogue","1"
"0","564","0.049863479389024","1","0","THE_REVOLUTION_IN_TANNER'S_LANE_noWikiID","1","0.0024863665767796217","0.16993452380952379","1","No Review, Catalogue","0"
"9","565","0.158330619297716","0","1","THE_RIDDLE_OF_THE_SANDS_Q1170204","0","0.025068585007198278","0.9692896949582144","5","Review, No Catalogue","1"
"14","566","0.0543008598413405","1","0","THE_ROMANCE_OF_A_SHOP_Q17019147","1","0.002948583379508905","0.4329432337934813","1","No Review, Catalogue","0"
"1","567","0.17068652890912","4","2","THE_ROMANCE_OF_THE_FOREST_Q3406503","1","0.02913389115104386","1.7960521388653443","14","Review & Catalogue","1"
"8","568","0.0477757206414661","0","1","THE_ROMANY_RYE_Q7761435","0","0.0022825194828114104","0.5336817398346257","3","Review, No Catalogue","1"
"7","569","0.049863479389024","0","0","THE_ROSARY_noWikiID","0","0.0024863665767796217","0.4337541469562014","3","No Review & No Catalogue","0"
"0","570","0.127152048513252","0","1","THE_ROSE_AND_THE_RING_Q7761552","0","0.016167643441116385","0.2608695652173913","1","Review, No Catalogue","1"
"6","571","0.132226821715085","1","0","THE_SCOTTISH_CHIEFS_noWikiID","1","0.01748393238087288","0.43417714327416274","3","No Review, Catalogue","0"
"5","572","0.0477757206414661","1","0","THE_SEAFARER_noWikiID","1","0.0022825194828114104","0.15","0","No Review, Catalogue","0"
"9","573","0.117501066676145","1","0","THE_SECOND_JUNGLE_BOOK_Q1101819","1","0.013806500670031873","0.7562290952347466","4","No Review, Catalogue","0"
"9","574","0.384640372733741","0","0","THE_SECRET_AGENT_Q1247666","0","0.14794821633675123","0.15","0","No Review & No Catalogue","0"
"14","575","0.353247063375283","0","1","THE_SECRET_GARDEN_Q472194","0","0.1247834877832612","1.5850287965841396","9","Review, No Catalogue","1"
"12","576","0.0520374856859669","0","0","THE_SECRET_ROSE_noWikiID","0","0.0027078999165172104","0.8527029996840985","4","No Review & No Catalogue","0"
"8","578","0.0477757206414661","0","0","THE_SETTLERS_IN_CANADA_Q7763415","0","0.0022825194828114104","0.3051681675829434","1","No Review & No Catalogue","0"
"6","579","0.0477757206414661","1","0","THE_SHADOW_OF_A_CRIME_1885_noWikiID","1","0.0022825194828114104","0.2767382016772889","1","No Review, Catalogue","0"
"7","580","0.0520374856859669","2","1","THE_SHADOW_OF_ASHLYDYAT_noWikiID","1","0.0027078999165172104","3.2944539131747885","15","Review & Catalogue","1"
"9","581","0.127152048513252","0","0","THE_SIGNAL-MAN_Q1002362","0","0.016167643441116385","0.15","0","No Review & No Catalogue","0"
"9","582","0.11291791638611","0","1","THE_SILVERADO_SQUATTERS_noWikiID","0","0.012750455840980529","0.18916734033953111","1","Review, No Catalogue","1"
"9","583","0.0566567958260902","0","0","THE_SLEEPER_AWAKES_Q650949","0","0.003209992513279272","1.6240224917952482","9","No Review & No Catalogue","0"
"0","584","0.294299317623214","2","1","THE_SMALL_HOUSE_AT_ALLINGTON_Q7764868","1","0.0866120883534894","3.6493051408121318","17","Review & Catalogue","1"
"1","585","0.0566567958260902","1","0","THE_SORROWS_OF_SATAN_Q13424700","1","0.003209992513279272","0.48157177374895255","1","No Review, Catalogue","0"
"3","586","0.285047546124646","1","0","THE_SPOILS_OF_POYNTON_Q3809486","1","0.08125210355168219","1.2223046770730523","7","No Review, Catalogue","0"
"2","587","0.0477757206414661","0","0","THE_STICKIT_MINISTER_noWikiID","0","0.0022825194828114104","0.5802626165608046","6","No Review & No Catalogue","0"
"7","588","0.049863479389024","0","0","THE_STORY_OF_A_MODERN_WOMAN_Q7766819","0","0.0024863665767796217","0.400697139111044","2","No Review & No Catalogue","0"
"11","589","0.117501066676145","0","0","THE_STORY_OF_MY_HEART_Q7766776","0","0.013806500670031873","0.5593985839550238","3","No Review & No Catalogue","0"
"14","590","0.049863479389024","1","1","THE_STORY_OF_THE_AMULET_Q7766831","1","0.0024863665767796217","0.9100561280678832","5","Review & Catalogue","1"
"14","591","0.0477757206414661","1","1","THE_STORY_OF_THE_TREASURE_SEEKERS_Q7766848","1","0.0022825194828114104","0.28871944513548553","1","Review & Catalogue","1"
"4","592","0.0477757206414661","0","0","THE_STRING_OF_PEARLS_Q7767037","0","0.0022825194828114104","2.6089866556763788","12","No Review & No Catalogue","0"
"14","593","0.11291791638611","0","0","THE_TAILOR_OF_GLOUCESTER_noWikiID","0","0.012750455840980529","0.6219435065363423","4","No Review & No Catalogue","0"
"14","594","0.11291791638611","0","0","THE_TALE_OF_MR_JEREMY_FISHER_noWikiID","0","0.012750455840980529","0.48232868906514537","3","No Review & No Catalogue","0"
"14","595","0.137472234822425","1","0","THE_TALE_OF_PETER_RABBIT_Q580463","1","0.01889861534707196","0.5290499865814272","3","No Review, Catalogue","0"
"6","596","0.132226821715085","3","0","THE_TALISMAN_(SCOTT_NOVEL)_Q952340","1","0.01748393238087288","1.0656635501318101","8","No Review, Catalogue","0"
"13","597","0.197672587097148","2","1","THE_TENANT_OF_WILDFELL_HALL_Q44701","1","0.03907445168967956","3.474066916127326","12","Review & Catalogue","1"
"10","598","0.11291791638611","1","1","THE_TENANTS_OF_MALORY_noWikiID","1","0.012750455840980529","1.1341667248117195","6","Review & Catalogue","1"
"9","599","0.0477757206414661","0","0","THE_THORN_IN_THE_FLESH_noWikiID","0","0.0022825194828114104","0.1992404652053253","1","No Review & No Catalogue","0"
