,text_id,intra_textual_variance,stepwise_distance,outlier_score,overlap_score
33,TRILBY_(NOVEL)_Q1691967,21.48047816502436,44.86344206811965,3.6500243e-08,1.0
34,DANIEL_DERONDA_Q552238,21.640515663872097,44.77598944490477,2.9802322e-08,1.0
35,THE_RAGGED-TROUSERED_PHILANTHROPISTS_Q7759270,21.8279024749818,46.215430461097036,2.1073424e-08,0.9895287958115183
36,AN_IRISH_COUSIN_noWikiID,19.109343958089124,41.08765894688469,0.45024997,1.0
37,ROBINSON_CRUSOE_Q483034,24.987680571627102,53.46268157479686,2.9802322e-08,1.0
38,WEIR_OF_HERMISTON_Q1213386,21.03308514113614,44.312742248684195,0.52943134,1.0
39,THE_DUKE'S_CHILDREN_Q7731161,19.29742447902449,41.13528324164119,0.2212395,0.9942307692307693
40,EUGENE_ARAM_(NOVEL)_Q16385636,26.18144380656109,54.7636238605235,0.5164083,0.9973262032085561
41,FIVE_CHILDREN_AND_IT_noWikiID,23.755115547085843,51.75880230104462,2.9802322e-08,1.0
42,THE_CLAYHANGER_noWikiID,19.825091255812534,41.40224421862557,3.6500243e-08,0.9887133182844243
43,THE_MYSTERIES_OF_UDOLPHO_Q2600909,20.752778605329887,43.606652423042036,0.4182702,0.9955423476968797
44,THE_MISFORTUNES_OF_ELPHIN_Q7751712,27.676429137697294,61.024467284193584,2.9802322e-08,1.0
45,THE_MAN_OF_FEELING_Q7750109,23.275594732984988,50.196716187582,0.612431,1.0
46,SILAS_MARNER_Q638327,23.85549226878339,50.3060778550091,2.9802322e-08,1.0
47,WUTHERING_HEIGHTS_Q202975,16.971741614068947,36.0190725826378,0.4047821,0.9929078014184397
48,NEW_ARABIAN_NIGHTS_noWikiID,22.05774493278477,46.3798640557416,0.4662098,1.0
49,WIVES_AND_DAUGHTERS_Q2453239,16.266927201740632,34.45814707627545,0.24976256,0.9984399375975039
50,THE_BODY-SNATCHER_noWikiID,22.307901167067232,47.69200227015673,0.90431046,1.0
51,PETER_AND_WENDY_Q3435337,25.072672584885225,55.02762041173844,0.6806304,1.0
52,SING_A_SONG_OF_SIXPENCE_noWikiID,27.853132084637487,61.25491437447564,5.1619136e-08,1.0
53,HIDE_AND_SEEK_noWikiID,23.825875916228643,49.489934238607844,0.3390169,0.9973118279569892
54,ODD_MAN_OUT_noWikiID,36.0462798182001,86.40532864495607,1.3898828,1.0
55,THE_BATTLE_OF_THE_BOOKS_Q7715895,29.283289142415022,63.804956058648486,5.1619136e-08,1.0
56,THE_PORTRAIT_OF_MR._W._H._noWikiID,26.312638571547723,57.15720849238828,5.9604645e-08,1.0
57,MR_MIDSHIPMAN_EASY_Q1936382,23.45143592585166,49.30869658835165,0.38354227,0.996969696969697
58,ALICE'S_ADVENTURES_IN_WONDERLAND_Q92640,24.590502399111763,54.6023128432143,2.9802322e-08,1.0
59,AT_THE_END_OF_THE_PASSAGE_noWikiID,23.081834205416705,52.14122020135068,4.2146848e-08,1.0
60,HOWARDS_END_Q1146642,20.087774210571926,41.655728620278566,0.4170781,1.0
61,THE_BETH_BOOK_noWikiID,20.423072615144342,43.0233181553736,2.9802322e-08,1.0
62,EVENINGS_AT_HOME_Q5416654,30.567099428854867,63.8388892675257,0.5143644,1.0
63,THE_MILL_ON_THE_FLOSS_Q1215018,21.53725526979499,45.296678459760194,2.9802322e-08,0.9958333333333333
64,CITY_SCENES_noWikiID,31.96257699404574,70.48550833262858,2.9802322e-08,1.0
65,THE_FIDDLER_OF_THE_REELS_Q2288667,28.995414040938133,62.86167794433534,5.9604645e-08,1.0
66,THE_HAPPY_PRINCE_AND_OTHER_TALES_Q797466,23.511742178604283,52.38982054128713,2.9802322e-08,1.0
67,ENNUI_Q117149111,23.78846520294126,49.88239293512569,0.43150935,0.994475138121547
68,THE_AYRSHIRE_LEGATEES_noWikiID,24.798657684637828,53.24903939194221,2.9802322e-08,1.0
69,VARNEY_THE_VAMPIRE_Q1987925,18.395742576630216,38.81588314431298,2.1073424e-08,1.0
70,THE_FAIR_MAID_OF_PERTH_Q3209885,21.464864404064077,45.61834727808973,2.9802322e-08,0.9976303317535545
71,CONINGSBY_Q5161083,23.892738679490737,49.45865253540499,0.50706315,1.0
72,HESTER_noWikiID,19.790033782514303,41.70583984076483,2.9802322e-08,1.0
73,MANSFIELD_PARK_Q469690,21.835785065883197,46.59741334370484,0.40343678,1.0
74,AN_OUTCAST_OF_THE_ISLANDS_Q1090444,19.819758472940045,41.848465745796666,2.1073424e-08,1.0
75,ARMADALE_Q4792516,19.421353739969284,40.76328020082982,2.9802322e-08,1.0
76,THE_ADVENTURES_OF_DAVID_SIMPLE_noWikiID,20.635844508729832,44.38466140083566,2.1073424e-08,0.996
77,UNKNOWN_TO_HISTORY_noWikiID,18.383958504249943,39.013985079590825,0.5432328,0.9974093264248705
78,JACK_SHEPPARD_noWikiID,21.47552068815089,45.16251634207161,0.35926086,0.9922077922077922
79,THE_TRUMPET_noWikiID,19.011906244398688,40.23799532735492,2.1073424e-08,1.0
80,THE_NEW_ROAD_noWikiID,21.493273589161916,46.06381584514114,2.1073424e-08,1.0
81,THE_LIFTED_VEIL_(NOVELLA)_Q6763446,24.971677173549768,54.027221604961944,5.9604645e-08,1.0
82,OUR_MUTUAL_FRIEND_Q1557935,21.444877976811494,44.88070081571583,2.1073424e-08,0.9974874371859297
83,SENTIMENTAL_TOMMY_noWikiID,23.566781797641436,50.63621003851546,0.546238,1.0
84,THE_HOUSE_ON_THE_BORDERLAND_Q740473,22.728423479911385,48.423973550952994,0.6912021,1.0
85,THE_QUADROON_noWikiID,22.979668546179944,48.05858209190312,3.6500243e-08,1.0
86,ORLEY_FARM_(NOVEL)_Q16962094,20.052679478423077,42.38212023670859,0.27983326,0.9986168741355463
87,ZOE_noWikiID,21.92654978715475,49.64341892793779,2.9802322e-08,1.0
88,THE_PRINCESS_AND_THE_GOBLIN_Q466505,23.04698009169752,49.73581475840845,2.1073424e-08,1.0
89,THE_TAILOR_OF_GLOUCESTER_noWikiID,30.11878354800383,70.5111222021663,5.9604645e-08,1.0
90,THE_GREEN_CARNATION_Q7738140,24.868209860047234,54.02663983224062,4.2146848e-08,1.0
91,A_DRAMA_IN_MUSLIN_noWikiID,19.30138738680702,40.87031071081107,3.6500243e-08,1.0
92,KIM_(NOVEL)_Q589868,20.827079291562598,43.6695242026396,0.57331496,1.0
93,SONS_AND_LOVERS_Q80771,19.481821800470872,41.30318078635517,2.1073424e-08,0.9951219512195122
94,THE_MARTIAN_noWikiID,22.69108243734485,47.379069612974725,0.36727387,1.0
95,THE_PRIME_MINISTER_noWikiID,18.14187567051727,38.51409877529152,0.2212395,0.9953775038520801
96,ALTON_LOCKE_Q4736895,21.92804501564659,46.00557908973207,2.1073424e-08,1.0
97,MARTIN_CHUZZLEWIT_Q1903609,21.033433344407662,44.208436772840614,2.1073424e-08,0.9975429975429976
98,THE_STORY_OF_THE_AMULET_Q7766831,18.988513646377207,40.84885096324813,3.6500243e-08,1.0
99,THE_HOUSE_BY_THE_CHURCHYARD_Q4165605,20.875658989813306,44.15243792542569,0.4845478,1.0
100,THE_GREAT_TABOO_noWikiID,21.788159912537115,46.75737788719649,0.58081096,1.0
101,THE_EVIL_GUEST_noWikiID,22.61578531372693,46.920743291444936,0.65792793,1.0
102,THE_HEIR_OF_REDCLYFFE_Q7739314,18.488131073795714,38.77889521207525,2.1073424e-08,0.9946140035906643
103,THE_HISTORY_AND_REMARKABLE_LIFE_OF_THE_TRULY_HONOURABLE_COL_noWikiID,25.32633803582923,54.015084311236485,2.9802322e-08,1.0
104,CAPTAIN_SINGLETON_Q1728631,23.516325169024537,50.329274950116016,0.5160048,0.9957983193277311
105,AN_APOLOGY_FOR_THE_LIFE_OF_MRS._SHAMELA_ANDREWS_Q2743569,23.37812433530324,53.24776303576889,0.970395,1.0
106,A_CHRISTMAS_CAROL_Q62879,20.76895323166325,43.48175886582644,3.6500243e-08,1.0
107,ROB_ROY_Q2156104,22.76167289742043,47.8428444689793,0.31848088,0.995475113122172
108,THE_HAUNTED_MAN_AND_THE_GHOST'S_BARGAIN_Q3795070,22.103373689870615,46.929253921855455,0.54854363,1.0
109,PRIDE_AND_PREJUDICE_Q170583,19.795168673745703,41.98266841578104,0.30141675,1.0
110,THE_MERCENARY_LOVER_noWikiID,22.696401333301676,48.081080742927156,0.7083629,1.0
111,LOVE_AND_MADNESS_Q6691643,26.580930975079973,56.57763018356389,4.2146848e-08,1.0
112,FRANKENSTEIN_Q150827,24.090515383475434,50.45226763030205,0.5038688,1.0
113,FLATLAND_noWikiID,31.82362938466461,67.58137158951187,0.95397145,1.0
114,THE_AMBASSADORS_Q650571,18.71555539810356,39.18361802386281,0.2766569,0.9692307692307692
115,PAMELA_OR_VIRTUE_REWARDED_Q2048624,19.83701144046104,42.176776337342304,0.33196142,1.0
116,THE_LIFE_OF_JOHN_BUNCLE_noWikiID,24.75607172305506,51.520082554966855,3.6500243e-08,1.0
117,CHRONICLES_OF_THE_CANONGATE_Q17352486,27.53997373393068,58.734858167772536,0.5110001,1.0
118,KIDNAPPED_(NOVEL)_Q2349094,22.441282198861995,48.168461357286276,2.9802322e-08,0.9947643979057592
119,A_JOURNAL_OF_THE_PLAGUE_YEAR_Q1215399,26.349943127374257,56.442093311719425,0.735238,1.0
120,THE_LAST_DAYS_OF_POMPEII_Q1218985,24.024650055431913,50.16073690543094,2.1073424e-08,1.0
121,THE_PRIVATE_MEMOIRS_AND_CONFESSIONS_OF_A_JUSTIFIED_SINNER_Q2992437,23.85318311217282,51.11123795241801,2.1073424e-08,1.0
122,DUBLINERS_Q459592,24.27072026045382,51.77204281984735,0.49393606,1.0
123,THE_COMING_OF_CUCULAIN_noWikiID,23.707908560947473,51.53226376531385,0.771824,1.0
124,LOSS_AND_GAIN_Q3259809,23.954729200288114,50.322602490677454,2.9802322e-08,1.0
125,SECRESY_noWikiID,22.133514948535527,47.02768733098863,0.4668998,1.0
126,JUDE_THE_OBSCURE_Q1248773,20.066290051741955,41.91213877886136,2.1073424e-08,0.9942363112391931
127,THE_UNTILLED_FIELD_noWikiID,21.028711154559932,44.226823382333116,2.9802322e-08,1.0
128,MAZEPPA_noWikiID,23.031002951749077,50.00892098005291,2.9802322e-08,1.0
129,NIGHT_AND_MORNING_noWikiID,23.736974462113025,50.030346796880245,0.6051149,1.0
130,THE_NETHER_WORLD_Q7753436,18.54875272349032,39.22085324299798,0.30470616,0.9973753280839895
131,OLIVER_TWIST_Q164974,21.045147046313804,44.90366268126988,2.9802322e-08,1.0
132,LOST_DIARIES_noWikiID,27.705137720061053,58.476124128779226,2.9802322e-08,1.0
133,PHANTASTES_Q1616808,25.53621605752383,53.43672974244642,2.9802322e-08,1.0
134,WITH_THE_NIGHT_MAIL_noWikiID,31.200156519990426,69.02183691771927,4.2146848e-08,1.0
135,COUNT_ROBERT_OF_PARIS_noWikiID,22.11820709559159,46.4946639260856,0.34901717,0.9886363636363636
136,THE_SEAFARER_noWikiID,21.386041086544203,46.90121947755419,2.9802322e-08,1.0
137,THE_CRICKET_ON_THE_HEARTH_Q825220,23.354872677802078,50.9812799971061,0.77804387,1.0
138,DISCIPLINE_noWikiID,22.028208714686713,46.40845406211358,2.9802322e-08,0.9971590909090909
139,DREAMERS_OF_THE_GHETTO_noWikiID,24.521380058493474,50.78373050218856,2.1073424e-08,1.0
140,THE_SLEEPER_AWAKES_Q650949,21.069209520262874,44.02680345983622,0.4968107,1.0
141,JESSICA'S_FIRST_PRAYER_noWikiID,23.415726794346106,51.25777216540177,0.7427774,1.0
142,THE_RECOLLECTIONS_OF_GEOFFREY_HAMLYN_Q121356927,18.655939089384823,39.244877377943844,0.39587158,0.9841269841269841
143,CHANCE_Q793748,20.098567205433852,42.722591245418975,0.41415954,0.9937304075235109
144,YEAST_noWikiID,20.755468353533864,43.45714942591578,0.39917085,1.0
145,THE_WILD_IRISH_GIRL_Q7774872,22.735252475159413,47.64002263955999,2.1073424e-08,0.9954337899543378
146,PETER'S_PENCE_noWikiID,37.69418671529729,89.55407562393475,4.2146848e-08,1.0
147,THE_THREE_MIDSHIPMEN_noWikiID,19.07295258431838,41.160457624391576,0.4673517,0.997289972899729
148,CARROTS_noWikiID,21.829320911170257,47.420715491364966,2.9802322e-08,1.0
149,THE_COUNTRY_OF_THE_BLIND_Q823691,28.258114941802628,62.15019602811456,2.9802322e-08,1.0
150,CLEG_KELLY_noWikiID,24.067013418901645,51.2103673062038,0.69036055,1.0
151,MATHILDA_Q3851863,33.19901384923355,69.50048987534625,2.9802322e-08,1.0
152,THE_UNCLASSED_Q7771311,19.407419321578573,40.598023355338555,0.27428365,1.0
153,THROUGH_THE_LOOKING-GLASS_Q220331,22.600594288712575,48.94338971198509,0.63620573,1.0
154,SPIES_OF_THE_KAISER_noWikiID,22.184050289882727,46.55515876598816,2.1073424e-08,0.9948186528497409
155,A_LADY'S_LIFE_IN_THE_ROCKY_MOUNTAINS_noWikiID,22.486423701359676,48.65958949724934,2.1073424e-08,1.0
156,JOHN_HALIFAX_GENTLEMAN_Q6237289,19.70170625015373,41.48944003864123,0.34151956,0.9977116704805492
157,THE_VILLAGE_IN_THE_JUNGLE_Q19902832,24.100607578956303,52.31004070535516,4.2146848e-08,1.0
158,THE_CLEVER_WOMAN_OF_THE_FAMILY_noWikiID,18.449844732235746,38.56924528043878,2.1073424e-08,0.9976525821596244
159,MELMOTH_THE_WANDERER_Q1475956,22.403352701203275,46.55449514824429,2.9802322e-08,1.0
160,THE_HISTORY_OF_EMILY_MONTAGUE_Q42191035,21.437449784997924,45.508729733561125,0.5657527,1.0
161,THE_AUTOBIOGRAPHY_OF_MARK_RUTHERFORD_noWikiID,21.963412505164527,46.2861547043454,0.65227175,1.0
162,THE_MAN_WHO_WOULD_BE_KING_Q1129936,24.235402186248514,52.476803579352826,0.97046494,1.0
163,THE_MURDERED_COUSIN_noWikiID,22.630653865488334,47.37644621683819,4.2146848e-08,1.0
164,MICAH_CLARKE_Q3050442,22.239484961033998,47.338600716264146,3.6500243e-08,0.9975728155339806
165,THE_ADVENTURES_OF_SHERLOCK_HOLMES_Q392147,21.529667629393096,45.89629262908122,0.49782556,0.9919678714859438
166,THE_CHANNINGS_(NOVEL)_Q7722115,18.9510189294885,40.49923972268036,3.6500243e-08,1.0
167,"THE_GOVERNESS;_OR,_THE_LITTLE_FEMALE_ACADEMY_Q7737400",27.472942715104857,59.97166783387065,5.9604645e-08,1.0
168,OUR_VILLAGE_Q7111226,26.702396943098236,56.90667168984388,2.9802322e-08,1.0
169,PUCK_OF_POOK'S_HILL_Q4342308,28.344233670926382,61.76172069441352,0.77606744,1.0
170,HELBECK_OF_BANNISDALE_Q19572074,21.049273537673123,43.99447460016884,2.1073424e-08,1.0
171,A_TALE_OF_TWO_CITIES_Q308918,22.251878948935293,46.21165866138958,4.712161e-08,1.0
172,MORAL_TALES_noWikiID,24.174823030328877,50.80008493193183,2.1073424e-08,1.0
173,THE_CAXTONS_Q16385244,23.146225454670336,48.291106443438125,2.1073424e-08,0.9956331877729258
174,THE_MAN_WHO_COULD_WORK_MIRACLES_(SHORT_STORY)_Q7749926,23.577742922386122,51.65539864671897,4.2146848e-08,1.0
175,HEART_AND_SCIENCE_noWikiID,20.309573859772666,42.7569605207908,0.28270358,0.9968454258675079
176,NO_NAME_(NOVEL)_Q7044605,21.15880080964201,44.35149263882605,0.29046828,1.0
177,A_MERE_ACCIDENT_noWikiID,25.733404127992,53.95421123778655,0.58641267,1.0
178,MARY_A_FICTION_Q2900963,25.014814936026532,53.45129318034588,4.2146848e-08,1.0
179,THE_PICKWICK_PAPERS_Q460583,18.902409248678747,39.919735592854586,2.1073424e-08,1.0
180,THE_ROMANCE_OF_A_SHOP_Q17019147,18.653332045826012,39.62504623565962,0.6436355,1.0
181,THE_WINGS_OF_A_DOVE_Q1557588,16.153178270851207,34.007666226847796,2.9802322e-08,0.9977324263038548
182,ALMAYER'S_FOLLY_Q2404359,21.499228252309845,45.73515304977957,4.2146848e-08,1.0
183,LONGSWORD_(NOVEL)_Q104859091,30.530999482036517,67.61597653428905,4.2146848e-08,1.0
184,DAVID_COPPERFIELD_Q189811,20.31855304176619,42.753892767802675,3.6500243e-08,1.0
185,RED_POTTAGE_noWikiID,21.3919163082182,45.696817399951115,0.38722304,1.0
186,TYPHOON_Q1329329,21.34936421421876,46.98436670548814,3.6500243e-08,1.0
187,THE_HEART_OF_MIDLOTHIAN_Q2091094,22.643645567106987,47.94050573751822,3.6500243e-08,0.9981203007518797
188,NOUGHTS_&_CROSSES_noWikiID,23.815985780434577,51.36739797656141,2.1073424e-08,1.0
189,WAYFARERS_noWikiID,18.37032928280455,39.32262537691119,2.9802322e-08,1.0
190,THE_BLACK_ARROW_noWikiID,23.060214538583605,49.47258880068554,0.5239331,1.0
191,RECOLLECTIONS_OF_A_DETECTIVE_POLICE_OFFICER_noWikiID,24.69767054484815,51.99501054369527,2.1073424e-08,1.0
192,THE_ANTIQUARY_Q1157183,23.89414020747821,50.09116815210173,3.6500243e-08,1.0
193,THE_SHADOW_OF_ASHLYDYAT_noWikiID,17.9615451105535,37.88486866391824,2.9802322e-08,1.0
194,VERTUE_REWARDED_Q104811485,26.16459362922889,56.960535806132796,0.69908804,1.0
195,CARNIVAL_noWikiID,22.250219662432436,46.67209484473087,3.6500243e-08,1.0
196,THE_REVOLUTION_IN_TANNER'S_LANE_noWikiID,20.570840816038714,43.06805048392654,0.44201747,1.0
197,ON_THE_FACE_OF_THE_WATERS_Q59151630,21.119441804745737,44.7499325158839,3.6500243e-08,1.0
198,THE_ADVENTURES_OF_HUGH_TREVOR_noWikiID,21.8813766598754,45.588359588378694,3.6500243e-08,0.9957081545064378
199,LITTLE_DORRIT_Q565638,21.564576716789237,44.966286667114105,2.9802322e-08,0.9987515605493134
200,NEWS_FROM_NOWHERE_Q7019506,24.056099098638892,51.04268856322055,2.9802322e-08,1.0
201,THE_PARENT'S_ASSISTANT_Q3522169,22.995257848935317,48.84267918379756,2.9802322e-08,1.0
202,THE_HISTORY_OF_JACK_CONNOR_noWikiID,21.73570666465928,45.92947569378337,0.47397146,1.0
203,THE_CANTERVILLE_GHOST_Q288020,21.77345875251053,48.22081761712815,0.71818805,1.0
204,A_POLITICAL_ROMANCE_Q4658949,26.1979815833443,59.67506547227465,0.9799116,1.0
205,THE_BLACK_PROPHET_noWikiID,21.05334823350104,44.58579566637579,2.1073424e-08,1.0
206,THE_OLD_WIVES'_TALE_noWikiID,19.016144200168466,39.805756209770635,2.1073424e-08,1.0
207,THE_WARDEN_Q3818437,22.136875016594058,47.305355787394625,3.6500243e-08,1.0
208,THE_WIDOW_BARNABY_noWikiID,18.1163869853134,38.316189369068574,3.6500243e-08,1.0
209,THE_SECRET_ROSE_noWikiID,24.271564446563012,53.17634549054453,0.7567333,1.0
210,TALES_OF_FASHIONABLE_LIFE_noWikiID,20.98191105175037,44.45178709605988,4.712161e-08,1.0
211,LOVE_AMONG_THE_RUINS_noWikiID,23.625747172393968,50.5764816413272,0.83068556,1.0
212,TREASURE_ISLAND_Q185118,19.868052610763964,42.51113944517407,4.2146848e-08,1.0
213,MOPSA_THE_FAIRY_noWikiID,27.040160435438978,59.65648201899544,0.6455773,1.0
214,THE_PRIVATE_PAPERS_OF_HENRY_RYECROFT_Q17027661,22.873062147691105,47.817600520724916,2.1073424e-08,1.0
215,"AFTER_LONDON;_OR,_WILD_ENGLAND_noWikiID",24.849289360728307,52.56876942251146,2.9802322e-08,1.0
216,THE_MIRROR_OF_THE_SEA_noWikiID,24.085008519579738,50.997601747406826,4.2146848e-08,1.0
217,HENRY_DUNBAR_noWikiID,22.462708465276332,47.297252539170366,0.4198917,0.9891304347826086
218,TALES_FROM_SHAKESPEARE_Q589197,26.987256156968485,59.231219294616636,2.9802322e-08,1.0
219,A_BELEAGUERED_CITY_noWikiID,20.186519745039483,42.616882916609796,0.5262556,1.0
220,THE_YOUNG_BUGLERS_noWikiID,22.308723108628833,47.10763210254013,2.1073424e-08,1.0
221,MY_LADY_LUDLOW_Q16387198,23.846010222032923,49.86507957692151,2.1073424e-08,1.0
222,THE_CHILDREN_OF_THE_NEW_FOREST_Q7722508,22.191369680057512,47.872214579418326,0.5155136,1.0
223,THE_HISTORY_OF_MR_POLLY_Q2507552,24.933066366018277,54.28391192215191,0.5867215,1.0
224,THE_CASTLE_OF_OTRANTO_Q548576,22.854207086656988,49.66079468675633,4.2146848e-08,1.0
225,THE_NEW_MAGDALEN_noWikiID,19.251099514229004,40.74839226770247,0.41523665,0.9958677685950413
226,SANDITON_Q3180417,27.307737083595455,60.03755862560126,0.87352145,1.0
227,WAVERLEY_Q678251,20.521490998080292,43.376390091639884,3.6500243e-08,1.0
228,ST_LEON_Q7589523,21.992434719276126,46.08970152708118,2.1073424e-08,1.0
229,THE_INTERPRETERS_noWikiID,21.809862217015763,45.708434162735905,0.471404,1.0
230,NIGHTMARE_ABBEY_Q4054406,25.93169999622274,55.43036880791012,2.9802322e-08,1.0
231,IT_IS_NEVER_TOO_LATE_TO_MEND_(NOVEL)_Q6091852,23.23880596805903,49.063928521513354,0.39547402,0.9951923076923077
232,THE_BLACK_DWARF_noWikiID,23.7084463126106,50.758801545677514,0.45969534,1.0
233,CROTCHET_CASTLE_Q5188976,30.08596556916807,64.20979966972385,2.9802322e-08,1.0
234,PHILISTIA_noWikiID,22.884488405719814,48.096117442713755,2.9802322e-08,1.0
235,THE_LANCASHIRE_WITCHES_Q7745322,22.84924927771042,47.91401616312546,2.1073424e-08,0.9873873873873874
236,LITTLE_LORD_FAUNTLEROY_Q387480,22.159453296945372,47.00370566195189,2.1073424e-08,1.0
237,VIVIAN_GREY_Q7937713,20.672721087057774,43.204195425835735,2.9802322e-08,1.0
238,THE_EXPEDITION_OF_HUMPHRY_CLINKER_Q3203413,23.10978796331897,49.037967310230265,2.1073424e-08,0.9968847352024922
239,AFTER_DARK_noWikiID,21.73361703288032,45.47006933302311,0.46774125,0.9968454258675079
240,AULD_LICHT_IDYLLS_noWikiID,24.378327178505835,52.3555709929382,0.7142521,1.0
241,BLACK_BEAUTY_Q880092,24.89262372539867,55.519930091601,0.8232852,0.9926470588235294
242,THE_MOONSTONE_Q2362563,20.09382325297838,42.759296694211834,2.9802322e-08,0.9892703862660944
243,THE_DARK_FLOWER_noWikiID,19.13531982906148,40.44602601368636,0.4630839,1.0
244,THYRZA_noWikiID,17.949136920778027,37.79487721383723,2.9802322e-08,0.9978858350951374
245,THE_PORTRAIT_OF_A_LADY_Q861017,17.341012633475145,36.5064222643404,3.6500243e-08,0.9927797833935018
246,LEVER'S_LORD_KILGOBBIN_noWikiID,20.64441119090715,43.07387582269855,2.9802322e-08,0.9979716024340771
247,CHARLOTTE_TEMPLE_noWikiID,25.31569743875311,54.86273972558038,5.1619136e-08,0.9879518072289156
248,LORNA_DOONE_Q3400981,20.989547162716708,44.25594720707728,0.35845113,0.9984126984126984
249,OLD_MORTALITY_Q3234969,25.59534667738336,54.9892209638979,2.9802322e-08,1.0
250,CELIBATES_noWikiID,24.19496832835074,51.232089479726675,2.9802322e-08,0.9911111111111112
251,AMY_FOSTER_Q4749187,21.433863558671113,48.069270098491984,2.9802322e-08,1.0
252,CASTLE_RICHMOND_Q5050241,21.133038930934372,44.362336916357044,0.24831082,1.0
253,THREE_WEEKS_noWikiID,19.62944582210651,41.204062323948285,4.2146848e-08,1.0
254,ACTIONS_AND_REACTIONS_noWikiID,26.100865931930862,55.288011202937604,0.56252927,0.9940119760479041
255,THE_CHIMES_Q3828573,25.227641724550086,54.13357302970497,2.1073424e-08,1.0
256,JOHN_BURNET_OF_BARNS_noWikiID,24.289517373605104,52.04292433925016,2.9802322e-08,0.9962406015037594
257,ADAM_BEDE_Q2611046,20.391473894650833,43.09673328489354,0.32473534,0.994
258,THE_EMIGRANTS_OF_AHADARRA_noWikiID,21.619679937399653,45.69653854897883,3.6500243e-08,1.0
259,"THE_EXPERIENCES_OF_LOVEDAY_BROOKE,_LADY_DETECTIVE_noWikiID",20.488772269360876,43.413461041989315,2.1073424e-08,0.9866666666666667
