,ABU_TELFAN_Q335418,AHNUNG_UND_GEGENWART_Q402329,AMANDA_UND_EDUARD_noWikiID,ANGELA_BORGIA_noWikiID,ANNA_noWikiID,ANTON_REISER_Q593385,AQUIS_SUBMERSUS_Q623355,ASIATISCHE_BANISE_noWikiID,AUF_DEM_STAATSHOF_noWikiID,AUS_DEM_LEBEN_EINER_FRAU_Q101323690,AUS_DEM_LEBEN_EINES_TAUGENICHTS_Q777658,AUS_MEINEM_LEBEN._DICHTUNG_UND_WAHRHEIT_Q569377,BEATRICE_noWikiID,BELPHEGOR_noWikiID,BLUMEN_noWikiID,BUDDENBROOKS_Q326909,BUNTE_STEINE_Q1009887,DAS_AMULETT_Q1167148,DAS_LEIDEN_EINES_KNABEN_Q1169610,DAS_MARMORBILD_Q1169722,DAS_NUSS-KERNEN_noWikiID,DAS_ODFELD_Q1169997,DAS_URTEIL_(KAFKA)_Q278998,DAS_VERLORENE_LACHEN_Q1171678,DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283,DER_BLONDE_ECKBERT_Q1198407,DER_GEISTERSEHER_Q1193812,DER_GOLDNE_SPIEGEL_noWikiID,DER_HEILIGE_Q1194176,DER_HUNGERPASTOR_Q1194487,DER_NACHSOMMER_Q167320,DER_RUNENBERG_Q1196568,DER_SANDMANN_(HOFFMANN)_Q798227,DER_SCHIMMELREITER_Q895730,DER_SCHUSS_VON_DER_KANZEL_Q1196769,DER_STECHLIN_(ROMAN)_Q1197130,DER_TOD_GEORGS_noWikiID,DER_UNTERTAN_Q476349,DER_WINTERGARTEN_noWikiID,DICHTER_UND_IHRE_GESELLEN_Q1209499,DIE_ABDERITEN_Q1210777,DIE_AKTEN_DES_VOGELSANGS_Q1210969,DIE_CHRONIK_DER_SPERLINGSGASSE_Q1211874,DIE_ELIXIERE_DES_TEUFELS_Q600849,DIE_EPIGONEN_noWikiID,DIE_INNERSTE_Q1213605,DIE_JUDENBUCHE_Q1213685,DIE_LEHRLINGE_ZU_SAIS_Q1214361,DIE_LEIDEN_DES_JUNGEN_WERTHERS_Q151883,DIE_LEUTE_VON_SELDWYLA_Q936322,DIE_NIHILISTEN_noWikiID,DIE_RICHTERIN_(NOVELLE)_Q1215781,DIE_RITTER_VOM_GEISTE_noWikiID,DIE_SCHWARZE_GALEERE_noWikiID,DIE_SCHWARZE_SPINNE_(NOVELLE)_Q502598,DIE_VERSUCHUNG_DES_PESCARA_Q1217221,DIE_WAHLVERWANDTSCHAFTEN_Q951198,EFFI_BRIEST_Q1296168,EIN_BRIEF_(HOFMANNSTHAL)_Q1304342,EIN_KAMPF_UM_ROM_Q636812,EKKEHARD_noWikiID,ELISA_ODER_DAS_WEIB_WIE_ES_SEYN_SOLLTE_noWikiID,FLORENTIN_noWikiID,FRANZ_STERNBALDS_WANDERUNGEN_Q1449176,FRAU_BEATE_UND_IHR_SOHN_Q1451452,FRAU_JENNY_TREIBEL_Q351933,GABRIELE_noWikiID,GESCHICHTE_DES_AGATHON_Q1517277,GODWI_Q1533941,GRETE_MINDE_noWikiID,HANS_UND_HEINZ_KIRCH_Q1489200,HASTENBECK_noWikiID,HEINRICH_VON_OFTERDINGEN_Q58178849,HESPERUS_ODER_45_HUNDPOSTTAGE_Q1527881,IMMENSEE_noWikiID,JENNY_noWikiID,KREISLERIANA_noWikiID,LEBENS-ANSICHTEN_DES_KATERS_MURR_Q1314475,LEUTNANT_GUSTL_Q1821658,LICHTENSTEIN_noWikiID,LUCINDE_Q1873464,LYDIA_noWikiID,MALER_NOLTEN_Q1752673,MARIA_noWikiID,MARION_noWikiID,MARTIN_SALANDER_Q1904882,MEISTER_FLOH_Q837936,MEISTER_TIMPE_noWikiID,MICHAEL_KOHLHAAS_Q279676,NACHTWACHEN_Q1962904,NINON_noWikiID,PAPA_HAMLET_Q2050484,PRINZESSIN_BRAMBILLA_Q570890,QUITT_(FONTANE)_Q1589389,REITERGESCHICHTE_Q2142105,RENATE_noWikiID,SCHACH_VON_WUTHENOW_Q2229265,SCHELMUFFSKY_Q107356648,SIEBEN_LEGENDEN_Q1652394,SOLL_UND_HABEN_(ROMAN)_Q2298931,STOPFKUCHEN_Q1495045,TITAN_(JEAN_PAUL)_Q492384,UNDINE_noWikiID,UNTERHALTUNGEN_DEUTSCHER_AUSGEWANDERTEN_Q1680528,VITTORIA_ACCOROMBONA_Q1403207,VOR_DEM_STURM_(ROMAN)_Q1273542,"WALLY,_DIE_ZWEIFLERIN_noWikiID",WAS_DIE_ISAR_RAUSCHT_noWikiID,WILHELM_MEISTERS_LEHRJAHRE_Q1194031,WILHELM_MEISTERS_THEATRALISCHE_SENDUNG_Q2574172,WILHELM_MEISTERS_WANDERJAHRE_Q478344,WILLIAM_LOVELL_Q2579763,WOLDEMAR_noWikiID,ZUM_WILDEN_MANN_Q229600,ZUR_CHRONIK_VON_GRIESHUUS_noWikiID
FLORENTIN_noWikiID,0.03163225999999997,0.06426445999999997,0.07823519999999995,0.009997490000000053,0.34047344,0.11859999999999993,0.18380720000000006,0.26983344,0.0629267,0.059976699999999994,0.12806685000000007,0.17654643999999997,0.12957914999999998,0.09103254999999999,0.1260795,0.05939329999999998,0.056716619999999995,0.001817399999999969,0.04521944,0.1392951,0.31077607,0.10950864999999999,0.047088200000000024,0.03306145000000005,0.08980634999999992,0.08456839999999999,0.024841349999999984,0.03474218000000007,0.06062869999999998,0.06428049999999996,0.10471823000000002,0.15966054000000007,0.04639434000000009,0.05114980000000002,0.033671080000000075,0.1982773,0.06795744999999997,0.012955999999999968,0.02367229999999998,0.0726135,0.0036106000000000193,0.04829729000000005,0.12033579999999999,0.04489290000000001,0.1663869,0.04146790999999994,0.14787076,0.13811224,0.18191563,0.2135130500000001,0.032520899999999964,0.16667955,0.11707970000000001,0.18466305000000005,0.18173103999999995,0.006685199999999947,0.08652820000000006,0.15181586999999996,0.16812510000000003,0.047682299999999955,0.05837428999999994,0.053970830000000025,0.0,0.0014394000000000906,0.05727898999999992,0.0042008000000000045,0.14500954,0.2597092,0.06221969999999999,0.16783357,0.03722890000000001,0.17639806000000002,0.043778830000000046,0.06805903999999996,0.07618876000000008,0.22611420000000004,0.05053629999999998,0.05292180000000002,0.16725860000000004,0.11145769999999999,0.13804519000000004,0.16993906999999997,0.12665480000000007,0.06295745999999991,0.12619480000000005,0.07748900999999997,0.0012674499999999478,0.15994125999999997,0.16397945000000003,0.06419832999999997,0.07683801000000001,0.06282949000000004,0.058568900000000035,0.012196060000000064,0.34737643999999995,0.03453106000000006,0.10910394000000001,0.32450417000000004,0.11616331000000002,0.26312275000000007,0.08213960999999992,0.055186639999999954,0.14272445,0.08336635000000003,0.00024273999999990803,0.12235019999999996,0.08025187,0.020856540000000034,0.2870754,0.09441011999999993,0.15293830000000008,0.0030057,0.008769499999999986,0.041206900000000046,0.24394371999999998
FRANZ_STERNBALDS_WANDERUNGEN_Q1449176,0.07313029999999998,0.04792263000000008,0.0012289500000000064,0.11291216000000004,0.39095551999999995,0.006157899999999938,0.11441429999999997,0.17167431,0.11603112999999998,0.07029587000000004,0.04656529000000009,0.06909505999999999,0.23691419999999996,0.03996169999999999,0.11818645000000005,0.12463089999999999,0.05265126999999992,0.1370591,0.017663749999999978,0.012454400000000088,0.08324509999999996,0.03686917000000001,0.25756880000000004,0.12320693999999999,0.004336859999999998,0.12744603999999993,0.09410717000000002,0.048480569999999945,0.043487300000000007,0.07173333999999998,0.009670999999999985,0.11156922999999996,0.004769899999999994,0.008756340000000029,0.030156150000000048,0.004565900000000012,0.12343880000000007,0.09655946000000004,0.07013670000000005,0.041484100000000024,0.08584130000000001,0.07383650000000008,0.10602909999999999,0.023689139999999997,0.05285208999999991,0.058649299999999904,0.26778545,0.12075860000000005,0.12136709999999995,0.09461953999999995,0.06164729000000002,0.09620784999999998,0.004483459999999995,0.23914069999999998,0.21275947000000006,0.030385620000000002,0.00424934999999993,0.03185123000000001,0.11199250000000005,0.015561959999999986,0.028804700000000016,0.1257258,0.0014394000000000906,0.0,0.09835850000000002,0.16120893999999997,0.22366436,0.10382300999999994,0.03632180000000007,0.08560089999999998,0.014513899999999968,0.1734506,0.0037034000000000233,0.003329699999999991,0.12300064,0.23359949999999996,0.012948860000000062,0.030631939999999913,0.15522946999999998,0.11776161000000007,0.050333799999999984,0.12214245000000001,0.10442739999999995,0.1040489,0.06836553999999995,0.07275211999999998,0.001269059999999933,0.06754455999999998,0.27468630000000005,0.04118166999999995,0.05987789999999993,0.23255294000000004,0.06642740000000003,0.006880149999999974,0.37646693,0.23859076,0.058743199999999995,0.23712585000000008,0.10423494,0.06253240000000004,0.06308369999999996,0.01970925000000001,0.0379564,0.00029039000000008475,0.04624582999999993,0.02532502999999997,0.2102115,0.10662683000000006,0.11474514000000002,0.020457500000000017,0.05977645999999992,0.042069840000000025,0.050575949999999925,0.058541950000000065,0.13201257
FRAU_BEATE_UND_IHR_SOHN_Q1451452,0.007941860000000078,0.0024175499999999905,0.23182404,0.2163377999999999,0.34519726000000006,0.052191549999999975,0.22670440000000003,0.4259326,0.14199294000000007,0.14831760000000005,0.09880267999999992,0.027699830000000092,0.12071460999999994,0.43411845999999993,0.22134298000000008,0.003712739999999992,0.07207593999999995,0.14106702999999998,0.22005037000000005,0.11500235999999997,0.38836360000000003,0.13366595000000003,0.23010425,0.27341247,0.21474590000000005,0.19937866999999998,0.10257645999999998,0.34040099999999995,0.2900173300000001,0.04967889999999997,0.024797199999999964,0.25842123000000006,0.003109200000000034,0.07306036999999999,0.15243465,0.10486426999999998,0.18081495000000003,0.0067783700000000335,0.13768333,0.05600320000000003,0.30801391999999994,0.08855230000000003,0.06586625999999995,0.05546289999999998,0.03884642999999999,0.14438746000000002,0.06798853999999999,0.45030566,0.03811560000000003,0.035575400000000035,0.1026316599999999,0.33129705,0.006365759999999998,0.2776565,0.3022695999999999,0.24239489999999997,0.14286518000000004,0.17254694000000004,0.51589066,0.028272799999999987,0.12124620000000008,0.33528140000000006,0.05727898999999992,0.09835850000000002,0.0,0.04352850000000008,0.10101842999999999,0.17642100000000005,0.02323850000000005,0.15247840000000001,0.08707324000000005,0.24994360000000004,0.23038166999999993,0.016258949999999994,0.025189960000000067,0.015505639999999987,0.28742568999999996,0.012556099999999959,0.07745584999999999,0.046271800000000085,0.17353875000000007,0.09732079999999999,0.09235929999999992,0.23673844,0.08413881000000001,0.08770445999999998,0.18377257000000002,0.01059319999999997,0.20299914000000008,0.28649539999999996,0.08057552000000001,0.020968899999999957,0.28382360000000006,0.03641950999999999,0.29522106000000004,0.012369740000000018,0.050891169999999986,0.55706323,0.14371615000000004,0.1227878,0.047201099999999996,0.048120199999999946,0.08594404999999994,0.2779034,0.20245714000000004,0.08694575999999998,0.20016279999999997,0.040529959999999976,0.030893630000000005,0.08076800000000006,0.007836439999999945,0.20666333999999997,0.03495853999999998,0.08103804000000003,0.25559086
FRAU_JENNY_TREIBEL_Q351933,0.03285920999999992,0.13865039999999995,0.2591747000000001,0.3307829,0.3153733999999999,0.06099544000000001,0.34974630000000007,0.38941159999999997,0.2226209,0.16174522999999996,0.18973870000000004,0.030258000000000007,0.11930490000000005,0.34898165000000003,0.26387324999999995,0.011892800000000037,0.23340674000000006,0.28495055,0.19517333000000003,0.28357173999999996,0.2637977,0.15016536000000003,0.1271462,0.30885465,0.1440893000000001,0.30004116000000003,0.12763249999999993,0.13647485000000004,0.32840645999999996,0.07498503999999995,0.12791305000000008,0.361563,0.11136394999999999,0.17965450000000005,0.10853675000000007,0.05323560000000005,0.40206913999999994,0.08178019999999997,0.0711965,0.15478485000000008,0.11636419999999992,0.012178429999999962,0.16440239999999995,0.11470852999999992,0.08847296999999998,0.09174874,0.12212505000000007,0.36677432,0.04839424000000003,0.08051235000000001,0.09659075000000006,0.46103246999999997,0.0697856400000001,0.3496533500000001,0.44271219999999994,0.27316144,0.13511894999999996,0.025105239999999918,0.43620664,0.13308770000000003,0.17768975999999992,0.20044516,0.0042008000000000045,0.16120893999999997,0.04352850000000008,0.0,0.06978785999999992,0.13201075000000007,0.030047849999999987,0.30909493,0.10643082999999998,0.18727903999999995,0.30499358000000004,0.05708515999999997,0.17369592,0.04075628999999992,0.1405229,0.012221089999999935,0.027227300000000065,0.013615739999999987,0.14263279000000006,0.01989805,0.07325840000000006,0.1582046199999999,0.15555994000000006,0.05245669999999991,0.24282130000000002,0.03385305999999999,0.26143331000000003,0.14192539000000004,0.008124400000000032,0.01074105000000003,0.23458416000000004,0.01396286999999996,0.3553461,0.21030104000000005,0.02465980000000001,0.42361436,0.26211233,0.08335535999999999,0.05443427000000001,0.13773208000000003,0.2807424999999999,0.19862155000000004,0.15569500000000003,0.0041960399999999565,0.2707516,0.06770105000000004,0.0969333,0.10599554,0.04894606999999995,0.10168905000000006,0.11674799999999996,0.04751605000000003,0.43539309000000004
GABRIELE_noWikiID,0.061578340000000065,0.018841499999999956,0.09378894000000004,0.00389879999999998,0.14881719999999998,0.11818876999999994,0.27620184000000003,0.2586161,0.32115316000000005,0.05908932999999994,0.22658942999999998,0.30167834000000004,0.09564386999999996,0.18840140000000005,0.23828603999999998,0.08445442000000003,0.07452767000000005,0.012205800000000044,0.20395043999999996,0.03370530000000005,0.46247031999999993,0.28032180000000007,0.033878369999999935,0.008297749999999993,0.04294074999999997,0.04869413,0.03805400000000003,0.15849905999999991,0.18516363999999996,0.02862036000000001,0.1822882,0.010259740000000073,0.06358365999999993,0.07178509,0.16777527000000003,0.16178335,0.060627520000000046,0.08838564999999998,0.06466591,0.08301996999999994,0.1340812400000001,0.12319605999999994,0.08243203999999993,0.14146335,0.19957315999999992,0.26677505,0.10039067000000002,0.024402499999999994,0.24729600000000007,0.27756214,0.04129970000000005,0.20976380000000006,0.1495086,0.34409843000000007,0.26878840000000004,0.06138759999999999,0.037184939999999944,0.10637529999999995,0.13711085,0.02884310999999995,0.10931461999999992,0.07309840000000001,0.14500954,0.22366436,0.10101842999999999,0.06978785999999992,0.0,0.24036599999999997,0.16849440000000004,0.23372941999999997,0.3467790399999999,0.2895527499999999,0.29438196000000005,0.04679959999999994,0.024724099999999916,0.10384898999999992,0.07387295999999999,0.08913344000000001,0.21745009999999998,0.07235447000000006,0.16716807,0.004991660000000064,0.0030997000000000385,0.06122150000000004,0.34187937,0.053052600000000005,0.01050529999999994,0.026376449999999996,0.2449947,0.04648639999999993,0.20639876000000001,0.08214089999999996,0.11878963000000009,0.10384099999999996,0.45882185000000003,0.16139080000000006,0.02215378999999995,0.48452970000000006,0.026864250000000034,0.24149736999999993,0.02052286999999997,0.11358979999999996,0.004458790000000046,0.07186655999999991,0.11175160000000006,0.0712277,0.10481830000000003,0.00947646000000002,0.33073964999999994,0.06420415999999995,0.175859,0.03606226000000001,0.07848739999999998,0.29475117000000006,0.39763257
GESCHICHTE_DES_AGATHON_Q1517277,0.07582230000000001,0.1469498400000001,0.1677364600000001,0.11406463999999994,0.3770055,0.11432260000000005,0.2682689399999999,0.017641939999999967,0.28833210000000004,0.10278395000000007,0.22641036999999997,0.1715673000000001,0.06569895999999997,0.08178054999999995,0.10666434999999996,0.12609525,0.059146799999999944,0.15486135999999995,0.13894644,0.09032424,0.32912243999999996,0.18335356999999997,0.10353911000000005,0.04563153000000009,0.017809359999999996,0.016707429999999968,0.16799568999999992,0.1595514,0.19718385000000005,0.10126519999999994,0.009002359999999987,0.08351330000000001,0.026027299999999975,0.23415090000000005,0.11992144000000005,0.07368209999999997,0.28852996,0.12300138999999999,0.25432903000000007,0.14607584000000007,0.12210715999999999,0.16276436000000005,0.31331606999999995,0.22437564,0.29742714000000003,0.22778699999999996,0.16985842999999995,0.03415292000000003,0.055490649999999975,0.18497799999999998,0.12811176000000002,0.28872733000000006,0.021669730000000054,0.38245049999999997,0.19086104999999998,0.13349657000000004,0.11078356,0.026604329999999954,0.11265188000000004,0.09996550000000004,0.15276250000000002,0.18552572,0.2597092,0.10382300999999994,0.17642100000000005,0.13201075000000007,0.24036599999999997,0.0,0.14329117000000002,0.42992894,0.29629173000000003,0.3255101000000001,0.09532600000000002,0.15157896000000004,0.3379952299999999,0.32083887,0.10519305000000001,0.17396330999999998,0.2166285,0.11354618999999999,0.2476914,0.22656305999999993,0.06003963999999995,0.23127300000000006,0.08364781999999998,0.09964810000000002,0.11396054,0.15362697999999997,0.04667706000000005,0.0010417999999999816,0.026443100000000053,0.29842455999999995,0.08931976000000008,0.01752189999999998,0.40321809,0.08006343000000005,0.14742240000000006,0.21653037000000008,0.02085484999999998,0.010168499999999914,0.048685599999999996,0.18255469999999996,0.00891575,0.18532550000000003,0.2025694,0.10509387000000003,0.17201274,0.0010960600000000653,0.12890753,0.13013023,0.022737049999999925,0.09316200000000008,0.1451043999999999,0.15258174999999996,0.44282756000000006
GODWI_Q1533941,0.0029581399999999425,0.11252489999999993,0.00698354000000001,0.13498962999999997,0.37844982,0.08248434999999998,0.15686864,0.20740331,0.12701363,0.05535603,0.12806406000000004,0.13226684999999994,0.20469700000000002,0.05250189999999999,0.07039655999999994,0.0326978,0.024611550000000038,0.12651097,0.02746694999999999,0.13985066999999995,0.14823103999999998,0.008611150000000012,0.19912029999999992,0.11323106999999999,0.01730613999999997,0.11575472999999992,0.026294830000000102,0.03464979999999995,0.03498144000000003,0.008553049999999951,0.07384564999999998,0.1397538599999999,0.0025392000000000747,0.04800760999999998,0.03984219,0.08841054000000004,0.11033813000000003,0.05191000000000001,0.006529799999999919,0.08789945999999993,0.025099470000000013,0.006208899999999962,0.08937930000000005,0.006074440000000014,0.15265394999999993,0.04530075,0.16268598999999995,0.08403079999999996,0.23015929999999996,0.13621627000000003,0.012706369999999967,0.13738786999999997,0.08874145999999994,0.25447063000000003,0.23214036000000005,0.03776597999999998,0.01985015000000001,0.11320673999999997,0.05519790000000002,0.01588580000000006,0.011150700000000069,0.10087228000000004,0.06221969999999999,0.03632180000000007,0.02323850000000005,0.030047849999999987,0.16849440000000004,0.14329117000000002,0.0,0.11390129999999998,0.042028900000000036,0.18644919999999998,0.0012724999999998987,0.055042499999999994,0.04516131000000001,0.26178355,0.014733789999999969,0.002925060000000035,0.14039420999999996,0.11979650999999991,0.007305899999999976,0.20076697,0.10313709999999998,0.09895432000000004,0.0058646399999999765,0.001943800000000051,0.0008711999999999609,0.01539670999999998,0.24693684000000005,0.005267240000000006,0.0042282499999999335,0.15998787000000003,0.007774999999999976,0.03608425999999998,0.34104026000000004,0.18315006,0.09850160000000008,0.28671670000000005,0.060490930000000054,0.21453183999999992,0.14659997000000002,0.06085805,0.09990314999999994,0.033898859999999975,0.038263459999999916,0.08385019999999999,0.10028327000000004,0.043902129999999984,0.20037669999999996,0.08089270000000004,0.10655541000000002,0.03256759999999992,0.08671224,0.024833899999999964,0.17926600000000004
GRETE_MINDE_noWikiID,0.21004616999999992,0.04741099999999998,0.40305251,0.3320107,0.06104429999999994,0.18585644,0.21071373000000004,0.52411413,0.10613740000000005,0.28668530000000003,0.041203300000000054,0.23058166000000002,0.07322668999999993,0.51908624,0.14691446000000008,0.1780674,0.12200973999999998,0.2668610699999999,0.21936935000000002,0.05485998999999997,0.24004793000000002,0.20274877000000002,0.4360812600000001,0.50497952,0.09566204999999994,0.19083899999999998,0.37318978,0.55337123,0.17758624,0.10781430000000003,0.17927289999999996,0.2775413,0.1485089599999999,0.044161950000000005,0.21866273999999997,0.12827993999999998,0.22239299999999995,0.16784390000000005,0.12920015000000007,0.03628803000000003,0.55362756,0.2535037,0.05250790000000005,0.10556043999999998,0.10066944999999994,0.16899750000000002,0.005956099999999909,0.65740603,0.12814190000000003,0.20668483999999998,0.40805501,0.2250605,0.19722269999999997,0.19445219999999996,0.28554345999999997,0.2879988,0.3367662,0.0934391,0.73722398,0.05691713999999992,0.15735027000000001,0.48788956000000006,0.16783357,0.08560089999999998,0.15247840000000001,0.30909493,0.23372941999999997,0.42992894,0.11390129999999998,0.0,0.018857800000000036,0.22110809999999992,0.27233928,0.12333136,0.11737324999999998,0.30465955999999994,0.39177746999999996,0.04293373,0.14535396999999994,0.03548300000000004,0.38924277,0.22527260000000005,0.21783995,0.40123496999999997,0.09535735000000001,0.20169333,0.34334984999999996,0.15731839999999997,0.30297129999999994,0.33000584999999993,0.38277188000000006,0.14288220000000007,0.33067183999999994,0.14376935000000002,0.30474539999999994,0.019884339999999945,0.1576803,0.5344439400000001,0.21799587999999992,0.08511679999999999,0.1725409,0.1578469,0.08019246999999996,0.45785388,0.29058876999999994,0.11719813999999995,0.5364002400000001,0.24999074,0.17958372999999994,0.23136093000000002,0.18564770000000008,0.22337565999999998,0.1956071399999999,0.16321030000000003,0.08939040000000009
HANS_UND_HEINZ_KIRCH_Q1489200,0.01956010000000008,0.1766723,0.36711943,0.25143213,0.12148808999999994,0.045791930000000036,0.12938356000000006,0.44153634999999997,0.10443804000000001,0.3279332300000001,0.011737580000000025,0.04625109999999999,0.17659616,0.48609500000000005,0.3240185,0.012942600000000026,0.09348640000000008,0.06068625000000005,0.2727657,0.07017499999999999,0.3531248699999999,0.08571393999999999,0.25278124999999996,0.34761745000000005,0.12907990000000003,0.16823549999999998,0.2507729000000001,0.46116586,0.19149055000000004,0.10577380000000003,0.0070413599999999965,0.28461804,0.12006059999999996,0.23096919000000005,0.18779183,0.08401999999999998,0.13726323000000007,0.1052016,0.10176949999999996,0.047218299999999935,0.44354888000000003,0.13843854999999994,0.07640630000000004,0.08365607000000008,0.00151706000000007,0.06714009999999992,0.13337054000000004,0.5428422199999999,0.01725256999999991,0.07773369000000008,0.29920099999999994,0.26335617,0.03438874000000003,0.15720200000000006,0.18849970000000005,0.24740454,0.2185239,0.09691519999999998,0.7258271060000001,0.014069830000000061,0.07092575000000001,0.52365628,0.03722890000000001,0.014513899999999968,0.08707324000000005,0.10643082999999998,0.3467790399999999,0.29629173000000003,0.042028900000000036,0.018857800000000036,0.0,0.10988404000000007,0.20188705,0.00908127000000003,0.08113490999999995,0.23704678,0.41649387,0.0067150000000000265,0.10877085999999991,0.07504707,0.32797332000000007,0.19203702999999994,0.17549427000000006,0.37574469999999993,0.023962970000000028,0.031919649999999966,0.2598699000000001,0.010166699999999973,0.21744812999999996,0.34254525,0.28563627,0.10739025000000002,0.3720327000000001,0.07869535000000005,0.20575169999999998,0.035394600000000054,0.04679885000000006,0.5547324499999999,0.15685783999999992,0.18744337,0.07147812000000009,0.07073264999999995,0.07091770000000008,0.3486237000000001,0.25920862,0.10866096999999997,0.42235201999999994,0.10013532999999997,0.00481609999999999,0.08304470000000008,0.009594160000000018,0.25321456,0.16347089999999997,0.08789786,0.0802159400000001
HASTENBECK_noWikiID,0.09303260000000002,0.12896030000000003,0.46358494000000006,0.32013137,0.16165324000000003,0.19384499999999993,0.28597530000000004,0.43091000000000007,0.25954350000000004,0.28936540999999993,0.22398620000000002,0.13814817000000001,0.12273413,0.44565287,0.27724927,0.20390584999999994,0.17385762999999999,0.22223329999999997,0.26018870000000005,0.32009175,0.24586370000000002,0.017373740000000026,0.41104938,0.43862021,0.10424699999999998,0.46179155,0.33936544,0.3598433,0.17234929999999993,0.09826088,0.1872667,0.5050462,0.25806403,0.056724100000000055,0.21069285999999998,0.07519276999999991,0.41186899,0.15315270000000003,0.12355824000000004,0.21567851999999998,0.43786402,0.16311843999999998,0.139204,0.22919105000000006,0.10501119999999997,0.06817124000000008,0.22849334999999993,0.58170197,0.1480589,0.18443855999999992,0.3298219400000001,0.36650819999999995,0.19611694000000002,0.26182479999999997,0.40491,0.2655430999999999,0.37876069999999995,0.1216448,0.54481745,0.15864050000000007,0.13249475,0.44500126,0.17639806000000002,0.1734506,0.24994360000000004,0.18727903999999995,0.2895527499999999,0.3255101000000001,0.18644919999999998,0.22110809999999992,0.10988404000000007,0.0,0.31785004,0.10196629999999995,0.25714837999999995,0.23566363999999995,0.38651985,0.13896116000000003,0.15680630000000007,4.984000000007871e-05,0.395405,0.19612185999999998,0.2872528,0.32403552999999996,0.13060510000000003,0.21476430000000002,0.3568085999999999,0.15015776999999997,0.24664878,0.28711474000000003,0.34140386,0.06471322999999995,0.34988021999999996,0.16336662000000002,0.48527665,0.006282959999999949,0.11887185999999994,0.54551814,0.33818057,0.07590320000000006,0.02002595000000007,0.18508559999999996,0.24343484000000004,0.47227620000000003,0.26987246,0.043200940000000077,0.47187673,0.15745556000000005,0.1812511,0.24841462999999997,0.16160334999999992,0.29162413,0.27213546,0.08315399999999995,0.19745815
HEINRICH_VON_OFTERDINGEN_Q58178849,0.1728676,0.17645049000000002,0.15438384000000005,0.09120655,0.32765214000000004,0.056690090000000026,0.30777713999999995,0.24716050000000006,0.2474787,0.14651720000000001,0.20609345,0.02073449999999999,0.0012300499999999825,0.07408026000000001,0.007276530000000059,0.24672645999999998,0.19430000000000003,0.23529513000000002,0.08260464000000001,0.026512749999999974,0.2881429,0.29368844999999993,0.19329575999999993,0.03262113999999994,0.0015971500000000471,0.01497504999999999,0.03968190000000005,0.06737042000000004,0.13243209999999994,0.20523000000000002,0.12431900000000007,0.09912480000000001,0.060770800000000014,0.23099040000000004,0.09471686999999995,0.17728354000000002,0.12483450000000007,0.05814620000000004,0.12251100000000004,0.13514530999999996,0.08765073999999995,0.2768296,0.28660489999999994,0.11151009999999995,0.03359175000000003,0.24827056999999997,0.28939918,0.04719393999999999,0.031253450000000016,0.006931719999999975,0.03100353999999994,0.2019438,0.09485434999999998,0.28241306999999993,0.24534334000000002,0.10333156999999993,0.02851540000000008,0.15070414999999993,0.10095246000000002,0.03123331000000007,0.08600149999999995,0.14384306000000002,0.043778830000000046,0.0037034000000000233,0.23038166999999993,0.30499358000000004,0.29438196000000005,0.09532600000000002,0.0012724999999998987,0.27233928,0.20188705,0.31785004,0.0,0.012530700000000006,0.26814015,0.28531530000000005,0.07423993000000007,0.02518520000000002,0.36653672,0.1752049,0.05988800000000005,0.05026939999999991,0.007872659999999976,0.01473653999999991,0.14050267,0.18900061,0.0051531400000000005,0.18209706000000003,0.28165144,0.15276179999999995,0.11311015999999996,0.40281838000000003,0.03579449999999995,0.09123815000000002,0.47602649999999996,0.04801240000000001,0.15018746000000005,0.47440404,0.07724682999999999,0.12435167999999996,0.20792453,0.05543779999999998,0.013806970000000085,0.09612684999999999,0.07136529999999996,0.17351287000000004,0.02698754999999997,0.13627694,0.04540310000000003,0.048540959999999966,0.03924254000000005,0.022568290000000046,0.04554354999999999,0.24705096000000004,0.38180394
